subject	subject_value	predicate	object	object_value	levenshtein_dist	jaccard_index	monge_elkan
MONDO:0005984	tinea pedis	skos:exactMatch	ICD10CM:B35.3	Tinea pedis	0	0.0	0.0
MONDO:0005989	toxoplasmosis	skos:exactMatch	<https://icd.codes/icd10cm/B58>		13	1.0	2.0
MONDO:0005989	toxoplasmosis	skos:exactMatch	ICD10CM:B58	Toxoplasmosis	0	0.0	0.0
MONDO:0005990	tracheitis	skos:exactMatch	<https://icd.codes/icd10cm/J04.1>		10	1.0	2.0
MONDO:0005990	tracheitis	skos:exactMatch	ICD10CM:J04.1	Acute tracheitis	6	0.375	1.9
MONDO:0005991	trench fever	skos:exactMatch	<https://icd.codes/icd10cm/A79.0>		12	1.0	2.0
MONDO:0005991	trench fever	skos:exactMatch	ICD10CM:A79.0	Trench fever	0	0.0	0.0
MONDO:0005993	Trichomonas vaginitis urogenital infection	skos:exactMatch	<https://icd.codes/icd10cm/A59.0>		42	1.0	2.0
MONDO:0005993	Trichomonas vaginitis urogenital infection	skos:exactMatch	ICD10CM:A59.0	Urogenital trichomoniasis	31	0.40476190476190477	1.9773242630385488
MONDO:0005995	trichostrongylosis	skos:exactMatch	<https://icd.codes/icd10cm/B81.2>		18	1.0	2.0
MONDO:0005995	trichostrongylosis	skos:exactMatch	ICD10CM:B81.2	Trichostrongyliasis	2	0.15000000000000002	1.9444444444444444
MONDO:0005996	trichuriasis	skos:exactMatch	<https://icd.codes/icd10cm/B79>		12	1.0	2.0
MONDO:0005996	trichuriasis	skos:exactMatch	ICD10CM:B79	Trichuriasis	0	0.0	0.0
MONDO:0006000	tuberculous peritonitis	skos:exactMatch	<https://icd.codes/icd10cm/A18.31>		23	1.0	2.0
MONDO:0006000	tuberculous peritonitis	skos:exactMatch	ICD10CM:A18.31	Tuberculous peritonitis	0	0.0	0.0
MONDO:0006004	vasomotor rhinitis	skos:exactMatch	<https://icd.codes/icd10cm/J30.0>		18	1.0	2.0
MONDO:0006004	vasomotor rhinitis	skos:exactMatch	ICD10CM:J30.0	Vasomotor rhinitis	0	0.0	0.0
MONDO:0006005	Venezuelan equine encephalitis	skos:exactMatch	<https://icd.codes/icd10cm/A92.2>		30	1.0	2.0
MONDO:0006005	Venezuelan equine encephalitis	skos:exactMatch	ICD10CM:A92.2	Venezuelan equine fever	11	0.3939393939393939	1.9722222222222223
MONDO:0006008	vestibular neuronitis	skos:exactMatch	<https://icd.codes/icd10cm/H81.2>		21	1.0	2.0
MONDO:0006008	vestibular neuronitis	skos:exactMatch	ICD10CM:H81.2	Vestibular neuronitis	0	0.0	0.0
MONDO:0006011	viral hepatitis	skos:exactMatch	<https://icd.codes/icd10cm/B15-B19>		15	1.0	2.0
MONDO:0006011	viral hepatitis	skos:exactMatch	ICD10CM:B15-B19	Viral hepatitis (B15-B19)	10	0.4	1.9333333333333333
MONDO:0006014	vulvovaginal candidiasis	skos:exactMatch	<https://icd.codes/icd10cm/B37.3>		24	1.0	2.0
MONDO:0006014	vulvovaginal candidiasis	skos:exactMatch	ICD10CM:B37.3	Candidiasis of vulva and vagina	24	0.28125	1.9583333333333333
MONDO:0006015	Waterhouse-Friderichsen syndrome	skos:exactMatch	<https://icd.codes/icd10cm/A39.1>		32	1.0	2.0
MONDO:0006015	Waterhouse-Friderichsen syndrome	skos:exactMatch	ICD10CM:A39.1	Waterhouse-Friderichsen syndrome	0	0.0	0.0
MONDO:0006019	yaws	skos:exactMatch	<https://icd.codes/icd10cm/A66>		4	1.0	2.0
MONDO:0006019	yaws	skos:exactMatch	ICD10CM:A66	Yaws	0	0.0	0.0
MONDO:0006037	hydrolethalus syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.8>		22	1.0	2.0
MONDO:0006038	indeterminate colitis	skos:exactMatch	<https://icd.codes/icd10cm/K52.3>		21	1.0	2.0
MONDO:0006038	indeterminate colitis	skos:exactMatch	ICD10CM:K52.3	Indeterminate colitis	0	0.0	0.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C50.8>		28	1.0	2.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C50.5>		28	1.0	2.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C50.4>		28	1.0	2.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C50.1>		28	1.0	2.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C50.0>		28	1.0	2.0
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	ICD10CM:C50.8	Malignant neoplasm of overlapping sites of breast	37	0.5192307692307692	1.968112244897959
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	ICD10CM:C50.5	Malignant neoplasm of lower-outer quadrant of breast	38	0.5714285714285714	1.968112244897959
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	ICD10CM:C50.4	Malignant neoplasm of upper-outer quadrant of breast	38	0.5714285714285714	1.968112244897959
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	ICD10CM:C50.1	Malignant neoplasm of central portion of breast	34	0.4693877551020408	1.9642857142857142
MONDO:0006043	metaplastic breast carcinoma	skos:broadMatch	ICD10CM:C50.0	Malignant neoplasm of nipple and areola	28	0.574468085106383	1.969387755102041
MONDO:0006045	ovarian clear cell adenocarcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C56>		33	1.0	2.0
MONDO:0006079	ameloblastic carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C41.1>		22	1.0	2.0
MONDO:0006118	breast fibrosis	skos:exactMatch	<https://icd.codes/icd10cm/N60.3>		15	1.0	2.0
MONDO:0006118	breast fibrosis	skos:exactMatch	ICD10CM:N60.3	Fibrosclerosis of breast	16	0.375	1.9333333333333333
MONDO:0006133	cervical adenoid cystic carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C53.8>		33	1.0	2.0
MONDO:0006133	cervical adenoid cystic carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C53.1>		33	1.0	2.0
MONDO:0006133	cervical adenoid cystic carcinoma	skos:broadMatch	ICD10CM:C53.8	Malignant neoplasm of overlapping sites of cervix uteri	44	0.6031746031746033	1.9724517906336088
MONDO:0006133	cervical adenoid cystic carcinoma	skos:broadMatch	ICD10CM:C53.1	Malignant neoplasm of exocervix	28	0.5116279069767442	1.9724517906336088
MONDO:0006143	cervical squamous cell carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C53.8>		32	1.0	2.0
MONDO:0006143	cervical squamous cell carcinoma	skos:broadMatch	<https://icd.codes/icd10cm/C53.1>		32	1.0	2.0
MONDO:0006143	cervical squamous cell carcinoma	skos:broadMatch	ICD10CM:C53.8	Malignant neoplasm of overlapping sites of cervix uteri	44	0.5737704918032787	1.9697265625
MONDO:0006143	cervical squamous cell carcinoma	skos:broadMatch	ICD10CM:C53.1	Malignant neoplasm of exocervix	27	0.5	1.9716796875
MONDO:0006170	conjunctival disorder	skos:exactMatch	<https://icd.codes/icd10cm/H10-H11>		21	1.0	2.0
MONDO:0006170	conjunctival disorder	skos:exactMatch	ICD10CM:H10-H11	Disorders of conjunctiva (H10-H11)	23	0.4285714285714286	1.9546485260770976
MONDO:0006183	disseminated peritoneal leiomyomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/D20.1>		38	1.0	2.0
MONDO:0006210	fibrolamellar hepatocellular carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C22.0>		38	1.0	2.0
MONDO:0006234	grade III prostatic intraepithelial neoplasia	skos:exactMatch	<https://icd.codes/icd10cm/D07.5>		45	1.0	2.0
MONDO:0006234	grade III prostatic intraepithelial neoplasia	skos:exactMatch	ICD10CM:D07.5	Carcinoma in situ of prostate	33	0.52	1.9807407407407407
MONDO:0006248	hydatidiform mole	skos:broadMatch	<https://icd.codes/icd10cm/O01.9>		17	1.0	2.0
MONDO:0006248	hydatidiform mole	skos:broadMatch	<https://icd.codes/icd10cm/O01.1>		17	1.0	2.0
MONDO:0006248	hydatidiform mole	skos:broadMatch	<https://icd.codes/icd10cm/O01.0>		17	1.0	2.0
MONDO:0006248	hydatidiform mole	skos:broadMatch	ICD10CM:O01.9	Hydatidiform mole, unspecified	13	0.43333333333333335	1.9411764705882353
MONDO:0006248	hydatidiform mole	skos:broadMatch	ICD10CM:O01.1	Incomplete and partial hydatidiform mole	23	0.575	1.9411764705882353
MONDO:0006248	hydatidiform mole	skos:broadMatch	ICD10CM:O01.0	Classical hydatidiform mole	10	0.37037037037037035	1.9411764705882353
MONDO:0006260	kidney medullary carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C64>		26	1.0	2.0
MONDO:0006277	lung lymphangioleiomyomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/D48.7>		29	1.0	2.0
MONDO:0006294	pleural cancer	skos:exactMatch	<https://icd.codes/icd10cm/C38.4>		14	1.0	2.0
MONDO:0006294	pleural cancer	skos:exactMatch	ICD10CM:C38.4	Malignant neoplasm of pleura	22	0.6451612903225806	1.9387755102040816
MONDO:0006295	malignant urinary system neoplasm	skos:exactMatch	<https://icd.codes/icd10cm/C64-C68>		33	1.0	2.0
MONDO:0006295	malignant urinary system neoplasm	skos:exactMatch	ICD10CM:C64-C68	Malignant neoplasms of urinary tract (C64-C68)	28	0.42000000000000004	1.9696969696969697
MONDO:0006335	ovarian endometrioid adenocarcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C56>		35	1.0	2.0
MONDO:0006337	ovarian endometriosis	skos:exactMatch	<https://icd.codes/icd10cm/N80.1>		21	1.0	2.0
MONDO:0006337	ovarian endometriosis	skos:exactMatch	ICD10CM:N80.1	Endometriosis of ovary	17	0.28	1.9523809523809523
MONDO:0006359	neoplasm with perivascular epithelioid cell differentiation	skos:narrowMatch	<https://icd.codes/icd10cm/D21.9>		59	1.0	2.0
MONDO:0006363	peritoneal multicystic mesothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/C45.1>		35	1.0	2.0
MONDO:0006372	pituicytoma	skos:narrowMatch	<https://icd.codes/icd10cm/C71.9>		11	1.0	2.0
MONDO:0006383	primary cutaneous diffuse large B-cell lymphoma, Leg type	skos:narrowMatch	<https://icd.codes/icd10cm/C83.3>		57	1.0	2.0
MONDO:0006447	testicular non-seminomatous germ cell tumor	skos:narrowMatch	<https://icd.codes/icd10cm/C62.1>		43	1.0	2.0
MONDO:0006451	thymic carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C37>		16	1.0	2.0
MONDO:0006456	thymoma	skos:broadMatch	<https://icd.codes/icd10cm/D38.4>		7	1.0	2.0
MONDO:0006456	thymoma	skos:broadMatch	ICD10CM:D38.4	Neoplasm of uncertain behavior of thymus	36	0.825	1.8571428571428572
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C73>		53	1.0	2.0
MONDO:0006486	uveal melanoma	skos:narrowMatch	<https://icd.codes/icd10cm/C69.3>		14	1.0	2.0
MONDO:0006496	palsy	skos:exactMatch	<https://icd.codes/icd10cm/G80-G83>		5	1.0	2.0
MONDO:0006496	palsy	skos:exactMatch	ICD10CM:G80-G83	Cerebral palsy and other paralytic syndromes (G80-G83)	49	0.9074074074074074	1.8
MONDO:0006497	cerebral palsy	skos:exactMatch	<https://icd.codes/icd10cm/G80>		14	1.0	2.0
MONDO:0006497	cerebral palsy	skos:exactMatch	ICD10CM:G80	Cerebral palsy	0	0.0	0.0
MONDO:0006502	acute respiratory distress syndrome	skos:exactMatch	<https://icd.codes/icd10cm/J80>		35	1.0	2.0
MONDO:0006502	acute respiratory distress syndrome	skos:exactMatch	ICD10CM:J80	Acute respiratory distress syndrome	0	0.0	0.0
MONDO:0006507	hereditary hemochromatosis	skos:exactMatch	<https://icd.codes/icd10cm/E83.110>		26	1.0	2.0
MONDO:0006507	hereditary hemochromatosis	skos:exactMatch	ICD10CM:E83.110	Hereditary hemochromatosis	0	0.0	0.0
MONDO:0006516	sarcopenia	skos:exactMatch	<https://icd.codes/icd10cm/M62.84>		10	1.0	2.0
MONDO:0006516	sarcopenia	skos:exactMatch	ICD10CM:M62.84	Sarcopenia	0	0.0	0.0
MONDO:0006524	acrodermatitis chronica atrophicans	skos:exactMatch	<https://icd.codes/icd10cm/L90.4>		35	1.0	2.0
MONDO:0006524	acrodermatitis chronica atrophicans	skos:exactMatch	ICD10CM:L90.4	Acrodermatitis chronica atrophicans	0	0.0	0.0
MONDO:0006525	allergic contact dermatitis	skos:exactMatch	<https://icd.codes/icd10cm/L23>		27	1.0	2.0
MONDO:0006525	allergic contact dermatitis	skos:exactMatch	ICD10CM:L23	Allergic contact dermatitis	0	0.0	0.0
MONDO:0006526	allergic urticaria	skos:exactMatch	<https://icd.codes/icd10cm/L50.0>		18	1.0	2.0
MONDO:0006526	allergic urticaria	skos:exactMatch	ICD10CM:L50.0	Allergic urticaria	0	0.0	0.0
MONDO:0006527	anhidrosis	skos:exactMatch	<https://icd.codes/icd10cm/L74.4>		10	1.0	2.0
MONDO:0006527	anhidrosis	skos:exactMatch	ICD10CM:L74.4	Anhidrosis	0	0.0	0.0
MONDO:0006532	cholesteatoma of external ear	skos:exactMatch	<https://icd.codes/icd10cm/H60.4>		29	1.0	2.0
MONDO:0006532	cholesteatoma of external ear	skos:exactMatch	ICD10CM:H60.4	Cholesteatoma of external ear	0	0.0	0.0
MONDO:0006533	cholesteatoma of middle ear	skos:exactMatch	<https://icd.codes/icd10cm/H71>		27	1.0	2.0
MONDO:0006533	cholesteatoma of middle ear	skos:exactMatch	ICD10CM:H71	Cholesteatoma of middle ear	0	0.0	0.0
MONDO:0006534	cholinergic urticaria	skos:exactMatch	<https://icd.codes/icd10cm/L50.5>		21	1.0	2.0
MONDO:0006534	cholinergic urticaria	skos:exactMatch	ICD10CM:L50.5	Cholinergic urticaria	0	0.0	0.0
MONDO:0006541	epidermolysis bullosa	skos:exactMatch	<https://icd.codes/icd10cm/Q81>		21	1.0	2.0
MONDO:0006541	epidermolysis bullosa	skos:exactMatch	ICD10CM:Q81	Epidermolysis bullosa	0	0.0	0.0
MONDO:0006545	erythema multiforme	skos:exactMatch	<https://icd.codes/icd10cm/L51>		19	1.0	2.0
MONDO:0006545	erythema multiforme	skos:exactMatch	ICD10CM:L51	Erythema multiforme	0	0.0	0.0
MONDO:0006551	alopecia mucinosa	skos:exactMatch	<https://icd.codes/icd10cm/L65.2>		17	1.0	2.0
MONDO:0006551	alopecia mucinosa	skos:exactMatch	ICD10CM:L65.2	Alopecia mucinosa	0	0.0	0.0
MONDO:0006553	Fox-Fordyce disease	skos:exactMatch	<https://icd.codes/icd10cm/L75.2>		19	1.0	2.0
MONDO:0006553	Fox-Fordyce disease	skos:exactMatch	ICD10CM:L75.2	Apocrine miliaria	15	0.7586206896551724	1.9722991689750693
MONDO:0006554	granuloma annulare	skos:exactMatch	<https://icd.codes/icd10cm/L92.0>		18	1.0	2.0
MONDO:0006554	granuloma annulare	skos:exactMatch	ICD10CM:L92.0	Granuloma annulare	0	0.0	0.0
MONDO:0006558	pemphigoid gestationis	skos:narrowMatch	<https://icd.codes/icd10cm/L12.8>		22	1.0	2.0
MONDO:0006559	hidradenitis suppurativa	skos:exactMatch	<https://icd.codes/icd10cm/L73.2>		24	1.0	2.0
MONDO:0006559	hidradenitis suppurativa	skos:exactMatch	ICD10CM:L73.2	Hidradenitis suppurativa	0	0.0	0.0
MONDO:0006567	kernicterus due to isoimmunization	skos:exactMatch	<https://icd.codes/icd10cm/P57.0>		34	1.0	2.0
MONDO:0006567	kernicterus due to isoimmunization	skos:exactMatch	ICD10CM:P57.0	Kernicterus due to isoimmunization	0	0.0	0.0
MONDO:0006571	lichen nitidus	skos:exactMatch	<https://icd.codes/icd10cm/L44.1>		14	1.0	2.0
MONDO:0006571	lichen nitidus	skos:exactMatch	ICD10CM:L44.1	Lichen nitidus	0	0.0	0.0
MONDO:0006572	lichen planus	skos:exactMatch	<https://icd.codes/icd10cm/L43>		13	1.0	2.0
MONDO:0006572	lichen planus	skos:exactMatch	ICD10CM:L43	Lichen planus	0	0.0	0.0
MONDO:0006592	parapsoriasis	skos:exactMatch	<https://icd.codes/icd10cm/L41>		13	1.0	2.0
MONDO:0006592	parapsoriasis	skos:exactMatch	ICD10CM:L41	Parapsoriasis	0	0.0	0.0
MONDO:0006594	pemphigus	skos:exactMatch	<https://icd.codes/icd10cm/L10>		9	1.0	2.0
MONDO:0006594	pemphigus	skos:exactMatch	ICD10CM:L10	Pemphigus	0	0.0	0.0
MONDO:0006601	pityriasis rosea	skos:exactMatch	<https://icd.codes/icd10cm/L42>		16	1.0	2.0
MONDO:0006601	pityriasis rosea	skos:exactMatch	ICD10CM:L42	Pityriasis rosea	0	0.0	0.0
MONDO:0006602	porokeratosis	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>		13	1.0	2.0
MONDO:0006604	rosacea	skos:exactMatch	<https://icd.codes/icd10cm/L71>		7	1.0	2.0
MONDO:0006604	rosacea	skos:exactMatch	ICD10CM:L71	Rosacea	0	0.0	0.0
MONDO:0006606	scleredema adultorum	skos:narrowMatch	<https://icd.codes/icd10cm/M34.8>		20	1.0	2.0
MONDO:0006609	seborrheic infantile dermatitis	skos:exactMatch	<https://icd.codes/icd10cm/L21.0>		31	1.0	2.0
MONDO:0006609	seborrheic infantile dermatitis	skos:exactMatch	ICD10CM:L21.0	Seborrhea capitis	16	0.5	1.9739854318418315
MONDO:0006611	skin sarcoidosis	skos:exactMatch	<https://icd.codes/icd10cm/D86.3>		16	1.0	2.0
MONDO:0006611	skin sarcoidosis	skos:exactMatch	ICD10CM:D86.3	Sarcoidosis of skin	13	0.1578947368421053	1.9375
MONDO:0006618	vibratory urticaria	skos:exactMatch	<https://icd.codes/icd10cm/L50.4>		19	1.0	2.0
MONDO:0006618	vibratory urticaria	skos:exactMatch	ICD10CM:L50.4	Vibratory urticaria	0	0.0	0.0
MONDO:0006643	alcoholic cardiomyopathy	skos:exactMatch	<https://icd.codes/icd10cm/I42.6>		24	1.0	2.0
MONDO:0006643	alcoholic cardiomyopathy	skos:exactMatch	ICD10CM:I42.6	Alcoholic cardiomyopathy	0	0.0	0.0
MONDO:0006644	alcoholic liver cirrhosis	skos:exactMatch	<https://icd.codes/icd10cm/K70.3>		25	1.0	2.0
MONDO:0006644	alcoholic liver cirrhosis	skos:exactMatch	ICD10CM:K70.3	Alcoholic cirrhosis of liver	15	0.1071428571428571	1.96
MONDO:0006645	alcoholic polyneuropathy	skos:exactMatch	<https://icd.codes/icd10cm/G62.1>		24	1.0	2.0
MONDO:0006645	alcoholic polyneuropathy	skos:exactMatch	ICD10CM:G62.1	Alcoholic polyneuropathy	0	0.0	0.0
MONDO:0006651	anterior uveitis	skos:broadMatch	<https://icd.codes/icd10cm/H20.9>		16	1.0	2.0
MONDO:0006651	anterior uveitis	skos:broadMatch	<https://icd.codes/icd10cm/H20.8>		16	1.0	2.0
MONDO:0006651	anterior uveitis	skos:broadMatch	<https://icd.codes/icd10cm/H20.2>		16	1.0	2.0
MONDO:0006651	anterior uveitis	skos:broadMatch	<https://icd.codes/icd10cm/H20.1>		16	1.0	2.0
MONDO:0006651	anterior uveitis	skos:broadMatch	<https://icd.codes/icd10cm/H20.0>		16	1.0	2.0
MONDO:0006651	anterior uveitis	skos:broadMatch	ICD10CM:H20.9	Unspecified iridocyclitis	17	0.5862068965517242	1.9453125
MONDO:0006651	anterior uveitis	skos:broadMatch	ICD10CM:H20.8	Other iridocyclitis	12	0.5416666666666667	1.953125
MONDO:0006651	anterior uveitis	skos:broadMatch	ICD10CM:H20.2	Lens-induced iridocyclitis	18	0.6	1.9453125
MONDO:0006651	anterior uveitis	skos:broadMatch	ICD10CM:H20.1	Chronic iridocyclitis	14	0.6296296296296297	1.95703125
MONDO:0006651	anterior uveitis	skos:broadMatch	ICD10CM:H20.0	Acute and subacute iridocyclitis	22	0.5882352941176471	1.94140625
MONDO:0006665	chronic atrophic gastritis	skos:exactMatch	<https://icd.codes/icd10cm/K29.4>		26	1.0	2.0
MONDO:0006665	chronic atrophic gastritis	skos:exactMatch	ICD10CM:K29.4	Chronic atrophic gastritis	0	0.0	0.0
MONDO:0006672	balanitis	skos:exactMatch	ICD10WHO:N48.1	Balanoposthitis	6	0.4	1.8888888888888888
MONDO:0006672	balanitis	skos:exactMatch	<https://icd.codes/icd10cm/N48.1>		9	1.0	2.0
MONDO:0006672	balanitis	skos:exactMatch	ICD10CM:N48.1	Balanitis	0	0.0	0.0
MONDO:0006672	balanitis	skos:exactMatch	<http://apps.who.int/classifications/icd10/browse/2010/en#/N48.1>		9	1.0	2.0
MONDO:0006679	bladder neck obstruction	skos:exactMatch	<https://icd.codes/icd10cm/N32.0>		24	1.0	2.0
MONDO:0006679	bladder neck obstruction	skos:exactMatch	ICD10CM:N32.0	Bladder-neck obstruction	1	0.07999999999999996	1.9583333333333333
MONDO:0006687	burning mouth syndrome	skos:broadMatch	<https://icd.codes/icd10cm/K14.6>		22	1.0	2.0
MONDO:0006687	burning mouth syndrome	skos:broadMatch	ICD10CM:K14.6	Glossodynia	18	0.6799999999999999	1.9793388429752066
MONDO:0006688	byssinosis	skos:exactMatch	<https://icd.codes/icd10cm/J66.0>		10	1.0	2.0
MONDO:0006688	byssinosis	skos:exactMatch	ICD10CM:J66.0	Byssinosis	0	0.0	0.0
MONDO:0006692	central pontine myelinolysis	skos:exactMatch	<https://icd.codes/icd10cm/G37.2>		28	1.0	2.0
MONDO:0006692	central pontine myelinolysis	skos:exactMatch	ICD10CM:G37.2	Central pontine myelinolysis	0	0.0	0.0
MONDO:0006694	cerebral atherosclerosis	skos:exactMatch	<https://icd.codes/icd10cm/I67.2>		24	1.0	2.0
MONDO:0006694	cerebral atherosclerosis	skos:exactMatch	ICD10CM:I67.2	Cerebral atherosclerosis	0	0.0	0.0
MONDO:0006722	dental fluorosis	skos:exactMatch	<https://icd.codes/icd10cm/K00.3>		16	1.0	2.0
MONDO:0006722	dental fluorosis	skos:exactMatch	ICD10CM:K00.3	Mottled teeth	14	0.7391304347826086	1.96875
MONDO:0006731	drug-induced akathisia	skos:exactMatch	<https://icd.codes/icd10cm/G25.71>		22	1.0	2.0
MONDO:0006731	drug-induced akathisia	skos:exactMatch	ICD10CM:G25.71	Drug induced akathisia	1	0.08695652173913049	1.9566115702479339
MONDO:0006745	endometrioid stromal sarcoma	skos:narrowMatch	<https://icd.codes/icd10cm/C54.1>		28	1.0	2.0
MONDO:0006755	euthyroid sick syndrome	skos:exactMatch	<https://icd.codes/icd10cm/E07.81>		23	1.0	2.0
MONDO:0006755	euthyroid sick syndrome	skos:exactMatch	ICD10CM:E07.81	Sick-euthyroid syndrome	10	0.08333333333333337	1.9565217391304348
MONDO:0006763	frozen shoulder	skos:exactMatch	<https://icd.codes/icd10cm/M75.0>		15	1.0	2.0
MONDO:0006763	frozen shoulder	skos:exactMatch	ICD10CM:M75.0	Adhesive capsulitis of shoulder	21	0.6470588235294117	1.9422222222222223
MONDO:0006769	gastroparesis	skos:exactMatch	<https://icd.codes/icd10cm/K31.84>		13	1.0	2.0
MONDO:0006769	gastroparesis	skos:exactMatch	ICD10CM:K31.84	Gastroparesis	0	0.0	0.0
MONDO:0006771	glossitis	skos:exactMatch	<https://icd.codes/icd10cm/K14.0>		9	1.0	2.0
MONDO:0006771	glossitis	skos:exactMatch	ICD10CM:K14.0	Glossitis	0	0.0	0.0
MONDO:0006779	heart aneurysm	skos:exactMatch	<https://icd.codes/icd10cm/I25.3>		14	1.0	2.0
MONDO:0006779	heart aneurysm	skos:exactMatch	ICD10CM:I25.3	Aneurysm of heart	14	0.17647058823529416	1.9285714285714286
MONDO:0006782	hemometra	skos:exactMatch	<https://icd.codes/icd10cm/N85.7>		9	1.0	2.0
MONDO:0006782	hemometra	skos:exactMatch	ICD10CM:N85.7	Hematometra	2	0.18181818181818177	1.8888888888888888
MONDO:0006784	hemorrhagic disease of newborn	skos:exactMatch	<https://icd.codes/icd10cm/P53>		30	1.0	2.0
MONDO:0006784	hemorrhagic disease of newborn	skos:exactMatch	ICD10CM:P53	Hemorrhagic disease of newborn	0	0.0	0.0
MONDO:0006790	hypercementosis	skos:exactMatch	<https://icd.codes/icd10cm/K03.4>		15	1.0	2.0
MONDO:0006790	hypercementosis	skos:exactMatch	ICD10CM:K03.4	Hypercementosis	0	0.0	0.0
MONDO:0006795	hypersplenism	skos:exactMatch	<https://icd.codes/icd10cm/D73.1>		13	1.0	2.0
MONDO:0006795	hypersplenism	skos:exactMatch	ICD10CM:D73.1	Hypersplenism	0	0.0	0.0
MONDO:0006796	hypertensive encephalopathy	skos:exactMatch	<https://icd.codes/icd10cm/I67.4>		27	1.0	2.0
MONDO:0006796	hypertensive encephalopathy	skos:exactMatch	ICD10CM:I67.4	Hypertensive encephalopathy	0	0.0	0.0
MONDO:0006798	hypervitaminosis A	skos:exactMatch	<https://icd.codes/icd10cm/E67.0>		18	1.0	2.0
MONDO:0006798	hypervitaminosis A	skos:exactMatch	ICD10CM:E67.0	Hypervitaminosis A	0	0.0	0.0
MONDO:0006805	intermediate coronary syndrome	skos:exactMatch	<https://icd.codes/icd10cm/I20.0>		30	1.0	2.0
MONDO:0006805	intermediate coronary syndrome	skos:exactMatch	ICD10CM:I20.0	Unstable angina	25	0.7142857142857143	1.9822222222222223
MONDO:0006806	intermediate uveitis	skos:narrowMatch	<https://icd.codes/icd10cm/H30.2>		20	1.0	2.0
MONDO:0006825	kuru	skos:narrowMatch	<https://icd.codes/icd10cm/A81.8>		4	1.0	2.0
MONDO:0006825	kuru	skos:exactMatch	<https://icd.codes/icd10cm/A81.81>		4	1.0	2.0
MONDO:0006825	kuru	skos:exactMatch	ICD10CM:A81.81	Kuru	0	0.0	0.0
