subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	comment
MONDO:0003765	adult leptomeningeal melanoma	skos:exactMatch	NCIT:C5319	Adult Meningeal Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0003766	thalamic cancer	skos:exactMatch	NCIT:C4576	Malignant Thalamic Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003767	mitral valve disorder	skos:exactMatch	NCIT:C78446	Mitral Valve Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0003768	signet ring cell variant cervical mucinous adenocarcinoma	skos:exactMatch	NCIT:C40205	Cervical Mucinous Adenocarcinoma, Signet Ring Cell-Type	Unspecified								MONDO_MAPPINGS
MONDO:0003770	thoracic spinal canal and spinal cord meningioma	skos:exactMatch	NCIT:C5297	Thoracic Intraspinal Meningioma	Unspecified								MONDO_MAPPINGS
MONDO:0003780	T-cell immunodeficiency	skos:exactMatch	NCIT:C27145	T-Cell Immunodeficiency	Unspecified								MONDO_MAPPINGS
MONDO:0003784	nasal cavity carcinoma in situ	skos:exactMatch	NCIT:C4589	Stage 0 Nasal Cavity Cancer AJCC v6, v7, and v8	Unspecified								MONDO_MAPPINGS
MONDO:0003786	childhood testicular choriocarcinoma	skos:exactMatch	NCIT:C6544	Childhood Testicular Choriocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003788	childhood embryonal testis carcinoma	skos:exactMatch	NCIT:C6545	Childhood Testicular Embryonal Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003791	prostatic urethral cancer	skos:exactMatch	NCIT:C39870	Prostatic Urethral Malignant Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003796	rectum Kaposi sarcoma	skos:exactMatch	NCIT:C5550	Rectal Kaposi Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003801	corneal intraepithelial neoplasm	skos:exactMatch	NCIT:C6093	Corneal Squamous Intraepithelial Neoplasia	Unspecified								MONDO_MAPPINGS
MONDO:0003802	cornea cancer	skos:exactMatch	NCIT:C3565	Malignant Corneal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003803	aortic valve disorder	skos:exactMatch	NCIT:C78650	Aortic Valve Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0003805	malignant pericardial mesothelioma	skos:exactMatch	NCIT:C7631	Pericardial Malignant Mesothelioma	Unspecified								MONDO_MAPPINGS
MONDO:0003805	malignant pericardial mesothelioma	skos:exactMatch	NCIT:C7632	Pericardial Mesothelioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pericardial mesothelioma			LEXMATCH
MONDO:0003806	thyroid hyalinizing trabecular adenoma	skos:exactMatch	NCIT:C6846	Thyroid Gland Hyalinizing Trabecular Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003808	mediastinal extraskeletal osteosarcoma	skos:exactMatch	NCIT:C6615	Mediastinal Extraskeletal Osteosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003809	malignant mediastinum hemangiopericytoma	skos:exactMatch	NCIT:C6608	Malignant Mediastinal Hemangiopericytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003811	ovarian seromucinous tumor	skos:exactMatch	NCIT:C4508	Ovarian Seromucinous Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003812	ovarian endometrial cancer	skos:exactMatch	NCIT:C40051	Malignant Ovarian Endometrioid Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003818	childhood mature teratoma of the ovary	skos:exactMatch	NCIT:C6548	Childhood Ovarian Mature Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0003819	childhood teratoma of the ovary	skos:exactMatch	NCIT:C6554	Childhood Ovarian Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0003820	mature ovarian teratoma	skos:exactMatch	NCIT:C8112	Mature Ovarian Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0003822	non-invasive bladder papillary urothelial neoplasm	skos:exactMatch	NCIT:C39831	Bladder Non-Invasive Papillary Urothelial Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003824	hereditary kidney oncocytoma	skos:exactMatch	NCIT:C8960	Hereditary Kidney Oncocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003825	kidney oncocytoma	skos:exactMatch	NCIT:C4526	Kidney Oncocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003826	mediastinum seminoma	skos:exactMatch	NCIT:C6812	Mediastinal Seminoma	Unspecified								MONDO_MAPPINGS
MONDO:0003828	growth hormone-producing pituitary gland carcinoma	skos:exactMatch	NCIT:C5963	Metastatic Somatotroph Pituitary Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003829	chromophil adenoma of the kidney	skos:exactMatch	NCIT:C3687	Renal Papillary Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0003830	type 1 papillary adenoma of the kidney	skos:exactMatch	NCIT:C39809	Type 1 Renal Papillary Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0003831	type 2 papillary adenoma of the kidney	skos:exactMatch	NCIT:C39810	Type 2 Renal Papillary Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0003836	malignant thyroid stimulating hormone producing neoplasm of pituitary gland	skos:exactMatch	NCIT:C5965	Metastatic Thyrotroph Pituitary Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003837	TSH producing pituitary tumor	skos:exactMatch	NCIT:C7915	Thyrotroph Pituitary Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003840	epicardium lipoma	skos:exactMatch	NCIT:C6742	Epicardial Lipoma	Unspecified								MONDO_MAPPINGS
MONDO:0003841	heart lipoma	skos:exactMatch	NCIT:C6741	Cardiac Lipoma	Unspecified								MONDO_MAPPINGS
MONDO:0003842	childhood cerebellar astrocytic neoplasm	skos:exactMatch	NCIT:C6286	Childhood Cerebellar Astrocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003856	adult malignant hemangiopericytoma	skos:exactMatch	NCIT:C7946	Malignant Adult Hemangiopericytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003857	adult intracranial malignant hemangiopericytoma	skos:exactMatch	NCIT:C9183	Adult Central Nervous System Solitary Fibrous Tumor, Grade 3	Unspecified								MONDO_MAPPINGS
MONDO:0003858	anterior optic tract meningioma	skos:exactMatch	NCIT:C7538	Anterior Visual Pathway Meningioma	Unspecified								MONDO_MAPPINGS
MONDO:0003859	bilateral meningioma of optic nerve	skos:exactMatch	NCIT:C5304	Bilateral Optic Nerve Meningioma	Unspecified								MONDO_MAPPINGS
MONDO:0003861	vulvar eccrine adenocarcinoma	skos:exactMatch	NCIT:C40305	Vulvar Eccrine Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003862	melanotic psammomatous malignant peripheral nerve sheath tumor	skos:exactMatch	NCIT:C6910	Malignant Melanotic Psammomatous Peripheral Nerve Sheath Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003863	malignant melanocytic neoplasm of the peripheral nerve sheath	skos:exactMatch	NCIT:C4748	Malignant Melanotic Peripheral Nerve Sheath Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003866	liver extraskeletal osteosarcoma	skos:exactMatch	NCIT:C5833	Liver Extraskeletal Osteosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003867	diffuse meningeal melanocytosis	skos:exactMatch	NCIT:C6890	Meningeal Melanocytosis	Unspecified								MONDO_MAPPINGS
MONDO:0003870	childhood brainstem astrocytoma	skos:exactMatch	NCIT:C6216	Childhood Brain Stem Astrocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003874	ovarian serous surface papillary adenocarcinoma	skos:exactMatch	NCIT:C6256	Ovarian Serous Surface Papillary Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003878	malignant choroid melanoma	skos:exactMatch	NCIT:C4561	Choroid Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0003879	ovarian endometrioid adenocarcinofibroma	skos:exactMatch	NCIT:C40060	Ovarian Endometrioid Adenocarcinofibroma	Unspecified								MONDO_MAPPINGS
MONDO:0003881	vulvar apocrine adenocarcinoma	skos:exactMatch	NCIT:C40308	Vulvar Apocrine Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003884	lipoma of the rectum	skos:exactMatch	NCIT:C5551	Rectal Lipoma	Unspecified								MONDO_MAPPINGS
MONDO:0003885	colorectal lipoma	skos:exactMatch	NCIT:C5678	Colorectal Lipoma	Unspecified								MONDO_MAPPINGS
MONDO:0003888	childhood testicular mixed embryonal carcinoma and teratoma	skos:exactMatch	NCIT:C6539	Childhood Testicular Mixed Embryonal Carcinoma and Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0003889	infiltrating bladder urothelial carcinoma, clear cell variant	skos:exactMatch	NCIT:C39827	Infiltrating Bladder Urothelial Carcinoma, Clear Cell Variant	Unspecified								MONDO_MAPPINGS
MONDO:0003890	infiltrating bladder urothelial carcinoma	skos:exactMatch	NCIT:C27885	Infiltrating Bladder Urothelial Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003894	mediastinal melanocytic neurilemmoma	skos:exactMatch	NCIT:C6635	Mediastinal Melanotic Schwannoma	Unspecified								MONDO_MAPPINGS
MONDO:0003898	pediatric myxoid chondrosarcoma	skos:exactMatch	NCIT:C27377	Childhood Extraskeletal Myxoid Chondrosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003901	cerebellar hemangioblastoma	skos:exactMatch	NCIT:C5146	Cerebellar Hemangioblastoma	Unspecified								MONDO_MAPPINGS
MONDO:0003902	brain stem hemangioblastoma	skos:exactMatch	NCIT:C5147	Brain Stem Hemangioblastoma	Unspecified								MONDO_MAPPINGS
MONDO:0003903	benign vaginal mixed tumor	skos:exactMatch	NCIT:C40280	Benign Vaginal Mixed Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0003904	lung occult squamous cell carcinoma	skos:exactMatch	NCIT:C6686	Occult Lung Squamous Cell Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003905	ovarian yolk sac tumor, glandular pattern	skos:exactMatch	NCIT:C39988	Ovarian Yolk Sac Tumor, Glandular Pattern	Unspecified								MONDO_MAPPINGS
MONDO:0003906	ovarian yolk sac tumor, hepatoid pattern	skos:exactMatch	NCIT:C39989	Ovarian Yolk Sac Tumor, Hepatoid Pattern	Unspecified								MONDO_MAPPINGS
MONDO:0003907	ovarian yolk sac tumor, polyvesicular vitelline pattern	skos:exactMatch	NCIT:C39987	Ovarian Yolk Sac Tumor, Polyvesicular Vitelline Pattern	Unspecified								MONDO_MAPPINGS
MONDO:0003909	Bartholin gland adenomyoma	skos:exactMatch	NCIT:C40300	Bartholin Gland Adenomyoma	Unspecified								MONDO_MAPPINGS
MONDO:0003910	mixed cell uveal melanoma	skos:exactMatch	NCIT:C35781	Uveal Mixed Cell Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0003912	malignant ciliary body melanoma	skos:exactMatch	NCIT:C4558	Ciliary Body Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0003915	cortical thymoma	skos:exactMatch	NCIT:C6888	Thymoma Type B2	Unspecified								MONDO_MAPPINGS
MONDO:0003917	heart lymphoma	skos:exactMatch	NCIT:C5368	Cardiac Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0003923	ethmoid sinus Schneiderian papilloma	skos:exactMatch	NCIT:C6836	Ethmoid Sinus Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0003926	neurilemmoma of the pleura	skos:exactMatch	NCIT:C5418	Pleural Schwannoma	Unspecified								MONDO_MAPPINGS
MONDO:0003929	vestibular micropapillomatosis	skos:exactMatch	NCIT:C40290	Vulvar Squamous Cell Papillomatosis	Unspecified								MONDO_MAPPINGS
MONDO:0003930	non-invasive bladder urothelial carcinoma	skos:exactMatch	NCIT:C6188	Stage 0 Bladder Urothelial Carcinoma AJCC v6 and v7	Unspecified								MONDO_MAPPINGS
MONDO:0003931	childhood optic tract astrocytoma	skos:exactMatch	NCIT:C7534	Childhood Visual Pathway Astrocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0003932	childhood optic nerve glioma	skos:exactMatch	NCIT:C7535	Childhood Visual Pathway Glioma	Unspecified								MONDO_MAPPINGS
MONDO:0003933	chest wall bone cancer	skos:exactMatch	NCIT:C6724	Malignant Chest Wall Bone Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003935	oncocytic breast carcinoma	skos:exactMatch	NCIT:C40366	Breast Oncocytic Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003936	invasive tubular breast carcinoma	skos:exactMatch	NCIT:C9135	Breast Tubular Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003938	bladder colonic type adenocarcinoma	skos:exactMatch	NCIT:C39835	Bladder Enteric Type Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003943	central nervous system hibernoma	skos:exactMatch	NCIT:C6997	Central Nervous System Hibernoma	Unspecified								MONDO_MAPPINGS
MONDO:0003945	bone epithelioid hemangioma	skos:exactMatch	NCIT:C6477	Bone Hemangioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	bone hemangioma			LEXMATCH
MONDO:0003948	cerebral hemangioma	skos:exactMatch	NCIT:C5433	Cerebral Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0003951	scrotal hemangioma	skos:exactMatch	NCIT:C6387	Scrotal Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0003953	pediatric CNS choriocarcinoma	skos:exactMatch	NCIT:C6206	Childhood Central Nervous System Choriocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003955	juvenile breast papillomatosis	skos:exactMatch	NCIT:C9503	Juvenile Breast Papillomatosis	Unspecified								MONDO_MAPPINGS
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	skos:exactMatch	NCIT:C5672	Lung Large Cell Neuroendocrine Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003962	Froelich syndrome	skos:exactMatch	NCIT:C34625	Frohlich Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0003963	diffuse infiltrative lymphocytosis syndrome	skos:exactMatch	NCIT:C35699	Diffuse Infiltrative Lymphocytosis Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0003967	synchronous multifocal osteogenic sarcoma	skos:exactMatch	NCIT:C6471	Synchronous Multifocal Osteosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003968	asynchronous multifocal osteogenic sarcoma	skos:exactMatch	NCIT:C6472	Asynchronous Multifocal Osteosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003973	tubular variant testicular seminoma	skos:exactMatch	NCIT:C40959	Testicular Seminoma, Tubular Variant	Unspecified								MONDO_MAPPINGS
MONDO:0003975	Littre gland carcinoma	skos:exactMatch	NCIT:C39865	Carcinoma of Littre Glands	Unspecified								MONDO_MAPPINGS
MONDO:0003978	colon small cell neuroendocrine carcinoma	skos:exactMatch	NCIT:C6761	Colon Small Cell Neuroendocrine Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0003979	intrahepatic bile duct cystadenoma	skos:exactMatch	NCIT:C96835	Intrahepatic Bile Duct Mucinous Cystic Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0003980	schwannoma of jugular foramen	skos:exactMatch	NCIT:C5323	Jugular Foramen Schwannoma	Unspecified								MONDO_MAPPINGS
MONDO:0003984	internal auditory canal lipoma	skos:exactMatch	NCIT:C5452	Inner Ear Lipoma	Unspecified								MONDO_MAPPINGS
MONDO:0003988	sternum lymphoma	skos:exactMatch	NCIT:C6716	Sternal Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0003989	polyembryoma of the ovary	skos:exactMatch	NCIT:C39990	Ovarian Polyembryoma	Unspecified								MONDO_MAPPINGS
MONDO:0003990	malignant breast myoepithelioma	skos:exactMatch	NCIT:C40395	Breast Malignant Myoepithelioma	Unspecified								MONDO_MAPPINGS
MONDO:0003992	childhood botryoid rhabdomyosarcoma	skos:exactMatch	NCIT:C35574	Childhood Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003993	childhood vagina botryoid rhabdomyosarcoma	skos:exactMatch	NCIT:C35556	Childhood Vaginal Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003994	botryoid-type embryonal rhabdomyosarcoma of the vagina	skos:exactMatch	NCIT:C40268	Vaginal Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0003995	vulvar childhood botryoid-type embryonal rhabdomyosarcoma	skos:exactMatch	NCIT:C36098	Childhood Vulvar Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0004005	rete ovarii adenoma	skos:exactMatch	NCIT:C40018	Rete Ovarii Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0004008	flat ductal epithelial atypia	skos:exactMatch	NCIT:C36086	Breast Flat Ductal Epithelial Atypia	Unspecified								MONDO_MAPPINGS
MONDO:0004009	kidney pelvis sarcomatoid transitional cell carcinoma	skos:exactMatch	NCIT:C6186	Infiltrating Renal Pelvis Urothelial Carcinoma, Sarcomatoid Variant	Unspecified								MONDO_MAPPINGS
MONDO:0004010	infiltrating renal pelvis/ureter urothelial carcinoma	skos:exactMatch	NCIT:C39879	Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004012	adult botryoid rhabdomyosarcoma	skos:exactMatch	NCIT:C36099	Adult Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0004013	adult vagina botryoid embryonal rhabdomyosarcoma	skos:exactMatch	NCIT:C40267	Adult Vaginal Botryoid-Type Embryonal Rhabdomyosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0004014	ethmoid sinus ectopic meningioma	skos:exactMatch	NCIT:C5309	Ethmoid Sinus Primary Ectopic Meningioma	Unspecified								MONDO_MAPPINGS
MONDO:0004020	mediastinal gray zone lymphoma	skos:exactMatch	NCIT:C37870	Mediastinal B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0004021	mediastinal malignant lymphoma	skos:exactMatch	NCIT:C6633	Mediastinal Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0004028	small intestinal fibrosarcoma	skos:exactMatch	NCIT:C5336	Small Intestinal Fibrosarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0004030	ureter transitional cell carcinoma	skos:exactMatch	NCIT:C4830	Ureter Urothelial Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004032	ovarian seromucinous carcinoma	skos:exactMatch	NCIT:C40090	Ovarian Seromucinous Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004034	eye lymphoma	skos:exactMatch	NCIT:C35690	Eye Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0004040	urinary bladder inverted papilloma	skos:exactMatch	NCIT:C39859	Bladder Inverted Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0004042	urethra inverted papilloma	skos:exactMatch	NCIT:C6173	Urethral Inverted Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0004046	childhood brain meningioma	skos:exactMatch	NCIT:C6253	Childhood Intracranial Meningioma	Unspecified								MONDO_MAPPINGS
MONDO:0004047	sphenoidal sinus neoplasm	skos:exactMatch	NCIT:C6792	Sphenoid Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0004048	immature gastric teratoma	skos:exactMatch	NCIT:C5256	Immature Gastric Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0004056	bladder papillary urothelial carcinoma	skos:exactMatch	NCIT:C7383	Bladder Papillary Urothelial Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004057	micropapillary variant infiltrating bladder urothelial carcinoma	skos:exactMatch	NCIT:C27202	Infiltrating Bladder Urothelial Carcinoma, Micropapillary Variant	Unspecified								MONDO_MAPPINGS
MONDO:0004060	peripheral epithelioid sarcoma	skos:exactMatch	NCIT:C27473	Distal-Type Epithelioid Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0004062	intermediate cell type uveal melanoma	skos:exactMatch	NCIT:C7989	Uveal Intermediate Cell Type Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0004063	intermediate cell type iris melanoma	skos:exactMatch	NCIT:C6101	Iris Intermediate Cell Type Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0004065	intermediate cell type choroid melanoma	skos:exactMatch	NCIT:C6100	Choroid Intermediate Cell Type Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0004066	intermediate cell type ciliary body melanoma	skos:exactMatch	NCIT:C6118	Ciliary Body Intermediate Cell Type Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0004067	gallbladder mucinous adenocarcinoma	skos:exactMatch	NCIT:C5744	Gallbladder Mucinous Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004075	infiltrating lipoma	skos:exactMatch	NCIT:C7450	Intramuscular Lipoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intramuscular lipoma			LEXMATCH
MONDO:0004075	infiltrating lipoma	skos:exactMatch	NCIT:C7450	Intramuscular Lipoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intramuscular lipoma	semapv:RegularExpressionReplacement		LEXMATCH
MONDO:0004078	mucinous intrahepatic cholangiocarcinoma	skos:exactMatch	NCIT:C41618	Mucin-Producing Intrahepatic Cholangiocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004079	lung mucous gland adenoma	skos:exactMatch	NCIT:C5664	Lung Mucous Gland Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0004080	glottis squamous cell carcinoma	skos:exactMatch	NCIT:C8186	Glottic Squamous Cell Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004081	extrahepatic bile duct clear cell adenocarcinoma	skos:exactMatch	NCIT:C5775	Extrahepatic Bile Duct Clear Cell Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0004082	childhood immature teratoma of ovary	skos:exactMatch	NCIT:C6547	Childhood Ovarian Immature Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0004087	basaloid large cell lung carcinoma	skos:exactMatch	NCIT:C7266	Lung Basaloid Large Cell Carcinoma	Unspecified								MONDO_MAPPINGS
