subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0006419	small intestinal intraepithelial neoplasia	MONDO:equivalentTo	NCIT:C27462	semapv:UnspecifiedMatching	Small Intestinal Intraepithelial Neoplasia	MONDO_MAPPINGS							
MONDO:0021317	cancer of cerebellum	MONDO:equivalentTo	NCIT:C3569	semapv:UnspecifiedMatching	Malignant Cerebellar Neoplasm	MONDO_MAPPINGS							
MONDO:0045068	minor salivary gland adenoid cystic carcinoma	MONDO:equivalentTo	NCIT:C5936	semapv:UnspecifiedMatching	Minor Salivary Gland Adenoid Cystic Carcinoma	MONDO_MAPPINGS							
MONDO:0021331	carcinoma of parotid gland	MONDO:equivalentTo	NCIT:C6791	semapv:UnspecifiedMatching	Parotid Gland Carcinoma	MONDO_MAPPINGS							
MONDO:0016241	alternating hemiplegia of childhood	MONDO:equivalentTo	NCIT:C35261	semapv:UnspecifiedMatching	Congenital Adrenal Gland Hypoplasia	MONDO_MAPPINGS							
MONDO:0003727	animal phobia	MONDO:equivalentTo	NCIT:C35273	semapv:UnspecifiedMatching	Animal Phobia	MONDO_MAPPINGS							
MONDO:0044885	tonsillar lipoma	MONDO:equivalentTo	NCIT:C5989	semapv:UnspecifiedMatching	Tonsillar Lipoma	MONDO_MAPPINGS							
MONDO:0006363	peritoneal multicystic mesothelioma	MONDO:equivalentTo	NCIT:C6536	semapv:UnspecifiedMatching	Peritoneal Multicystic Mesothelioma	MONDO_MAPPINGS							
MONDO:0005221	renal pelvis urothelial carcinoma	MONDO:equivalentTo	NCIT:C7355	semapv:UnspecifiedMatching	Renal Pelvis Urothelial Carcinoma	MONDO_MAPPINGS							
MONDO:0021370	neoplasm of minor salivary gland	MONDO:equivalentTo	NCIT:C4409	semapv:UnspecifiedMatching	Minor Salivary Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0024886	serous adenofibroma	MONDO:equivalentTo	NCIT:C67090	semapv:UnspecifiedMatching	Serous Adenofibroma	MONDO_MAPPINGS							
MONDO:0018674	IgG4-related submandibular gland disease	MONDO:equivalentTo	NCIT:C82887	semapv:UnspecifiedMatching	Chronic Sclerosing Sialadenitis	MONDO_MAPPINGS							
MONDO:0006421	small intestinal tubular adenoma	MONDO:equivalentTo	NCIT:C43552	semapv:UnspecifiedMatching	Small Intestinal Tubular Adenoma	MONDO_MAPPINGS							
MONDO:0020596	mucin-producing carcinoma	MONDO:equivalentTo	NCIT:C27825	semapv:UnspecifiedMatching	Mucin-Producing Carcinoma	MONDO_MAPPINGS							
MONDO:0016778	iatrogenic botulism	MONDO:equivalentTo	NCIT:C128345	semapv:UnspecifiedMatching	Iatrogenic Botulism	MONDO_MAPPINGS							
MONDO:0002142	undifferentiated pleomorphic sarcoma	MONDO:equivalentTo	NCIT:C4247	semapv:UnspecifiedMatching	Undifferentiated Pleomorphic Sarcoma	MONDO_MAPPINGS							
MONDO:0001416	female reproductive organ cancer	MONDO:equivalentTo	NCIT:C4913	semapv:UnspecifiedMatching	Malignant Female Reproductive System Neoplasm	MONDO_MAPPINGS							
MONDO:0003320	blastema predominant kidney Wilms tumor	MONDO:equivalentTo	NCIT:C9147	semapv:UnspecifiedMatching	Blastema Predominant Kidney Wilms Tumor	MONDO_MAPPINGS							
MONDO:0043771	radiodermatitis	MONDO:equivalentTo	NCIT:C3349	semapv:UnspecifiedMatching	Radiation-Induced Dermatitis	MONDO_MAPPINGS							
MONDO:0009151	cleft lip/palate-ectodermal dysplasia syndrome	MONDO:equivalentTo	NCIT:C122656	semapv:UnspecifiedMatching	Cleft Lip/Palate-Ectodermal Dysplasia Syndrome	MONDO_MAPPINGS							
MONDO:0006119	breast mucosa-associated lymphoid tissue lymphoma	MONDO:equivalentTo	NCIT:C35688	semapv:UnspecifiedMatching	Breast Mucosa-Associated Lymphoid Tissue Lymphoma	MONDO_MAPPINGS							
MONDO:0004129	cloacogenic carcinoma	MONDO:equivalentTo	NCIT:C8255	semapv:UnspecifiedMatching	Anal Canal Cloacogenic Carcinoma	MONDO_MAPPINGS							
MONDO:0005983	tinea favosa	MONDO:equivalentTo	NCIT:C35072	semapv:UnspecifiedMatching	Favus	MONDO_MAPPINGS							
MONDO:0001162	impulse control disorder	MONDO:equivalentTo	NCIT:C34723	semapv:UnspecifiedMatching	Impulse-Control Disorder	MONDO_MAPPINGS							
MONDO:0005507	gingival cancer	MONDO:equivalentTo	NCIT:C9317	semapv:UnspecifiedMatching	Malignant Gingival Neoplasm	MONDO_MAPPINGS							
MONDO:0003390	glycogen-rich clear cell breast carcinoma	MONDO:equivalentTo	NCIT:C40368	semapv:UnspecifiedMatching	Glycogen-Rich, Clear Cell Breast Carcinoma	MONDO_MAPPINGS							
MONDO:0021508	benign neoplasm of epicardium	MONDO:equivalentTo	NCIT:C8535	semapv:UnspecifiedMatching	Benign Epicardial Neoplasm	MONDO_MAPPINGS							
MONDO:0024797	adult brain stem neoplasm	MONDO:equivalentTo	NCIT:C5967	semapv:UnspecifiedMatching	Adult Brain Stem Neoplasm	MONDO_MAPPINGS							
MONDO:0002556	microcystic/reticular schwannoma	MONDO:equivalentTo	NCIT:C5321	semapv:UnspecifiedMatching	Microcystic/Reticular Schwannoma	MONDO_MAPPINGS							
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	MONDO:equivalentTo	NCIT:C7998	semapv:UnspecifiedMatching	Thymic Lymphoepithelial Carcinoma	MONDO_MAPPINGS							
MONDO:0004506	microscopic breast papilloma	MONDO:equivalentTo	NCIT:C36088	semapv:UnspecifiedMatching	Breast Peripheral Papilloma	MONDO_MAPPINGS							
MONDO:0008451	neuronopathy, distal hereditary motor, type 1	MONDO:equivalentTo	NCIT:C132826	semapv:UnspecifiedMatching	Distal Hereditary Motor Neuronopathy Type I	MONDO_MAPPINGS							
MONDO:0016093	borderline epithelial tumor of ovary	MONDO:equivalentTo	NCIT:C4783	semapv:UnspecifiedMatching	Borderline Ovarian Epithelial Tumor	MONDO_MAPPINGS							
MONDO:0013059	Aicardi-Goutieres syndrome 5	MONDO:equivalentTo	NCIT:C168564	semapv:UnspecifiedMatching	Aicardi-Goutieres Syndrome 5	MONDO_MAPPINGS							
MONDO:0021477	benign neoplasm of sphenoidal sinus	MONDO:equivalentTo	NCIT:C4422	semapv:UnspecifiedMatching	Benign Sphenoid Sinus Neoplasm	MONDO_MAPPINGS							
MONDO:0044907	metastatic squamous cell carcinoma	MONDO:equivalentTo	NCIT:C4104	semapv:UnspecifiedMatching	Metastatic Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0004696	larynx carcinoma in situ	MONDO:equivalentTo	NCIT:C9100	semapv:UnspecifiedMatching	Stage 0 Laryngeal Cancer AJCC v6, v7, and V8	MONDO_MAPPINGS							
MONDO:0009210	congenital factor V deficiency	MONDO:equivalentTo	NCIT:C98938	semapv:UnspecifiedMatching	Hereditary Factor V Deficiency	MONDO_MAPPINGS							
MONDO:0004505	central breast papilloma	MONDO:equivalentTo	NCIT:C36087	semapv:UnspecifiedMatching	Breast Central Papilloma	MONDO_MAPPINGS							
MONDO:0043472	ectopic ACTH secretion syndrome	MONDO:equivalentTo	NCIT:C4387	semapv:UnspecifiedMatching	Ectopic ACTH Secretion Syndrome	MONDO_MAPPINGS							
MONDO:0037737	peritoneal solitary fibrous tumor	MONDO:equivalentTo	NCIT:C126357	semapv:UnspecifiedMatching	Peritoneal Solitary Fibrous Tumor	MONDO_MAPPINGS							
MONDO:0001402	vaginal cancer	MONDO:equivalentTo	NCIT:C7410	semapv:UnspecifiedMatching	Malignant Vaginal Neoplasm	MONDO_MAPPINGS							
MONDO:0021298	carcinoma in situ of oropharynx	MONDO:equivalentTo	NCIT:C4590	semapv:UnspecifiedMatching	Stage 0 Oropharyngeal Carcinoma AJCC v6 and v7	MONDO_MAPPINGS							
MONDO:0008332	pseudo-von Willebrand disease	MONDO:equivalentTo	NCIT:C131681	semapv:UnspecifiedMatching	Platelet-Type von Willebrand Disease	MONDO_MAPPINGS							
MONDO:0006385	primary intraosseous squamous cell carcinoma	MONDO:equivalentTo	NCIT:C54295	semapv:UnspecifiedMatching	Primary Intraosseous Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0007571	primary erythermalgia	MONDO:equivalentTo	NCIT:C125383	semapv:UnspecifiedMatching	Primary Erythromelalgia	MONDO_MAPPINGS							
MONDO:0021488	benign neoplasm of lacrimal gland	MONDO:equivalentTo	NCIT:C3621	semapv:UnspecifiedMatching	Benign Lacrimal Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0015066	neuroendocrine tumor of the appendix, well differentiated, low or intermediate grade	MONDO:equivalentTo	NCIT:C96422	semapv:UnspecifiedMatching	Appendix Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0005375	nasopharyngeal neoplasm	MONDO:equivalentTo	NCIT:C3257	semapv:UnspecifiedMatching	Nasopharyngeal Neoplasm	MONDO_MAPPINGS							
MONDO:0001082	lymph node cancer	MONDO:equivalentTo	NCIT:C35812	semapv:UnspecifiedMatching	Malignant Lymph Node Neoplasm	MONDO_MAPPINGS							
MONDO:0003635	sebaceous breast carcinoma	MONDO:equivalentTo	NCIT:C40369	semapv:UnspecifiedMatching	Breast Sebaceous Carcinoma	MONDO_MAPPINGS							
MONDO:0019622	non-specific interstitial pneumonia	MONDO:equivalentTo	NCIT:C35717	semapv:UnspecifiedMatching	Nonspecific Interstitial Pneumonia	MONDO_MAPPINGS							
MONDO:0004356	childhood multilocular cystic kidney neoplasm	MONDO:equivalentTo	NCIT:C6566	semapv:UnspecifiedMatching	Childhood Multilocular Cystic Renal Neoplasm	MONDO_MAPPINGS							
MONDO:0007665	glaucoma 1, open angle, E	MONDO:equivalentTo	NCIT:C35394	semapv:UnspecifiedMatching	Primary Open Angle Glaucoma	MONDO_MAPPINGS							
MONDO:0021470	benign neoplasm of pancreas	MONDO:equivalentTo	NCIT:C4612	semapv:UnspecifiedMatching	Benign Pancreatic Neoplasm	MONDO_MAPPINGS							
MONDO:0001056	gastric cancer	MONDO:equivalentTo	NCIT:C9331	semapv:UnspecifiedMatching	Malignant Gastric Neoplasm	MONDO_MAPPINGS							
MONDO:0002604	pericytic neoplasm	MONDO:equivalentTo	NCIT:C6528	semapv:UnspecifiedMatching	Pericytic Neoplasm	MONDO_MAPPINGS							
MONDO:0024653	skull neoplasm	MONDO:equivalentTo	NCIT:C3375	semapv:UnspecifiedMatching	Skull Neoplasm	MONDO_MAPPINGS							
MONDO:0015231	Bartter syndrome	MONDO:equivalentTo	NCIT:C34412	semapv:UnspecifiedMatching	Bartter Syndrome	MONDO_MAPPINGS							
MONDO:0004231	spindle cell variant squamous cell breast carcinoma	MONDO:equivalentTo	NCIT:C40358	semapv:UnspecifiedMatching	Breast Squamous Cell Carcinoma, Spindle Cell Variant	MONDO_MAPPINGS							
MONDO:0004318	pulmonary type ovarian small cell carcinoma	MONDO:equivalentTo	NCIT:C40440	semapv:UnspecifiedMatching	Ovarian Small Cell Carcinoma, Pulmonary-Type	MONDO_MAPPINGS							
MONDO:0011789	familial meningioma	MONDO:equivalentTo	NCIT:C5301	semapv:UnspecifiedMatching	Hereditary Meningioma	MONDO_MAPPINGS							
MONDO:0024556	epilepsy, familial focal, with variable foci 1	MONDO:equivalentTo	NCIT:C161005	semapv:UnspecifiedMatching	Familial Focal Epilepsy with Variable Foci 1	MONDO_MAPPINGS							
MONDO:0003578	extragonadal nonseminomatous germ cell tumor	MONDO:equivalentTo	NCIT:C8885	semapv:UnspecifiedMatching	Malignant Extragonadal Nongerminomatous Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0004087	basaloid large cell lung carcinoma	MONDO:equivalentTo	NCIT:C7266	semapv:UnspecifiedMatching	Lung Basaloid Large Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0009291	glycogen storage disease III	MONDO:equivalentTo	NCIT:C84736	semapv:UnspecifiedMatching	Glycogen Storage Disease Type III	MONDO_MAPPINGS							
MONDO:0006075	adrenal gland myelolipoma	MONDO:equivalentTo	NCIT:C3736	semapv:UnspecifiedMatching	Adrenal Gland Myelolipoma	MONDO_MAPPINGS							
MONDO:0015770	congenital hypogonadotropic hypogonadism	MONDO:equivalentTo	NCIT:C120162	semapv:UnspecifiedMatching	Congenital Hypogonadotropic Hypogonadism	MONDO_MAPPINGS							
MONDO:0100398	acute myeloid leukemia, inv(3)(q21.3;q26.2)	MONDO:equivalentTo	NCIT:C122716	semapv:UnspecifiedMatching	Acute Myeloid Leukemia with inv(3) (q21.3;q26.2); GATA2, MECOM	MONDO_MAPPINGS							
MONDO:0002554	sympathetic neurilemmoma	MONDO:equivalentTo	NCIT:C5421	semapv:UnspecifiedMatching	Sympathetic Schwannoma	MONDO_MAPPINGS							
MONDO:0010894	maturity-onset diabetes of the young type 3	MONDO:equivalentTo	NCIT:C129742	semapv:UnspecifiedMatching	Hepatocyte Nuclear Factor 1-Alpha-Associated Monogenic Diabetes	MONDO_MAPPINGS							
MONDO:0015185	intestinal polyposis syndrome	MONDO:equivalentTo	NCIT:C155954	semapv:UnspecifiedMatching	Intestinal Polyposis Syndrome	MONDO_MAPPINGS							
MONDO:0001142	salivary gland disorder	MONDO:equivalentTo	NCIT:C26879	semapv:UnspecifiedMatching	Salivary Gland Disorder	MONDO_MAPPINGS							
MONDO:0003701	thyroid gland diffuse sclerosing papillary carcinoma	MONDO:equivalentTo	NCIT:C7427	semapv:UnspecifiedMatching	Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma	MONDO_MAPPINGS							
MONDO:0008779	arthrogryposis	MONDO:equivalentTo	NCIT:C84572	semapv:UnspecifiedMatching	Arthrogryposis	MONDO_MAPPINGS							
MONDO:0004232	large cell keratinizing variant squamous cell breast carcinoma	MONDO:equivalentTo	NCIT:C40357	semapv:UnspecifiedMatching	Breast Squamous Cell Carcinoma, Large Cell Keratinizing Variant	MONDO_MAPPINGS							
MONDO:0024660	tubular adenoma	MONDO:equivalentTo	NCIT:C4133	semapv:UnspecifiedMatching	Tubular Adenoma	MONDO_MAPPINGS							
MONDO:0021322	malignant tumor of meninges	MONDO:equivalentTo	NCIT:C4628	semapv:UnspecifiedMatching	Malignant Meningeal Neoplasm	MONDO_MAPPINGS							
MONDO:0003622	pancreatic vasoactive intestinal peptide producing tumor	MONDO:equivalentTo	NCIT:C27454	semapv:UnspecifiedMatching	Pancreatic VIP-Producing Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0011514	tricuspid atresia	MONDO:equivalentTo	NCIT:C85202	semapv:UnspecifiedMatching	Tricuspid Valve Atresia	MONDO_MAPPINGS							
MONDO:0002898	skin cancer	MONDO:equivalentTo	NCIT:C2920	semapv:UnspecifiedMatching	Malignant Skin Neoplasm	MONDO_MAPPINGS							
MONDO:0021521	benign neoplasm of mediastinum	MONDO:equivalentTo	NCIT:C3604	semapv:UnspecifiedMatching	Benign Mediastinal Neoplasm	MONDO_MAPPINGS							
MONDO:0003915	cortical thymoma	MONDO:equivalentTo	NCIT:C6888	semapv:UnspecifiedMatching	Thymoma Type B2	MONDO_MAPPINGS							
MONDO:0000383	benign reproductive system neoplasm	MONDO:equivalentTo	NCIT:C7617	semapv:UnspecifiedMatching	Benign Reproductive System Neoplasm	MONDO_MAPPINGS							
MONDO:0001645	crescentic glomerulonephritis	MONDO:equivalentTo	NCIT:C35444	semapv:UnspecifiedMatching	Crescentic Glomerulonephritis	MONDO_MAPPINGS							
MONDO:0006324	normal breast-like subtype of breast carcinoma	MONDO:equivalentTo	NCIT:C53557	semapv:UnspecifiedMatching	Normal Breast-Like Subtype of Breast Carcinoma	MONDO_MAPPINGS							
MONDO:0018927	SUNCT syndrome	MONDO:equivalentTo	NCIT:C85174	semapv:UnspecifiedMatching	SUNCT Syndrome	MONDO_MAPPINGS							
MONDO:0002320	congenital nervous system disorder	MONDO:equivalentTo	NCIT:C97172	semapv:UnspecifiedMatching	Congenital Nervous System Disorder	MONDO_MAPPINGS							
MONDO:0019100	neuromyelitis optica	MONDO:equivalentTo	NCIT:C84934	semapv:UnspecifiedMatching	Neuromyelitis Optica	MONDO_MAPPINGS							
MONDO:0015068	neuroendocrine tumor of rectum, well differentiated, low or intermediate grade	MONDO:equivalentTo	NCIT:C135213	semapv:UnspecifiedMatching	Rectal Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0005999	tuberculous empyema	MONDO:equivalentTo	NCIT:C34575	semapv:UnspecifiedMatching	Tuberculous Empyema	MONDO_MAPPINGS							
MONDO:0021447	benign neoplasm of testis	MONDO:equivalentTo	NCIT:C3612	semapv:UnspecifiedMatching	Benign Testicular Neoplasm	MONDO_MAPPINGS							
MONDO:0015911	obsolete rare acquired hemolytic anemia	MONDO:equivalentTo	NCIT:C34377	semapv:UnspecifiedMatching	Acquired Hemolytic Anemia	MONDO_MAPPINGS							
MONDO:0003404	adult yolk sac tumor	MONDO:equivalentTo	NCIT:C27241	semapv:UnspecifiedMatching	Adult Yolk Sac Tumor	MONDO_MAPPINGS							
MONDO:0009319	pantothenate kinase-associated neurodegeneration	MONDO:equivalentTo	NCIT:C84988	semapv:UnspecifiedMatching	Pantothenate Kinase-Associated Neurodegeneration	MONDO_MAPPINGS							
MONDO:0002405	hepatic vascular disorder	MONDO:equivalentTo	NCIT:C35442	semapv:UnspecifiedMatching	Liver Vascular Disorder	MONDO_MAPPINGS							
MONDO:0003113	extragonadal germ cell cancer	MONDO:equivalentTo	NCIT:C8881	semapv:UnspecifiedMatching	Malignant Extragonadal Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0007041	apert syndrome	MONDO:equivalentTo	NCIT:C99099	semapv:UnspecifiedMatching	Type I Acrocephalosyndactyly	MONDO_MAPPINGS							
MONDO:0006307	mixed somatotroph-lactotroph pituitary gland adenoma	MONDO:equivalentTo	NCIT:C45927	semapv:UnspecifiedMatching	Mixed Somatotroph and Lactotroph Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0007276	cat-eye syndrome	MONDO:equivalentTo	NCIT:C75477	semapv:UnspecifiedMatching	Cat-Eye Syndrome	MONDO_MAPPINGS							
MONDO:0007817	IgE responsiveness, atopic	MONDO:equivalentTo	NCIT:C3116	semapv:UnspecifiedMatching	Type I Hypersensitivity	MONDO_MAPPINGS							
MONDO:0006583	necrobiosis lipoidica	MONDO:equivalentTo	NCIT:C34840	semapv:UnspecifiedMatching	Necrobiosis Lipoidica	MONDO_MAPPINGS							
MONDO:0005616	pulmonary mucoepidermoid carcinoma	MONDO:equivalentTo	NCIT:C45544	semapv:UnspecifiedMatching	Lung Mucoepidermoid Carcinoma	MONDO_MAPPINGS							
MONDO:0021539	hamartoma of skin appendage	MONDO:equivalentTo	NCIT:C5562	semapv:UnspecifiedMatching	Skin Appendage Hamartoma	MONDO_MAPPINGS							
MONDO:0006280	lung sclerosing hemangioma	MONDO:equivalentTo	NCIT:C5656	semapv:UnspecifiedMatching	Sclerosing Pneumocytoma	MONDO_MAPPINGS							
MONDO:0004756	nasal cavity neoplasm	MONDO:equivalentTo	NCIT:C4413	semapv:UnspecifiedMatching	Nasal Cavity Neoplasm	MONDO_MAPPINGS							
MONDO:0021090	lipid-rich breast carcinoma	MONDO:equivalentTo	NCIT:C40365	semapv:UnspecifiedMatching	Breast Lipid-Rich Carcinoma	MONDO_MAPPINGS							
MONDO:0021250	tonsil neoplasm	MONDO:equivalentTo	NCIT:C3417	semapv:UnspecifiedMatching	Tonsillar Neoplasm	MONDO_MAPPINGS							
MONDO:0021483	benign neoplasm of frontal sinus	MONDO:equivalentTo	NCIT:C4420	semapv:UnspecifiedMatching	Benign Frontal Sinus Neoplasm	MONDO_MAPPINGS							
MONDO:0022772	classic Kaposi sarcoma	MONDO:equivalentTo	NCIT:C9112	semapv:UnspecifiedMatching	Classic Kaposi Sarcoma	MONDO_MAPPINGS							
MONDO:0003874	ovarian serous surface papillary adenocarcinoma	MONDO:equivalentTo	NCIT:C6256	semapv:UnspecifiedMatching	Ovarian Serous Surface Papillary Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0002858	ovary rhabdomyosarcoma	MONDO:equivalentTo	NCIT:C5236	semapv:UnspecifiedMatching	Ovarian Rhabdomyosarcoma	MONDO_MAPPINGS							
MONDO:0003637	clear cell-sugar-tumor of the lung	MONDO:equivalentTo	NCIT:C38152	semapv:UnspecifiedMatching	Lung Clear Cell Tumor	MONDO_MAPPINGS							
MONDO:0003806	thyroid hyalinizing trabecular adenoma	MONDO:equivalentTo	NCIT:C6846	semapv:UnspecifiedMatching	Thyroid Gland Hyalinizing Trabecular Tumor	MONDO_MAPPINGS							
MONDO:0010562	colonic atresia	MONDO:equivalentTo	NCIT:C101024	semapv:UnspecifiedMatching	Colon Atresia	MONDO_MAPPINGS							
MONDO:0005281	gallbladder disorder	MONDO:equivalentTo	NCIT:C34631	semapv:UnspecifiedMatching	Gallbladder Disorder	MONDO_MAPPINGS							
MONDO:0018649	obsolete cerebral visual impairment	MONDO:equivalentTo	NCIT:C35275	semapv:UnspecifiedMatching	Visual Cortex Disorder	MONDO_MAPPINGS							
MONDO:0006097	atypical lipomatous tumor	MONDO:equivalentTo	NCIT:C6505	semapv:UnspecifiedMatching	Atypical Lipomatous Tumor/Well Differentiated Liposarcoma	MONDO_MAPPINGS							
MONDO:0003139	mesangial proliferative glomerulonephritis	MONDO:equivalentTo	NCIT:C35445	semapv:UnspecifiedMatching	Mesangial Proliferative Glomerulonephritis	MONDO_MAPPINGS							
MONDO:0021541	hemangioma of retina	MONDO:equivalentTo	NCIT:C3634	semapv:UnspecifiedMatching	Retinal Hemangioma	MONDO_MAPPINGS							
MONDO:0006066	acinar prostate adenocarcinoma, foamy gland variant	MONDO:equivalentTo	NCIT:C39882	semapv:UnspecifiedMatching	Prostate Acinar Adenocarcinoma, Foamy Gland Variant	MONDO_MAPPINGS							
MONDO:0018850	proliferating trichilemmal cyst	MONDO:equivalentTo	NCIT:C27125	semapv:UnspecifiedMatching	Proliferating Trichilemmal Tumor	MONDO_MAPPINGS							
MONDO:0015545	macrophage activation syndrome	MONDO:equivalentTo	NCIT:C114471	semapv:UnspecifiedMatching	Macrophage Activation Syndrome	MONDO_MAPPINGS							
MONDO:0024656	colorectal lymphoma	MONDO:equivalentTo	NCIT:C96498	semapv:UnspecifiedMatching	Colorectal Lymphoma	MONDO_MAPPINGS							
MONDO:0006162	colorectal neuroendocrine tumor G1	MONDO:equivalentTo	NCIT:C96160	semapv:UnspecifiedMatching	Colorectal Neuroendocrine Tumor G1	MONDO_MAPPINGS							
MONDO:0009874	Rabson-Mendenhall syndrome	MONDO:equivalentTo	NCIT:C131000	semapv:UnspecifiedMatching	Rabson-Mendenhall Syndrome	MONDO_MAPPINGS							
MONDO:0019483	methotrexate-associated lymphoproliferative disorders	MONDO:equivalentTo	NCIT:C7184	semapv:UnspecifiedMatching	Methotrexate-Related Lymphoproliferative Disorder	MONDO_MAPPINGS							
MONDO:0003770	thoracic spinal canal and spinal cord meningioma	MONDO:equivalentTo	NCIT:C5297	semapv:UnspecifiedMatching	Thoracic Intraspinal Meningioma	MONDO_MAPPINGS							
MONDO:0004560	follicular infundibulum tumor	MONDO:equivalentTo	NCIT:C4469	semapv:UnspecifiedMatching	Tumor of the Follicular Infundibulum	MONDO_MAPPINGS							
MONDO:0021506	benign neoplasm of spinal cord	MONDO:equivalentTo	NCIT:C3627	semapv:UnspecifiedMatching	Benign Spinal Cord Neoplasm	MONDO_MAPPINGS							
MONDO:0001174	conjunctival vascular disorder	MONDO:equivalentTo	NCIT:C35116	semapv:UnspecifiedMatching	Conjunctival Vascular Disorder	MONDO_MAPPINGS							
MONDO:0001221	esophageal varices	MONDO:equivalentTo	NCIT:C53506	semapv:UnspecifiedMatching	Esophageal Varices	MONDO_MAPPINGS							
MONDO:0012004	parathyroid gland carcinoma	MONDO:equivalentTo	NCIT:C4906	semapv:UnspecifiedMatching	Parathyroid Gland Carcinoma	MONDO_MAPPINGS							
MONDO:0011383	autoimmune lymphoproliferative syndrome type 2A	MONDO:equivalentTo	NCIT:C39576	semapv:UnspecifiedMatching	Type 2 Autoimmune Lymphoproliferative Syndrome	MONDO_MAPPINGS							
MONDO:0007293	leukocyte adhesion deficiency 1	MONDO:equivalentTo	NCIT:C4689	semapv:UnspecifiedMatching	Leukocyte Adhesion Deficiency Type 1	MONDO_MAPPINGS							
MONDO:0002464	lacrimal gland cancer	MONDO:equivalentTo	NCIT:C3563	semapv:UnspecifiedMatching	Malignant Lacrimal Gland Neoplasm	MONDO_MAPPINGS							
