subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ICD10CM:I95	Hypotension	skos:exactMatch	MONDO:0005468	hypotensive disorder	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypotension
MONDO:0001788	Chronic passive congestion of liver	skos:exactMatch	ICD10CM:K76.1	nutmeg liver	semapv:LexicalMatching	LEXMATCH					
MONDO:0016243	Other hemoglobinopathies	skos:exactMatch	ICD10CM:D58.2	hemoglobin E disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D58.2	Other hemoglobinopathies	skos:exactMatch	MONDO:0016243	hemoglobin E disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hb-e disease
ICD10CM:K76.1	Chronic passive congestion of liver	skos:exactMatch	MONDO:0001788	nutmeg liver	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic passive congestion of liver
ICD10CM:L95.0	Livedoid vasculitis	skos:exactMatch	MONDO:0025514	livedoid vasculopathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	livedoid vasculitis
MONDO:0004375	End stage renal disease	skos:exactMatch	ICD10CM:N18.6	end stage renal failure	semapv:LexicalMatching	LEXMATCH					
MONDO:0004375	End stage renal disease	skos:exactMatch	ICD10CM:N18.6	end stage renal failure	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:N18.6	End stage renal disease	skos:exactMatch	MONDO:0004375	end stage renal failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	end stage renal disease
ICD10CM:N18.6	End stage renal disease	skos:exactMatch	MONDO:0004375	end stage renal failure	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	end stage renal disease
MONDO:0001913	Oligospermia	skos:exactMatch	ICD10CM:N46.1	oligospermia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:N46.1	Oligospermia	skos:exactMatch	MONDO:0001913	oligospermia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oligospermia
ICD10CM:M54.1	Radiculopathy	skos:exactMatch	MONDO:0002959	radiculopathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	radiculopathy
MONDO:0001230	Acute inflammation of orbit	skos:exactMatch	ICD10CM:H05.0	acute orbital inflammation	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H05.0	Acute inflammation of orbit	skos:exactMatch	MONDO:0001230	acute orbital inflammation	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute inflammation of orbit
MONDO:0018382	Slipped upper femoral epiphysis (nontraumatic)	skos:exactMatch	ICD10CM:M93.0	epiphysiolysis of the hip	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0000888	Gastrointestinal mucositis (ulcerative)	skos:exactMatch	ICD10CM:K92.81	gastrointestinal mucositis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:K92.81	Gastrointestinal mucositis (ulcerative)	skos:exactMatch	MONDO:0000888	gastrointestinal mucositis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastrointestinal mucositis
ICD10CM:M93.0	Slipped upper femoral epiphysis (nontraumatic)	skos:exactMatch	MONDO:0018382	epiphysiolysis of the hip	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	slipped upper femoral epiphysis
ICD10CM:E75.4	Neuronal ceroid lipofuscinosis	skos:exactMatch	MONDO:0016295	neuronal ceroid lipofuscinosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neuronal ceroid lipofuscinosis
ICD10CM:E75.4	Neuronal ceroid lipofuscinosis	skos:exactMatch	MONDO:0016295	neuronal ceroid lipofuscinosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	neuronal ceroid lipofuscinosis
MONDO:0001512	Intermittent exophthalmos	skos:exactMatch	ICD10CM:H05.25	intermittent proptosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H05.25	Intermittent exophthalmos	skos:exactMatch	MONDO:0001512	intermittent proptosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	intermittent exophthalmos
MONDO:0019480	Sarcoma of dendritic cells (accessory cells)	skos:exactMatch	ICD10CM:C96.4	Langerhans cell sarcoma	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C96.4	Sarcoma of dendritic cells (accessory cells)	skos:exactMatch	MONDO:0019480	Langerhans cell sarcoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	langerhans cell sarcoma
ICD10CM:C96.4	Sarcoma of dendritic cells (accessory cells)	skos:exactMatch	MONDO:0019480	Langerhans cell sarcoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	langerhans cell sarcoma
ICD10CM:Q79.6	Ehlers-Danlos syndromes	skos:exactMatch	MONDO:0020066	Ehlers-Danlos syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ehlers-danlos syndromes
ICD10CM:D02.0	Carcinoma in situ of larynx	skos:exactMatch	MONDO:0004696	larynx carcinoma in situ	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	carcinoma in situ of larynx
ICD10CM:K76.7	Hepatorenal syndrome	skos:exactMatch	MONDO:0001382	hepatorenal syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hepatorenal syndrome
MONDO:0018092	Harada's disease	skos:exactMatch	ICD10CM:H30.81	Vogt-Koyanagi-Harada disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H30.81	Harada's disease	skos:exactMatch	MONDO:0018092	Vogt-Koyanagi-Harada disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	harada's disease
MONDO:0005242	Pyothorax without fistula	skos:exactMatch	ICD10CM:J86.9	empyema	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0001402	Malignant neoplasm of vagina	skos:exactMatch	ICD10CM:C52	vaginal cancer	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C52	Malignant neoplasm of vagina	skos:exactMatch	MONDO:0001402	vaginal cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of vagina
ICD10CM:J86.9	Pyothorax without fistula	skos:exactMatch	MONDO:0005242	empyema	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	empyema
MONDO:0009223	Hypopituitarism	skos:exactMatch	ICD10CM:E23.0	hypogonadotropic hypogonadism 23 with or without anosmia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E23.0	Hypopituitarism	skos:exactMatch	MONDO:0009223	hypogonadotropic hypogonadism 23 with or without anosmia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fertile eunuch syndrome
MONDO:0007886	Leiomyoma of uterus	skos:exactMatch	ICD10CM:D25	uterine corpus leiomyoma	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D25	Leiomyoma of uterus	skos:exactMatch	MONDO:0007886	uterine corpus leiomyoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	uterine fibroid
ICD10CM:I75.81	Atheroembolism of kidney	skos:exactMatch	MONDO:0002004	atheroembolism of kidney	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	atheroembolism of kidney
MONDO:0017373	Acute poliomyelitis	skos:exactMatch	ICD10CM:A80	poliomyelitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A80	Acute poliomyelitis	skos:exactMatch	MONDO:0017373	poliomyelitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute poliomyelitis
MONDO:0015397	Congenital malformation syndromes predominantly affecting facial appearance	skos:exactMatch	ICD10CM:Q87.0	oculo-auriculo-vertebral spectrum	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	skos:exactMatch	MONDO:0015397	oculo-auriculo-vertebral spectrum	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	goldenhar syndrome
MONDO:0004652	Pneumonia due to other Gram-negative bacteria	skos:exactMatch	ICD10CM:J15.6	bacterial pneumonia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J15.6	Pneumonia due to other Gram-negative bacteria	skos:exactMatch	MONDO:0004652	bacterial pneumonia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pneumonia due to other gram-negative bacteria
MONDO:0009662	Other mucopolysaccharidoses	skos:exactMatch	ICD10CM:E76.29	mucopolysaccharidosis type 7	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E76.29	Other mucopolysaccharidoses	skos:exactMatch	MONDO:0009662	mucopolysaccharidosis type 7	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	beta-glucuronidase deficiency
ICD10CM:H35.41	Lattice degeneration of retina	skos:exactMatch	MONDO:0001455	retinal lattice degeneration	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	palisade degeneration of retina
MONDO:0001455	Lattice degeneration of retina	skos:exactMatch	ICD10CM:H35.41	retinal lattice degeneration	semapv:LexicalMatching	LEXMATCH					
MONDO:0016466	Pneumoconiosis due to asbestos and other mineral fibers	skos:exactMatch	ICD10CM:J61	asbestosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J61	Pneumoconiosis due to asbestos and other mineral fibers	skos:exactMatch	MONDO:0016466	asbestosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	asbestosis
ICD10CM:J61	Pneumoconiosis due to asbestos and other mineral fibers	skos:exactMatch	MONDO:0016466	asbestosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	asbestosis
MONDO:0009294	Other glycogen storage disease	skos:exactMatch	ICD10CM:E74.09	glycogen storage disease VI	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E74.09	Other glycogen storage disease	skos:exactMatch	MONDO:0009294	glycogen storage disease VI	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hers disease
MONDO:0019287	Ectodermal dysplasia (anhidrotic)	skos:exactMatch	ICD10CM:Q82.4	ectodermal dysplasia syndrome	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:Q82.4	Ectodermal dysplasia (anhidrotic)	skos:exactMatch	MONDO:0019287	ectodermal dysplasia syndrome	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ectodermal dysplasia
ICD10CM:F63.81	Intermittent explosive disorder	skos:exactMatch	MONDO:0001521	intermittent explosive disorder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	intermittent explosive disorder
MONDO:0001104	Thyrotoxicosis with diffuse goiter	skos:exactMatch	ICD10CM:E05.0	toxic diffuse goiter	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E05.0	Thyrotoxicosis with diffuse goiter	skos:exactMatch	MONDO:0001104	toxic diffuse goiter	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	toxic diffuse goiter
ICD10CM:C08.1	Malignant neoplasm of sublingual gland	skos:exactMatch	MONDO:0004667	sublingual gland cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of sublingual gland
MONDO:0004667	Malignant neoplasm of sublingual gland	skos:exactMatch	ICD10CM:C08.1	sublingual gland cancer	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G23.2	Striatonigral degeneration	skos:exactMatch	MONDO:0003122	striatonigral degeneration	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	striatonigral degeneration
ICD10CM:C84.0	Mycosis fungoides	skos:exactMatch	MONDO:0009691	mycosis fungoides	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mycosis fungoides
ICD10CM:C84.0	Mycosis fungoides	skos:exactMatch	MONDO:0009691	mycosis fungoides	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mycosis fungoides
ICD10CM:C84.0	Mycosis fungoides	skos:exactMatch	MONDO:0009691	mycosis fungoides	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mycosis fungoides
MONDO:0001440	Neurotrophic keratoconjunctivitis	skos:exactMatch	ICD10CM:H16.23	neurotrophic keratoconjunctivitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A07.4	Cyclosporiasis	skos:exactMatch	MONDO:0005725	cyclosporiasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cyclosporiasis
ICD10CM:H16.23	Neurotrophic keratoconjunctivitis	skos:exactMatch	MONDO:0001440	neurotrophic keratoconjunctivitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neurotrophic keratoconjunctivitis
MONDO:0001474	Chronic salpingitis and oophoritis	skos:exactMatch	ICD10CM:N70.1	chronic salpingo-oophoritis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:N70.1	Chronic salpingitis and oophoritis	skos:exactMatch	MONDO:0001474	chronic salpingo-oophoritis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic salpingitis and oophoritis
ICD10CM:D10.7	Benign neoplasm of hypopharynx	skos:exactMatch	MONDO:0021461	benign neoplasm of hypopharynx	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of hypopharynx
MONDO:0002282	West Nile virus infection	skos:exactMatch	ICD10CM:A92.3	West Nile fever	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A92.3	West Nile virus infection	skos:exactMatch	MONDO:0002282	West Nile fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	west nile fever
MONDO:0006744	M̩ni̬re's disease	skos:exactMatch	ICD10CM:H81.0	endolymphatic hydrops	semapv:LexicalMatching	LEXMATCH					
MONDO:0006935	Pulmonary infundibular stenosis	skos:exactMatch	ICD10CM:Q24.3	pulmonary subvalvular stenosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H81.0	M̩ni̬re's disease	skos:exactMatch	MONDO:0006744	endolymphatic hydrops	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	labyrinthine hydrops
ICD10CM:Q24.3	Pulmonary infundibular stenosis	skos:exactMatch	MONDO:0006935	pulmonary subvalvular stenosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	subvalvular pulmonic stenosis
ICD10CM:Q24.3	Pulmonary infundibular stenosis	skos:exactMatch	MONDO:0006935	pulmonary subvalvular stenosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pulmonary infundibular stenosis
MONDO:0023011	Wilson-Mikity syndrome	skos:exactMatch	ICD10CM:P27.0	Wilson-Mikity syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:P27.0	Wilson-Mikity syndrome	skos:exactMatch	MONDO:0023011	Wilson-Mikity syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	wilson-mikity syndrome
ICD10CM:P27.0	Wilson-Mikity syndrome	skos:exactMatch	MONDO:0023011	Wilson-Mikity syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	wilson-mikity syndrome
ICD10CM:E08-E13	Diabetes mellitus (E08-E13)	skos:exactMatch	MONDO:0005015	diabetes mellitus	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diabetes mellitus
ICD10CM:E08-E13	Diabetes mellitus (E08-E13)	skos:exactMatch	MONDO:0005015	diabetes mellitus	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	diabetes mellitus
ICD10CM:P70.2	Neonatal diabetes mellitus	skos:exactMatch	MONDO:0016391	neonatal diabetes mellitus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neonatal diabetes mellitus
MONDO:0004585	Polyhydramnios	skos:exactMatch	ICD10CM:O40	polyhydramnios	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0004585	Polyhydramnios	skos:exactMatch	ICD10CM:O40	polyhydramnios	semapv:LexicalMatching	LEXMATCH					
ICD10CM:O40	Polyhydramnios	skos:exactMatch	MONDO:0004585	polyhydramnios	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	polyhydramnios
ICD10CM:O40	Polyhydramnios	skos:exactMatch	MONDO:0004585	polyhydramnios	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyhydramnios
ICD10CM:O40	Polyhydramnios	skos:exactMatch	MONDO:0004585	polyhydramnios	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	polyhydramnios
MONDO:0010771	Endocardial fibroelastosis	skos:exactMatch	ICD10CM:I42.4	histiocytoid cardiomyopathy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:I42.4	Endocardial fibroelastosis	skos:exactMatch	MONDO:0010771	histiocytoid cardiomyopathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital cardiomyopathy
MONDO:0001938	Leukoplakia of vulva	skos:exactMatch	ICD10CM:N90.4	vulvar dystrophy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:N90.4	Leukoplakia of vulva	skos:exactMatch	MONDO:0001938	vulvar dystrophy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dystrophy of vulva
MONDO:0015841	Partial doubling of uterus	skos:exactMatch	ICD10CM:Q51.22	partial septate uterus	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q51.22	Partial doubling of uterus	skos:exactMatch	MONDO:0015841	partial septate uterus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	partial septate uterus
MONDO:0001378	Malignant neoplasm of urachus	skos:exactMatch	ICD10CM:C67.7	urachus cancer	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C67.7	Malignant neoplasm of urachus	skos:exactMatch	MONDO:0001378	urachus cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of urachus
ICD10CM:D56	Thalassemia	skos:exactMatch	MONDO:0000984	thalassemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thalassemia
ICD10CM:B74.3	Loiasis	skos:exactMatch	MONDO:0016566	loiasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	loiasis
ICD10CM:R41.1	Anterograde amnesia	skos:exactMatch	MONDO:0003398	anterograde amnesia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anterograde amnesia
MONDO:0005252	Heart failure	skos:exactMatch	ICD10CM:I50	heart failure	semapv:LexicalMatching	LEXMATCH					
MONDO:0009197	Transient acquired pure red cell aplasia	skos:exactMatch	ICD10CM:D60.1	transient erythroblastopenia of childhood	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D60.1	Transient acquired pure red cell aplasia	skos:exactMatch	MONDO:0009197	transient erythroblastopenia of childhood	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	transient acquired pure red cell aplasia
ICD10CM:I50	Heart failure	skos:exactMatch	MONDO:0005252	heart failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	heart failure
ICD10CM:I50	Heart failure	skos:exactMatch	MONDO:0005252	heart failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	heart failure
MONDO:0004781	Acute myocardial infarction	skos:exactMatch	ICD10CM:I21	acute myocardial infarction	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0004781	Acute myocardial infarction	skos:exactMatch	ICD10CM:I21	acute myocardial infarction	semapv:LexicalMatching	LEXMATCH					
ICD10CM:I21	Acute myocardial infarction	skos:exactMatch	MONDO:0004781	acute myocardial infarction	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute myocardial infarction
ICD10CM:I21	Acute myocardial infarction	skos:exactMatch	MONDO:0004781	acute myocardial infarction	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myocardial infarction
MONDO:0006653	Coalworker's pneumoconiosis	skos:exactMatch	ICD10CM:J60	anthracosilicosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J60	Coalworker's pneumoconiosis	skos:exactMatch	MONDO:0006653	anthracosilicosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	anthracosilicosis
MONDO:0009210	Hereditary deficiency of other clotting factors	skos:exactMatch	ICD10CM:D68.2	congenital factor V deficiency	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D68.2	Hereditary deficiency of other clotting factors	skos:exactMatch	MONDO:0009210	congenital factor V deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	proaccelerin deficiency
MONDO:0019005	Medullary cystic kidney	skos:exactMatch	ICD10CM:Q61.5	nephronophthisis	semapv:LexicalMatching	LEXMATCH					
MONDO:0019005	Medullary cystic kidney	skos:exactMatch	ICD10CM:Q61.5	nephronophthisis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:Q61.5	Medullary cystic kidney	skos:exactMatch	MONDO:0019005	nephronophthisis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	medullary cystic kidney
ICD10CM:Q61.5	Medullary cystic kidney	skos:exactMatch	MONDO:0019005	nephronophthisis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephronophthisis
ICD10CM:Q61.5	Medullary cystic kidney	skos:exactMatch	MONDO:0019005	nephronophthisis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephronophthisis
ICD10CM:Q61.5	Medullary cystic kidney	skos:exactMatch	MONDO:0019005	nephronophthisis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nephronophthisis
MONDO:0005837	Malignant neoplasm of mandible	skos:exactMatch	ICD10CM:C41.1	mandibular cancer	semapv:LexicalMatching	LEXMATCH					
