mondo_id	subset	ordo_id	mondo_label	ordo_label
MONDO:0013626	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:163931	psoriasis 14, pustular	Acrodermatitis continua of Hallopeau
MONDO:0013626	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:404546	psoriasis 14, pustular	DITRA
MONDO:0013640	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:284247	familial retinal arterial macroaneurysm	Familial retinal arterial macroaneurysm
MONDO:0013644	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:284232	Charcot-Marie-Tooth disease axonal type 2O	Autosomal dominant Charcot-Marie-Tooth disease type 2O
MONDO:0013645	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:284271	autosomal recessive spinocerebellar ataxia 11	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome
MONDO:0013646	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:284160	chromosome 8q21.11 deletion syndrome	8q21.11 microdeletion syndrome
MONDO:0013648	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:79146	familial progressive hyperpigmentation	Familial progressive hyperpigmentation
MONDO:0013656	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:662367	intellectual disability, autosomal dominant 9	NESCAV syndrome
MONDO:0013659	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:294016	microcephaly-capillary malformation syndrome	Microcephaly-capillary malformation syndrome
MONDO:0013661	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:289504	combined malonic and methylmalonic acidemia	Combined malonic and methylmalonic acidemia
MONDO:0013664	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	46,XY difference of sex development due to testicular 17,20-desmolase deficiency
MONDO:0013668	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3307	tetrasomy 18p	Tetrasomy 18p
MONDO:0013673	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:411590	Wolfram-like syndrome	Wolfram-like syndrome
MONDO:0013674	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:289560	neurodegeneration with brain iron accumulation 4	Mitochondrial membrane protein-associated neurodegeneration
MONDO:0013675	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:401874	multiple mitochondrial dysfunctions syndrome 2	Multiple mitochondrial dysfunctions syndrome type 2
MONDO:0013678	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:293936	EDICT syndrome	EDICT syndrome
MONDO:0013686	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:488650	distal myopathy, Tateyama type	Distal myopathy, Tateyama type
MONDO:0013687	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:284282	autosomal recessive spinocerebellar ataxia 12	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
MONDO:0013688	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:79150	linear and whorled nevoid hypermelanosis	Linear and whorled nevoid hypermelanosis
MONDO:0013691	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:391646	Feingold syndrome type 2	Feingold syndrome type 2
MONDO:0013692	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:289539	BAP1-related tumor predisposition syndrome	BAP1-related tumor predisposition syndrome
MONDO:0013700	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:309031	pancreatic triacylglycerol lipase deficiency	Pancreatic triacylglycerol lipase deficiency
MONDO:0013711	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:397744	peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
MONDO:0013722	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:85186	hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism	Endosteal sclerosis-cerebellar hypoplasia syndrome
MONDO:0013726	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:330050	encephalopathy, lethal, due to defective mitochondrial peroxisomal fission 1	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect
MONDO:0013730	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:39812	graft versus host disease	Graft versus host disease
MONDO:0013731	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:439212	MEGF10-related myopathy	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome
MONDO:0013735	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329332	microcephaly-cerebellar hypoplasia-cardiac conduction defect syndrome	Microcephaly-cerebellar hypoplasia-cardiac conduction defect syndrome
MONDO:0013737	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:320391	hereditary spastic paraplegia 46	Autosomal recessive spastic paraplegia type 46
MONDO:0013740	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:293925	lethal occipital encephalocele-skeletal dysplasia syndrome	Lethal occipital encephalocele-skeletal dysplasia syndrome
MONDO:0013742	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:165805	obsolete familial mesial temporal lobe epilepsy with febrile seizures	Familial mesial temporal lobe epilepsy with febrile seizures
MONDO:0013743	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300345	autosomal systemic lupus erythematosus type 16	Autosomal systemic lupus erythematosus
MONDO:0013753	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300319	Charcot-Marie-Tooth disease axonal type 2P	Charcot-Marie-Tooth disease type 2P
MONDO:0013753	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:99941	Charcot-Marie-Tooth disease axonal type 2P	Autosomal dominant Charcot-Marie-Tooth disease type 2G
MONDO:0013755	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:293633	PYCR1-related de Barsy syndrome	PYCR1-related De Barsy syndrome
MONDO:0013758	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:93114	Charcot-Marie-Tooth disease dominant intermediate E	Autosomal dominant intermediate Charcot-Marie-Tooth disease type E
MONDO:0013759	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:293822	melanoma, cutaneous malignant, susceptibility to, 8	MITF-related melanoma and renal cell carcinoma predisposition syndrome
MONDO:0013760	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:352333	congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome	Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome
MONDO:0013761	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:293955	childhood encephalopathy due to thiamine pyrophosphokinase deficiency	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency
MONDO:0013762	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:401859	lipoic acid synthetase deficiency	Lipoic acid synthetase deficiency
MONDO:0013766	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300359	familial cold autoinflammatory syndrome 3	PLCG2-associated antibody deficiency and immune dysregulation
MONDO:0013767	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:268114	autoimmune lymphoproliferative syndrome type 4	RAS-associated autoimmune leukoproliferative disease
MONDO:0013771	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300293	transient infantile hypertriglyceridemia and hepatosteatosis	Transient infantile hypertriglyceridemia and hepatosteatosis
MONDO:0013772	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300313	Huppke-Brendel syndrome	Congenital cataract-hearing loss-severe developmental delay syndrome
MONDO:0013775	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:436169	thrombomodulin-related bleeding disorder	Thrombomodulin-related bleeding disorder
MONDO:0013776	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:313772	spastic ataxia 5	Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome
MONDO:0013777	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:88939	pseudohypoaldosteronism type 2B	Pseudohypoaldosteronism type 2B
MONDO:0013778	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:88940	pseudohypoaldosteronism type 2C	Pseudohypoaldosteronism type 2C
MONDO:0013781	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:300525	pseudohypoaldosteronism type 2D	Pseudohypoaldosteronism type 2D
MONDO:0013782	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:300530	pseudohypoaldosteronism type 2E	Pseudohypoaldosteronism type 2E
MONDO:0013784	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:435845	neonatal-onset encephalopathy with rigidity and seizures	Lethal neonatal spasticity-epileptic encephalopathy syndrome
MONDO:0013789	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:300536	DDOST-congenital disorder of glycosylation	DDOST-CDG
MONDO:0013796	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:261272	chromosome 17q12 duplication syndrome	17q12 microduplication syndrome
MONDO:0013797	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:261265	chromosome 17q12 deletion syndrome	17q12 microdeletion syndrome
MONDO:0013798	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:658540	chromosome 16q22 deletion syndrome	16q22 deletion syndrome
MONDO:0013800	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:300179	Ehlers-Danlos syndrome, kyphoscoliotic type, 2	Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency
MONDO:0013802	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:313850	infantile cerebellar-retinal degeneration	Infantile cerebellar-retinal degeneration
MONDO:0013803	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:542310	leukoencephalopathy with calcifications and cysts	Leukoencephalopathy with calcifications and cysts
MONDO:0013806	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:313846	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome
MONDO:0013808	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:163634	Maffucci syndrome	Maffucci syndrome
MONDO:0013810	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464443	COG6-congenital disorder of glycosylation	COG6-CGD
MONDO:0013811	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:319509	combined oxidative phosphorylation defect type 9	Combined oxidative phosphorylation defect type 9
MONDO:0013813	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:306734	dystonia 21	Primary dystonia, DYT21 type
MONDO:0013815	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:313855	bent bone dysplasia syndrome 1	FGFR2-related bent bone dysplasia
MONDO:0013825	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314373	congenital diarrhea 6	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity
MONDO:0013836	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:280406	familial steroid-resistant nephrotic syndrome with sensorineural deafness	Familial steroid-resistant nephrotic syndrome with sensorineural deafness
MONDO:0013837	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:254898	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	Deafness-encephaloneuropathy-obesity-valvulopathy syndrome
MONDO:0013839	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314381	hereditary sensory and autonomic neuropathy type 6	Hereditary sensory and autonomic neuropathy type 6
MONDO:0013840	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:319678	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome
MONDO:0013843	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314376	intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency	Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency
MONDO:0013847	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:370079	chromosome 16p11.2 duplication syndrome	Proximal 16p11.2 microduplication syndrome
MONDO:0013851	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314399	autosomal dominant aplasia and myelodysplasia	Autosomal dominant aplasia and myelodysplasia
MONDO:0013858	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:269229	pontine tegmental cap dysplasia	Pontine tegmental cap dysplasia
MONDO:0013860	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:97560	idiopathic membranous glomerulonephritis	Primary membranous glomerulonephritis
MONDO:0013863	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:445018	combined immunodeficiency due to LRBA deficiency	Combined immunodeficiency due to LRBA deficiency
MONDO:0013865	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314637	mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency
MONDO:0013866	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314629	neuronal ceroid lipofuscinosis 11	CLN11 disease
MONDO:0013867	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:572550	Brown-Vialetto-van Laere syndrome 2	RFVT3-related riboflavin transporter deficiency
MONDO:0013869	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:976	adenine phosphoribosyltransferase deficiency	Adenine phosphoribosyltransferase deficiency
MONDO:0013870	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314667	TMEM165-congenital disorder of glycosylation	TMEM165-CDG
MONDO:0013873	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:85173	IMAGe syndrome	IMAGe syndrome
MONDO:0013875	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:352328	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	MEGDEL syndrome
MONDO:0013877	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:447784	mitochondrial pyruvate carrier deficiency	Mitochondrial pyruvate carrier deficiency
MONDO:0013881	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:306504	epidermolysis bullosa, junctional 7, with interstitial lung disease and nephrotic syndrome	Interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome
MONDO:0013885	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:420179	Malan overgrowth syndrome	Malan overgrowth syndrome
MONDO:0013886	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314647	cerebellar dysfunction with variable cognitive and behavioral abnormalities	Non-progressive cerebellar ataxia with intellectual disability
MONDO:0013889	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:391677	short stature-optic atrophy-Pelger-HuC+t anomaly syndrome	Short stature-optic atrophy-Pelger-Huët anomaly syndrome
MONDO:0013890	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:319160	congenital myopathy with internal nuclei and atypical cores	Congenital myopathy with internal nuclei and atypical cores
MONDO:0013892	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329931	C3 glomerulonephritis	C3 glomerulonephritis
MONDO:0013894	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314394	short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome
MONDO:0013898	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:401996	karyomegalic interstitial nephritis	Karyomegalic interstitial nephritis
MONDO:0013905	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324262	autosomal recessive spinocerebellar ataxia 13	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency
MONDO:0013907	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:208447	bilateral generalized polymicrogyria	Bilateral generalized polymicrogyria
MONDO:0013918	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:314588	distal tetrasomy 15q	Distal triplication 15q
MONDO:0013922	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:319675	Seckel syndrome 7	Microcephalic primordial dwarfism, Dauber type
MONDO:0013925	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:369955	methylmalonic acidemia with homocystinuria, type cblJ	Methylmalonic acidemia with homocystinuria, type cblJ
MONDO:0013928	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:420492	dystonia 23	Adult-onset cervical dystonia, DYT23 type
MONDO:0013934	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314689	combined immunodeficiency due to STK4 deficiency	Combined immunodeficiency due to STK4 deficiency
MONDO:0013941	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:99646	metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria
MONDO:0013944	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324530	autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation	Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation
MONDO:0013947	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:314485	neuronopathy, distal hereditary motor, autosomal recessive 5	Young adult-onset distal hereditary motor neuropathy
