term_id	term_label	exclusion_reason	exclude_children
OMIM:605196	COQ3	MONDO:excludeGene	
OMIM:300938	MXRA5	MONDO:excludeGene	
OMIM:617254	LMNTD1	MONDO:excludeGene	
OMIM:164785	MDM2	MONDO:excludeGene	
OMIM:606343	POLL	MONDO:excludeGene	
OMIM:616179	TXNDC16	MONDO:excludeGene	
OMIM:619684	MGARP	MONDO:excludeGene	
OMIM:602968	BCAS1	MONDO:excludeGene	
OMIM:601886	ASCL2	MONDO:excludeGene	
OMIM:602520	MAP2K5	MONDO:excludeGene	
OMIM:612080	UQCRQ	MONDO:excludeGene	
OMIM:191328	UQCRC1	MONDO:excludeGene	
OMIM:604626	ME3	MONDO:excludeGene	
OMIM:176876	PTPN11	MONDO:excludeGene	
OMIM:605403	TLR6	MONDO:excludeGene	
OMIM:604332	CHIC2	MONDO:excludeGene	
OMIM:612533	THAP4	MONDO:excludeGene	
OMIM:615876	RSPH3	MONDO:excludeGene	
OMIM:300380	CTPS2	MONDO:excludeGene	
OMIM:606094	SIGLEC12	MONDO:excludeGene	
OMIM:613713	PCID2	MONDO:excludeGene	
OMIM:610522	None	MONDO:excludeGene	
OMIM:602274	GALNT2	MONDO:excludeGene	
OMIM:147270	ITIH1	MONDO:excludeGene	
OMIM:603101	CPB2	MONDO:excludeGene	
OMIM:186810	TRDC	MONDO:excludeGene	
OMIM:606352	ALS2	MONDO:excludeGene	
OMIM:617387	QRICH1	MONDO:excludeGene	
OMIM:612202	SOX7	MONDO:excludeGene	
OMIM:611080	CBWD3	MONDO:excludeGene	
OMIM:607570	DHX40	MONDO:excludeGene	
OMIM:311240	TBC1D25	MONDO:excludeGene	
OMIM:608122	PARVG	MONDO:excludeGene	
OMIM:138480	SLC25A32	MONDO:excludeGene	
OMIM:605497	CRTAP	MONDO:excludeGene	
OMIM:111730	B4GALNT2	MONDO:excludeGene	
OMIM:617859	DLGAP5	MONDO:excludeGene	
OMIM:615423	TRMT10C	MONDO:excludeGene	
OMIM:619250	RUNDC1	MONDO:excludeGene	
OMIM:606838	PYCARD	MONDO:excludeGene	
OMIM:123841	PPIB	MONDO:excludeGene	
OMIM:180245	RXRA	MONDO:excludeGene	
OMIM:609240	HASPIN	MONDO:excludeGene	
OMIM:600387	BST1	MONDO:excludeGene	
OMIM:612116	USP22	MONDO:excludeGene	
OMIM:136539	FPR3	MONDO:excludeGene	
OMIM:606051	SERGEF	MONDO:excludeGene	
OMIM:614998	GATAD2B	MONDO:excludeGene	
OMIM:602283	CCL8	MONDO:excludeGene	
OMIM:606137	CGREF1	MONDO:excludeGene	
OMIM:300689	STARD8	MONDO:excludeGene	
OMIM:614118	TSHZ2	MONDO:excludeGene	
OMIM:618692	VGLL4	MONDO:excludeGene	
OMIM:618956	RHEBL1	MONDO:excludeGene	
OMIM:611849	MRPL44	MONDO:excludeGene	
OMIM:602757	EPHB6	MONDO:excludeGene	
OMIM:610874	SPATC1	MONDO:excludeGene	
OMIM:616698	ZNF593	MONDO:excludeGene	
OMIM:600725	SHH	MONDO:excludeGene	
OMIM:601064	ZFP36L1	MONDO:excludeGene	
OMIM:601246	CHAF1A	MONDO:excludeGene	
OMIM:605317	FOXP2	MONDO:excludeGene	
OMIM:606571	LDLRAD4	MONDO:excludeGene	
OMIM:616945	CLVS2	MONDO:excludeGene	
OMIM:601538	PROP1	MONDO:excludeGene	
OMIM:300994	HDX	MONDO:excludeGene	
OMIM:616008	COPS4	MONDO:excludeGene	
OMIM:604113	IL18BP	MONDO:excludeGene	
OMIM:155550	PMEL	MONDO:excludeGene	
OMIM:612673	RAB14	MONDO:excludeGene	
OMIM:176888	PTPRM	MONDO:excludeGene	
OMIM:613378	A2LD1	MONDO:excludeGene	
OMIM:606884	RBM5	MONDO:excludeGene	
OMIM:612507	ABCA9	MONDO:excludeGene	
OMIM:611425	CNTROB	MONDO:excludeGene	
OMIM:103740	ADH4	MONDO:excludeGene	
OMIM:184600	CSTA	MONDO:excludeGene	
OMIM:146661	IL7R	MONDO:excludeGene	
OMIM:606004	GGA1	MONDO:excludeGene	
OMIM:605145	ANKH	MONDO:excludeGene	
OMIM:182140	SEMG1	MONDO:excludeGene	
OMIM:611992	MRPS31	MONDO:excludeGene	
OMIM:177060	PRKCSH	MONDO:excludeGene	
OMIM:603849	NR2E1	MONDO:excludeGene	
OMIM:618486	PLBD1	MONDO:excludeGene	
OMIM:600845	P2RX1	MONDO:excludeGene	
OMIM:612682	DRAXIN	MONDO:excludeGene	
OMIM:611124	MFSD8	MONDO:excludeGene	
OMIM:601598	PTPRD	MONDO:excludeGene	
OMIM:609592	RIT2	MONDO:excludeGene	
OMIM:601774	MGAT5	MONDO:excludeGene	
OMIM:613450	FAM128B	MONDO:excludeGene	
OMIM:618538	CNRIP1	MONDO:excludeGene	
OMIM:618301	KAZN	MONDO:excludeGene	
OMIM:606906	MRM2	MONDO:excludeGene	
OMIM:156358	MT1LP	MONDO:excludeGene	
OMIM:182285	SNRPA	MONDO:excludeGene	
OMIM:617048	DNAJC21	MONDO:excludeGene	
OMIM:605154	RAMP2	MONDO:excludeGene	
OMIM:614246	NAA60	MONDO:excludeGene	
OMIM:618208	LINC01159	MONDO:excludeGene	
OMIM:300694	MIR223	MONDO:excludeGene	
OMIM:602315	MAP2K3	MONDO:excludeGene	
OMIM:609930	MYL6B	MONDO:excludeGene	
OMIM:615309	TRT-AGT2-2	MONDO:excludeGene	
OMIM:603415	SCN9A	MONDO:excludeGene	
OMIM:107941	ARRB2	MONDO:excludeGene	
OMIM:608891	OSR1	MONDO:excludeGene	
OMIM:118511	CHRNA7	MONDO:excludeGene	
OMIM:613924	LIPN	MONDO:excludeGene	
OMIM:616136	RNF220	MONDO:excludeGene	
OMIM:611720	IRF2BPL	MONDO:excludeGene	
OMIM:605883	LAMP3	MONDO:excludeGene	
OMIM:182465	SON	MONDO:excludeGene	
OMIM:608729	AGTRAP	MONDO:excludeGene	
OMIM:609983	VPS4B	MONDO:excludeGene	
OMIM:603759	LHX2	MONDO:excludeGene	
OMIM:612299	COMMD9	MONDO:excludeGene	
OMIM:607124	PLPP1	MONDO:excludeGene	
OMIM:614513	TOR1AIP2	MONDO:excludeGene	
OMIM:610268	MOGAT1	MONDO:excludeGene	
OMIM:604680	PABPC3	MONDO:excludeGene	
OMIM:609174	NSL1	MONDO:excludeGene	
OMIM:140555	HSPA6	MONDO:excludeGene	
OMIM:617344	PRAG1	MONDO:excludeGene	
OMIM:609476	NLK	MONDO:excludeGene	
OMIM:167405	PCSK6	MONDO:excludeGene	
OMIM:612041	RNF212	MONDO:excludeGene	
OMIM:607789	PHF3	MONDO:excludeGene	
OMIM:604598	OSGIN2	MONDO:excludeGene	
OMIM:606223	PSMD2	MONDO:excludeGene	
OMIM:300775	ELF4	MONDO:excludeGene	
OMIM:142910	HMGCR	MONDO:excludeGene	
OMIM:601022	NFKBIL1	MONDO:excludeGene	
OMIM:613979	PRPF6	MONDO:excludeGene	
OMIM:607184	SEC24B	MONDO:excludeGene	
OMIM:300342	MAGEA9	MONDO:excludeGene	
OMIM:600034	EMX1	MONDO:excludeGene	
OMIM:614126	MTARC1	MONDO:excludeGene	
OMIM:602443	XPNPEP1	MONDO:excludeGene	
OMIM:121011	GJB2	MONDO:excludeGene	
OMIM:602327	PSD	MONDO:excludeGene	
OMIM:612468	GBP7	MONDO:excludeGene	
OMIM:167414	PAX5	MONDO:excludeGene	
OMIM:608500	PRICKLE1	MONDO:excludeGene	
OMIM:602898	MAPK11	MONDO:excludeGene	
OMIM:123631	CRYBA4	MONDO:excludeGene	
OMIM:122561	CRHR1	MONDO:excludeGene	
OMIM:609777	XIRP1	MONDO:excludeGene	
OMIM:602917	RCAN1	MONDO:excludeGene	
OMIM:602018	NRTN	MONDO:excludeGene	
OMIM:603981	ZNF99	MONDO:excludeGene	
OMIM:610956	DARS2	MONDO:excludeGene	
OMIM:617211	DMKN	MONDO:excludeGene	
OMIM:619045	SERHL2	MONDO:excludeGene	
OMIM:607497	B3GAT2	MONDO:excludeGene	
OMIM:605712	SPTLC1	MONDO:excludeGene	
OMIM:619432	NAA11	MONDO:excludeGene	
OMIM:137020	GFUS	MONDO:excludeGene	
OMIM:600639	CASP2	MONDO:excludeGene	
OMIM:613202	CHTF8	MONDO:excludeGene	
OMIM:125880	DIA3	MONDO:excludeGene	
OMIM:614641	LAMP5	MONDO:excludeGene	
OMIM:604076	ZNF134	MONDO:excludeGene	
OMIM:606270	TLR10	MONDO:excludeGene	
OMIM:612636	UNC80	MONDO:excludeGene	
OMIM:605402	CD274	MONDO:excludeGene	
OMIM:123811	ATF2	MONDO:excludeGene	
OMIM:604252	BACE1	MONDO:excludeGene	
OMIM:603250	FOXF2	MONDO:excludeGene	
OMIM:300728	GAGE12D	MONDO:excludeGene	
OMIM:606976	COG4	MONDO:excludeGene	
OMIM:153455	LOX	MONDO:excludeGene	
OMIM:618375	FAAHP1	MONDO:excludeGene	
OMIM:602498	TFG	MONDO:excludeGene	
OMIM:605673	BTG4	MONDO:excludeGene	
OMIM:604712	RRM2B	MONDO:excludeGene	
OMIM:615700	PYDC1	MONDO:excludeGene	
OMIM:613296	LAPTM4B	MONDO:excludeGene	
OMIM:607742	KRT24	MONDO:excludeGene	
OMIM:618791	KCTD6	MONDO:excludeGene	
OMIM:600472	DEFA5	MONDO:excludeGene	
OMIM:610560	PRSS36	MONDO:excludeGene	
OMIM:309845	MSN	MONDO:excludeGene	
OMIM:614658	AMOTL2	MONDO:excludeGene	
OMIM:138700	APOH	MONDO:excludeGene	
OMIM:602064	IMPA1	MONDO:excludeGene	
OMIM:610823	SLC25A42	MONDO:excludeGene	
OMIM:609699	MGLL	MONDO:excludeGene	
OMIM:600386	ID2	MONDO:excludeGene	
OMIM:608861	ATP6V1H	MONDO:excludeGene	
OMIM:607190	RGS13	MONDO:excludeGene	
OMIM:602240	ZNF192	MONDO:excludeGene	
OMIM:617189	TMEM110	MONDO:excludeGene	
OMIM:300437	ERAS	MONDO:excludeGene	
OMIM:613596	FAM161A	MONDO:excludeGene	
OMIM:600426	E2F2	MONDO:excludeGene	
OMIM:108728	ACLY	MONDO:excludeGene	
OMIM:602714	ADAM12	MONDO:excludeGene	
OMIM:608347	DCXR	MONDO:excludeGene	
OMIM:606368	APOA5	MONDO:excludeGene	
OMIM:603931	ATP6V0E1	MONDO:excludeGene	
OMIM:604548	NFKBIE	MONDO:excludeGene	
OMIM:603729	SGPL1	MONDO:excludeGene	
OMIM:608699	BMPER	MONDO:excludeGene	
OMIM:608994	ANKS1A	MONDO:excludeGene	
OMIM:605840	RNF111	MONDO:excludeGene	
OMIM:606067	OTOR	MONDO:excludeGene	
OMIM:616312	LEMD2	MONDO:excludeGene	
OMIM:603164	PEX3	MONDO:excludeGene	
OMIM:610579	RCSD1	MONDO:excludeGene	
OMIM:142871	HLA-G	MONDO:excludeGene	
OMIM:604037	RAB5C	MONDO:excludeGene	
OMIM:613126	PSRC1	MONDO:excludeGene	
OMIM:616275	FAM136A	MONDO:excludeGene	
OMIM:612988	TMEM126A	MONDO:excludeGene	
OMIM:615161	HLA-DQB2	MONDO:excludeGene	
OMIM:151750	LIPE	MONDO:excludeGene	
OMIM:608693	GORASP2	MONDO:excludeGene	
OMIM:602774	RAD51C	MONDO:excludeGene	
OMIM:613377	SH3RF2	MONDO:excludeGene	
OMIM:605546	GP6	MONDO:excludeGene	
OMIM:617902	LGALSL	MONDO:excludeGene	
OMIM:613420	KCTD1	MONDO:excludeGene	
OMIM:607957	CAMK1D	MONDO:excludeGene	
OMIM:601723	FZD5	MONDO:excludeGene	
OMIM:604840	FKBP8	MONDO:excludeGene	
OMIM:618258	SEC11A	MONDO:excludeGene	
OMIM:158372	MUC4	MONDO:excludeGene	
OMIM:602409	MLLT10	MONDO:excludeGene	
OMIM:138248	GRIA1	MONDO:excludeGene	
OMIM:611991	MRPS30	MONDO:excludeGene	
OMIM:138492	GLRB	MONDO:excludeGene	
OMIM:187380	TNC	MONDO:excludeGene	
OMIM:604097	UTS2	MONDO:excludeGene	
OMIM:607141	GLIPR2	MONDO:excludeGene	
OMIM:611399	SCLT1	MONDO:excludeGene	
OMIM:619393	KBTBD2	MONDO:excludeGene	
OMIM:613473	WDR7	MONDO:excludeGene	
OMIM:172411	PLA2G2A	MONDO:excludeGene	
OMIM:615884	APMAP	MONDO:excludeGene	
OMIM:611442	DUX2	MONDO:excludeGene	
OMIM:605111	S1PR2	MONDO:excludeGene	
OMIM:605859	ZBTB32	MONDO:excludeGene	
OMIM:605327	NFIL3	MONDO:excludeGene	
OMIM:602843	ARHGDIB	MONDO:excludeGene	
OMIM:618576	ZBTB10	MONDO:excludeGene	
OMIM:606544	GFM2	MONDO:excludeGene	
OMIM:180610	RLF	MONDO:excludeGene	
OMIM:609382	IER3IP1	MONDO:excludeGene	
OMIM:164795	OCM	MONDO:excludeGene	
OMIM:611202	ASAH2	MONDO:excludeGene	
OMIM:611601	RIMS4	MONDO:excludeGene	
OMIM:617448	PAN3	MONDO:excludeGene	
OMIM:612090	MIR200A	MONDO:excludeGene	
OMIM:617692	PRDM15	MONDO:excludeGene	
OMIM:139150	RASA1	MONDO:excludeGene	
OMIM:615126	ANKRD13D	MONDO:excludeGene	
OMIM:172450	PPAT	MONDO:excludeGene	
OMIM:609648	NLRP12	MONDO:excludeGene	
OMIM:102772	AMPD3	MONDO:excludeGene	
OMIM:601778	POLRMT	MONDO:excludeGene	
OMIM:191043	TNNI2	MONDO:excludeGene	
OMIM:611171	SHTN1	MONDO:excludeGene	
OMIM:617138	SKOR2	MONDO:excludeGene	
OMIM:610137	ST6GALNAC2	MONDO:excludeGene	
OMIM:605631	NAPSA	MONDO:excludeGene	
OMIM:602800	HIST1H2BL	MONDO:excludeGene	
OMIM:604762	None	MONDO:excludeGene	
OMIM:142310	HBZ	MONDO:excludeGene	
OMIM:131230	ANXA5	MONDO:excludeGene	
OMIM:608570	AHNAK2	MONDO:excludeGene	
OMIM:616528	SWI5	MONDO:excludeGene	
OMIM:617782	GREB1L	MONDO:excludeGene	
OMIM:611223	AKT3	MONDO:excludeGene	
OMIM:178990	MMP7	MONDO:excludeGene	
OMIM:113810	DST	MONDO:excludeGene	
OMIM:603127	GAS7	MONDO:excludeGene	
OMIM:608132	TTC8	MONDO:excludeGene	
OMIM:188380	TMPO	MONDO:excludeGene	
OMIM:607159	ZMIZ1	MONDO:excludeGene	
OMIM:600778	CDKN1B	MONDO:excludeGene	
OMIM:612270	CDCA4	MONDO:excludeGene	
OMIM:610917	RAB34	MONDO:excludeGene	
OMIM:604853	MRPL28	MONDO:excludeGene	
OMIM:154790	PI5	MONDO:excludeGene	
OMIM:615492	None	MONDO:excludeGene	
OMIM:606016	KEAP1	MONDO:excludeGene	
OMIM:602293	CIB1	MONDO:excludeGene	
OMIM:601426	NR2C2	MONDO:excludeGene	
OMIM:610317	COBL	MONDO:excludeGene	
OMIM:300951	RNF113A	MONDO:excludeGene	
OMIM:614043	LRRFIP2	MONDO:excludeGene	
OMIM:142408	MST1	MONDO:excludeGene	
OMIM:613859	UMODL1	MONDO:excludeGene	
OMIM:615442	TRAV@	MONDO:excludeGene	
OMIM:607889	CMTM6	MONDO:excludeGene	
OMIM:608433	ZBTB18	MONDO:excludeGene	
OMIM:123860	CTPS1	MONDO:excludeGene	
OMIM:607918	SELENOS	MONDO:excludeGene	
OMIM:603083	HNRNPL	MONDO:excludeGene	
OMIM:614517	ARNTL2	MONDO:excludeGene	
OMIM:615614	MMS22L	MONDO:excludeGene	
OMIM:603479	ECM2	MONDO:excludeGene	
OMIM:615928	RFLNB	MONDO:excludeGene	
OMIM:604424	HIPK3	MONDO:excludeGene	
OMIM:606149	FADS2	MONDO:excludeGene	
OMIM:614125	DPPA4	MONDO:excludeGene	
OMIM:146933	IL10RA	MONDO:excludeGene	
OMIM:615029	CBLN4	MONDO:excludeGene	
OMIM:612342	GGT7	MONDO:excludeGene	
OMIM:608523	DIO3OS	MONDO:excludeGene	
OMIM:604175	RPL11	MONDO:excludeGene	
OMIM:303630	COL4A5	MONDO:excludeGene	
OMIM:612699	RIMBP3	MONDO:excludeGene	
OMIM:608775	HAUS1	MONDO:excludeGene	
OMIM:138380	GSTM2	MONDO:excludeGene	
OMIM:608218	KRT20	MONDO:excludeGene	
OMIM:109684	HSD17B1	MONDO:excludeGene	
OMIM:605252	POLI	MONDO:excludeGene	
OMIM:608951	CNOT6	MONDO:excludeGene	
OMIM:614538	MIR570	MONDO:excludeGene	
OMIM:600391	GCNT1	MONDO:excludeGene	
OMIM:615623	COA7	MONDO:excludeGene	
OMIM:601258	CYP2J2	MONDO:excludeGene	
OMIM:300350	CHRDL1	MONDO:excludeGene	
OMIM:603557	MTMR2	MONDO:excludeGene	
OMIM:606158	BSCL2	MONDO:excludeGene	
OMIM:615794	FNDC3A	MONDO:excludeGene	
OMIM:612351	FOXI3	MONDO:excludeGene	
OMIM:609343	PRSS22	MONDO:excludeGene	
OMIM:608261	SENP2	MONDO:excludeGene	
OMIM:612945	RAB4B	MONDO:excludeGene	
OMIM:600443	GLRX	MONDO:excludeGene	
OMIM:613201	CHTF18	MONDO:excludeGene	
OMIM:147851	IL5RA	MONDO:excludeGene	
OMIM:612051	BEAN1	MONDO:excludeGene	
OMIM:609046	GPR142	MONDO:excludeGene	
OMIM:120570	C1QB	MONDO:excludeGene	
OMIM:601852	ICAM5	MONDO:excludeGene	
OMIM:300785	CT47A6	MONDO:excludeGene	
OMIM:612519	SLC35D3	MONDO:excludeGene	
OMIM:608480	SLC26A8	MONDO:excludeGene	
OMIM:606975	COG3	MONDO:excludeGene	
OMIM:138610	ORM2	MONDO:excludeGene	
OMIM:616966	ABHD6	MONDO:excludeGene	
OMIM:609359	HS1BP3	MONDO:excludeGene	
OMIM:604042	ITGA10	MONDO:excludeGene	
OMIM:604943	SLC26A5	MONDO:excludeGene	
OMIM:600864	CSNK1D	MONDO:excludeGene	
OMIM:617486	GPATCH3	MONDO:excludeGene	
OMIM:609003	FIS1	MONDO:excludeGene	
OMIM:170998	PPARA	MONDO:excludeGene	
OMIM:605592	SF3B3	MONDO:excludeGene	
OMIM:605068	WASF3	MONDO:excludeGene	
OMIM:616660	None	MONDO:excludeGene	
OMIM:609739	ILDR1	MONDO:excludeGene	
OMIM:161555	KLRC1	MONDO:excludeGene	
OMIM:607280	CNTN4	MONDO:excludeGene	
OMIM:613049	FAM90A13	MONDO:excludeGene	
OMIM:612812	PFN3	MONDO:excludeGene	
OMIM:104160	GANAB	MONDO:excludeGene	
OMIM:611730	EPB41L5	MONDO:excludeGene	
OMIM:616498	RETREG3	MONDO:excludeGene	
OMIM:617287	PLPPR5	MONDO:excludeGene	
OMIM:607790	TET1	MONDO:excludeGene	
OMIM:616793	PLA2G2F	MONDO:excludeGene	
OMIM:619230	SAP25	MONDO:excludeGene	
OMIM:610278	None	MONDO:excludeGene	
OMIM:603044	PLAGL1	MONDO:excludeGene	
OMIM:300738	PAGE2	MONDO:excludeGene	
OMIM:605772	EBAG9	MONDO:excludeGene	
OMIM:604891	NCKAP1	MONDO:excludeGene	
OMIM:613991	CDC42BPG	MONDO:excludeGene	
OMIM:618629	GMCL2	MONDO:excludeGene	
OMIM:619883	GARIN3	MONDO:excludeGene	
OMIM:616919	FRMPD1	MONDO:excludeGene	
OMIM:156490	NME1	MONDO:excludeGene	
OMIM:176395	PSG6	MONDO:excludeGene	
OMIM:605991	NGEF	MONDO:excludeGene	
OMIM:606385	OLIG1	MONDO:excludeGene	
OMIM:612648	RSPH9	MONDO:excludeGene	
OMIM:611829	MRPL16	MONDO:excludeGene	
OMIM:619187	GRIFIN	MONDO:excludeGene	
OMIM:602550	ARNTL	MONDO:excludeGene	
OMIM:602773	SLC49A4	MONDO:excludeGene	
OMIM:601691	ABCA4	MONDO:excludeGene	
OMIM:605545	CD163	MONDO:excludeGene	
OMIM:610287	FBXL15	MONDO:excludeGene	
OMIM:142100	HBE1	MONDO:excludeGene	
OMIM:134790	FTL	MONDO:excludeGene	
OMIM:602250	TNFRSF9	MONDO:excludeGene	
OMIM:311040	ELK1	MONDO:excludeGene	
OMIM:604724	HPSE	MONDO:excludeGene	
OMIM:612137	RNF146	MONDO:excludeGene	
OMIM:606503	SUV39H2	MONDO:excludeGene	
OMIM:619837	MORN5	MONDO:excludeGene	
OMIM:611978	MRPS14	MONDO:excludeGene	
OMIM:120831	C4BPB	MONDO:excludeGene	
OMIM:602389	TUFM	MONDO:excludeGene	
OMIM:607529	SARS1	MONDO:excludeGene	
OMIM:618701	LEUTX	MONDO:excludeGene	
OMIM:607061	PTGES3	MONDO:excludeGene	
OMIM:179509	RAB2	MONDO:excludeGene	
OMIM:618981	VPS35L	MONDO:excludeGene	
OMIM:611811	ZNF333	MONDO:excludeGene	
OMIM:606450	NET1	MONDO:excludeGene	
OMIM:611149	SLC30A7	MONDO:excludeGene	
OMIM:613998	NBPF8	MONDO:excludeGene	
OMIM:611441	DUX1	MONDO:excludeGene	
OMIM:604733	WARS2	MONDO:excludeGene	
OMIM:603815	KIF25	MONDO:excludeGene	
OMIM:608055	CYP2A13	MONDO:excludeGene	
OMIM:612903	LCN9	MONDO:excludeGene	
OMIM:600189	TLE1	MONDO:excludeGene	
OMIM:176262	KCNA2	MONDO:excludeGene	
OMIM:600481	SREBF2	MONDO:excludeGene	
OMIM:300265	ZIC3	MONDO:excludeGene	
OMIM:611915	VOPP1	MONDO:excludeGene	
OMIM:605393	KDM5B	MONDO:excludeGene	
OMIM:617447	PAN2	MONDO:excludeGene	
OMIM:300579	SHROOM4	MONDO:excludeGene	
OMIM:615404	TM4SF20	MONDO:excludeGene	
OMIM:614667	MTO1	MONDO:excludeGene	
OMIM:153330	LAMP1	MONDO:excludeGene	
OMIM:605412	RABL2A	MONDO:excludeGene	
OMIM:617679	KLHL20	MONDO:excludeGene	
OMIM:608450	BLACE	MONDO:excludeGene	
OMIM:613430	HAUS3	MONDO:excludeGene	
OMIM:619316	TRANK1	MONDO:excludeGene	
OMIM:133450	EWSR1	MONDO:excludeGene	
OMIM:176940	S100A1	MONDO:excludeGene	
OMIM:606319	PCDHA13	MONDO:excludeGene	
OMIM:602331	ORC5	MONDO:excludeGene	
OMIM:608368	RAD9B	MONDO:excludeGene	
OMIM:136470	FST	MONDO:excludeGene	
OMIM:619015	ENY2	MONDO:excludeGene	
OMIM:612014	TTC21B	MONDO:excludeGene	
OMIM:608828	RNASEN	MONDO:excludeGene	
OMIM:607969	CLK4	MONDO:excludeGene	
OMIM:616747	CHPT1	MONDO:excludeGene	
OMIM:604852	CXCL11	MONDO:excludeGene	
OMIM:300759	MAGEE1	MONDO:excludeGene	
OMIM:612265	FAM120A	MONDO:excludeGene	
OMIM:608871	NIPSNAP3A	MONDO:excludeGene	
OMIM:147045	FCAR	MONDO:excludeGene	
OMIM:612730	SLC9A8	MONDO:excludeGene	
OMIM:611700	SVOPL	MONDO:excludeGene	
OMIM:603604	PLA2G6	MONDO:excludeGene	
OMIM:605187	GPR27	MONDO:excludeGene	
OMIM:610591	ARHGAP27	MONDO:excludeGene	
OMIM:611227	HVCN1	MONDO:excludeGene	
OMIM:165220	GLI1	MONDO:excludeGene	
OMIM:616232	MEIKIN	MONDO:excludeGene	
OMIM:607637	EMX2OS	MONDO:excludeGene	
OMIM:606291	PCDHGA4	MONDO:excludeGene	
OMIM:610884	FAAP24	MONDO:excludeGene	
OMIM:607104	TNKS1BP1	MONDO:excludeGene	
OMIM:611278	KIF12	MONDO:excludeGene	
OMIM:600735	IFI35	MONDO:excludeGene	
OMIM:607888	CMTM5	MONDO:excludeGene	
OMIM:604861	LATS2	MONDO:excludeGene	
OMIM:603303	TNKS	MONDO:excludeGene	
OMIM:613945	DNAJC5B	MONDO:excludeGene	
OMIM:184420	FDFT1	MONDO:excludeGene	
OMIM:611657	SPSB1	MONDO:excludeGene	
OMIM:604423	PNLIPRP2	MONDO:excludeGene	
OMIM:609394	SPC24	MONDO:excludeGene	
OMIM:120325	COL15A1	MONDO:excludeGene	
OMIM:601443	CFL2	MONDO:excludeGene	
OMIM:614448	GMNC	MONDO:excludeGene	
OMIM:613051	FAM90A15	MONDO:excludeGene	
OMIM:610613	CYP11B1	MONDO:excludeGene	
OMIM:604567	DOC2A	MONDO:excludeGene	
OMIM:138420	GPD1	MONDO:excludeGene	
OMIM:602985	NDUFS2	MONDO:excludeGene	
OMIM:610893	CHMP2A	MONDO:excludeGene	
OMIM:603220	KCNK3	MONDO:excludeGene	
OMIM:100740	ACHE	MONDO:excludeGene	
OMIM:616889	CEP68	MONDO:excludeGene	
OMIM:602117	NDN	MONDO:excludeGene	
OMIM:603007	CDH6	MONDO:excludeGene	
OMIM:610192	GLIS3	MONDO:excludeGene	
OMIM:608016	COA4	MONDO:excludeGene	
OMIM:617077	ZNF618	MONDO:excludeGene	
OMIM:607700	RNF40	MONDO:excludeGene	
OMIM:142890	HLA-MT	MONDO:excludeGene	
OMIM:606592	VNN3	MONDO:excludeGene	
OMIM:600902	SEPHS1	MONDO:excludeGene	
OMIM:614301	ATXN1L	MONDO:excludeGene	
OMIM:606244	STAM2	MONDO:excludeGene	
OMIM:611321	CLSTN1	MONDO:excludeGene	
OMIM:602177	PSMB4	MONDO:excludeGene	
OMIM:601735	SMARCD1	MONDO:excludeGene	
OMIM:612189	PBLD	MONDO:excludeGene	
OMIM:611187	MIR9-2	MONDO:excludeGene	
OMIM:601950	ZFPM1	MONDO:excludeGene	
OMIM:615063	SCGB2B2	MONDO:excludeGene	
OMIM:618762	DNPH1	MONDO:excludeGene	
OMIM:617791	LRRCC1	MONDO:excludeGene	
OMIM:610372	SLC2A12	MONDO:excludeGene	
OMIM:608317	GRHL3	MONDO:excludeGene	
OMIM:600447	MAP3K12	MONDO:excludeGene	
OMIM:609523	ALDH3A2	MONDO:excludeGene	
OMIM:616404	POLR1A	MONDO:excludeGene	
OMIM:615321	CLIC6	MONDO:excludeGene	
OMIM:603788	KCNG1	MONDO:excludeGene	
OMIM:123920	CDA	MONDO:excludeGene	
OMIM:602512	RGS12	MONDO:excludeGene	
OMIM:605579	IFITM3	MONDO:excludeGene	
OMIM:613822	PPP4R2	MONDO:excludeGene	
OMIM:604300	HACL1	MONDO:excludeGene	
OMIM:603431	EIF4H	MONDO:excludeGene	
OMIM:172460	MTHFD1	MONDO:excludeGene	
OMIM:609278	IZUMO1	MONDO:excludeGene	
OMIM:610846	LRRC10	MONDO:excludeGene	
OMIM:607679	DOCK4	MONDO:excludeGene	
OMIM:601908	GPR20	MONDO:excludeGene	
OMIM:618380	FAM83D	MONDO:excludeGene	
OMIM:600013	YY1	MONDO:excludeGene	
OMIM:606025	ZBTB20	MONDO:excludeGene	
OMIM:609837	SNORD115-1	MONDO:excludeGene	
OMIM:147565	IFNA5	MONDO:excludeGene	
OMIM:602874	UGCG	MONDO:excludeGene	
OMIM:618595	CKAP4	MONDO:excludeGene	
OMIM:618771	ABHD14A	MONDO:excludeGene	
OMIM:164757	BRAF	MONDO:excludeGene	
OMIM:104620	ACY1	MONDO:excludeGene	
OMIM:615243	DEFB114	MONDO:excludeGene	
OMIM:603797	CHST1	MONDO:excludeGene	
OMIM:602044	UCP3	MONDO:excludeGene	
OMIM:605516	CDH23	MONDO:excludeGene	
OMIM:604647	CALY	MONDO:excludeGene	
OMIM:610979	PPIP5K1	MONDO:excludeGene	
OMIM:600812	SRSF1	MONDO:excludeGene	
OMIM:610459	PRR13	MONDO:excludeGene	
OMIM:613526	None	MONDO:excludeGene	
OMIM:602460	POU4F3	MONDO:excludeGene	
OMIM:612824	SEC14L3	MONDO:excludeGene	
OMIM:604488	TCAP	MONDO:excludeGene	
