subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	review	notes	Questions
MONDO:0005009	congestive heart failure	ICD10CM:I50.9	MONDO:equivalentTo	semapv:LexicalMatching	"Heart failure, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congestive heart disease	N		
MONDO:0021001	hemochromatosis type 1	ICD10CM:E83.11	MONDO:equivalentTo	semapv:LexicalMatching	Hemochromatosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hemochromatosis	N		
MONDO:0006834	lip cancer	ICD10CM:C00.4	MONDO:equivalentTo	semapv:LexicalMatching	"Malignant neoplasm of lower lip, inner aspect"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	"malignant neoplasm of lower lip, inner aspect"	N		
MONDO:0009197	transient erythroblastopenia of childhood	ICD10CM:D60.1	MONDO:equivalentTo	semapv:LexicalMatching	Transient acquired pure red cell aplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	transient acquired pure red cell aplasia	N		
MONDO:0006533	cholesteatoma of middle ear	ICD10CM:H71.9	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Unspecified cholesteatoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	unspecified cholesteatoma	N		
MONDO:0005990	tracheitis	ICD10CM:J42	MONDO:equivalentTo	semapv:LexicalMatching	Unspecified chronic bronchitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic tracheitis	N		
MONDO:0100471	vitamin D deficiency	ICD10CM:E55.9	MONDO:equivalentTo	semapv:LexicalMatching	"Vitamin D deficiency, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	avitaminosis d	N		
MONDO:0002492	acute kidney failure	ICD10CM:N17.9	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Acute kidney failure, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute kidney injury	N		
MONDO:0001955	protozoal dysentery	ICD10CM:A07.9	MONDO:equivalentTo	semapv:LexicalMatching	"Protozoal intestinal disease, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	protozoal dysentery	N		
MONDO:0005976	syphilis	ICD10CM:A52.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Neurosyphilis, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	syphilis	N		
MONDO:0003785	leukopenia	ICD10CM:D72.819	MONDO:equivalentTo	semapv:LexicalMatching	"Decreased white blood cell count, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	leukopenia	N		
MONDO:0016052	atypical autism	ICD10CM:F84.9	MONDO:equivalentTo	semapv:LexicalMatching	"Pervasive developmental disorder, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	atypical autism	N		
MONDO:0005150	age-related macular degeneration	ICD10CM:H35.30	MONDO:equivalentTo	semapv:LexicalMatching	Unspecified macular degeneration	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	age-related macular degeneration	N		
MONDO:0005150	age-related macular degeneration	ICD10CM:H35.30	MONDO:equivalentTo	semapv:LexicalMatching	Unspecified macular degeneration	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	age-related macular degeneration	N		
MONDO:0002465	bronchiolitis	ICD10CM:J21.9	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Acute bronchiolitis, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	bronchiolitis	N		
MONDO:0002465	bronchiolitis	ICD10CM:J21.9	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Acute bronchiolitis, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	bronchiolitis	N		
MONDO:0001438	postinflammatory pulmonary fibrosis	ICD10CM:J84.10	MONDO:equivalentTo	semapv:LexicalMatching	"Pulmonary fibrosis, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	postinflammatory pulmonary fibrosis	N		
MONDO:0001438	postinflammatory pulmonary fibrosis	ICD10CM:J84.10	MONDO:equivalentTo	semapv:LexicalMatching	"Pulmonary fibrosis, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	postinflammatory pulmonary fibrosis	N		
MONDO:0000701	ischemic colitis	ICD10CM:K55.9	MONDO:equivalentTo	semapv:LexicalMatching	"Vascular disorder of intestine, unspecified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ischemic colitis	N		
MONDO:0005160	aortic aneurysm	ICD10CM:I71.3	MONDO:equivalentTo	semapv:LexicalMatching	"Abdominal aortic aneurysm, ruptured"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	"abdominal aortic aneurysm, ruptured"	N		
MONDO:0006981	subacute bacterial endocarditis	ICD10CM:I33.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Acute and subacute infective endocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	endocarditis lenta	N		
MONDO:0005866	mycobacterium avium complex disease	ICD10CM:A31.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Pulmonary mycobacterial infection	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	infection due to mycobacterium intracellulare	N		
MONDO:0001714	bejel	ICD10CM:A65	MONDO:equivalentTo	semapv:LexicalMatching	Nonvenereal syphilis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	njovera	N		
MONDO:0001066	late yaws	ICD10CM:A66.4	MONDO:equivalentTo	semapv:LexicalMatching	Gummata and ulcers of yaws	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gummatous frambeside	N		
MONDO:0001066	late yaws	ICD10CM:A66.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Gummata and ulcers of yaws	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nodular late yaws	N		
MONDO:0001249	trachoma	ICD10CM:A71.0	MONDO:equivalentTo	semapv:LexicalMatching	Initial stage of trachoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	trachoma dubium	N		
MONDO:0001615	epidemic keratoconjunctivitis	ICD10CM:B30.0	MONDO:equivalentTo	semapv:LexicalMatching	Keratoconjunctivitis due to adenovirus	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	shipyard eye	N		
MONDO:0018408	cystic echinococcosis	ICD10CM:B67	MONDO:equivalentTo	semapv:LexicalMatching	Echinococcosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hydatidosis	N		
MONDO:0019316	maculopapular cutaneous mastocytosis	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	urticaria pigmentosa	N		
MONDO:0019314	cutaneous mastocytoma	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	solitary mastocytoma	N		
MONDO:0010083	succinic semialdehyde dehydrogenase deficiency	ICD10CM:E72.81	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of gamma aminobutyric acid metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gamma-hydroxybutyric aciduria	N		
MONDO:0010083	succinic semialdehyde dehydrogenase deficiency	ICD10CM:E72.81	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of gamma aminobutyric acid metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	4-hydroxybutyric aciduria	N		
MONDO:0013166	GABA aminotransferase deficiency	ICD10CM:E72.81	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of gamma aminobutyric acid metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gaba transaminase deficiency	N		
MONDO:0009650	mucolipidosis type II	ICD10CM:E77.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Defects in post-translational modification of lysosomal enzymes	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mucolipidosis ii	N		
MONDO:0020830	diaphragmitis	ICD10CM:J98.6	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of diaphragm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	diaphragmatitis	N		
MONDO:0043775	respiratory paralysis	ICD10CM:J98.6	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of diaphragm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	paralysis of diaphragm	N		
MONDO:0016544	IgG4-related mesenteritis	ICD10CM:K65.4	MONDO:equivalentTo	semapv:LexicalMatching	Sclerosing mesenteritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mesenteric panniculitis	N		
MONDO:0004522	peritonitis	ICD10CM:K65.4	MONDO:equivalentTo	semapv:LexicalMatching	Sclerosing mesenteritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	retractile mesenteritis	N		
MONDO:0004582	rheumatic myocarditis	ICD10CM:M05.3	MONDO:equivalentTo	semapv:LexicalMatching	Rheumatoid heart disease with rheumatoid arthritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rheumatoid myocarditis	N		
MONDO:0015943	eosinophilic granulomatosis with polyangiitis	ICD10CM:M30.1	MONDO:equivalentTo	semapv:LexicalMatching	Polyarteritis with lung involvement [Churg-Strauss]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	allergic granulomatous angiitis	N		
MONDO:0100163	COVID-19�associated multisystem inflammatory syndrome in children	ICD10CM:M35.81	MONDO:equivalentTo	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pediatric inflammatory multisystem syndrome	N		
MONDO:0100163	COVID-19�associated multisystem inflammatory syndrome in children	ICD10CM:M35.81	MONDO:equivalentTo	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pims	N		
MONDO:0100163	COVID-19�associated multisystem inflammatory syndrome in children	ICD10CM:M35.81	MONDO:equivalentTo	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	multisystem inflammatory syndrome in children	N		
MONDO:0100319	COVID-19�associated multisystem inflammatory syndrome in adults	ICD10CM:M35.81	MONDO:equivalentTo	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mis-a	N		
MONDO:0018089	double outlet right ventricle	ICD10CM:Q20.3	MONDO:equivalentTo	semapv:LexicalMatching	Discordant ventriculoarterial connection	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dextrotransposition of aorta	N		
MONDO:0003275	middle ear cancer	ICD10CM:C30-C39	MONDO:equivalentTo	semapv:LexicalMatching	Malignant neoplasms of respiratory and intrathoracic organs (C30-C39)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of middle ear	N		
MONDO:0004671	penis carcinoma in situ	ICD10CM:D00-D09	MONDO:equivalentTo	semapv:LexicalMatching	In situ neoplasms (D00-D09)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	queyrat's erythroplasia	N		
MONDO:0009755	neutrophil actin dysfunction	ICD10CM:D22	MONDO:equivalentTo	semapv:LexicalMatching	Melanocytic nevi	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	atypical nevus	N		
MONDO:0020549	invasive hydatidiform mole	ICD10CM:D39.2	MONDO:equivalentTo	semapv:LexicalMatching	Neoplasm of uncertain behavior of placenta	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chorioadenoma destruens	N		
MONDO:0007925	chromosome 5q deletion syndrome	ICD10CM:D46.C	MONDO:equivalentTo	semapv:LexicalMatching	Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	myelodysplastic syndrome with 5q deletion	N		
MONDO:0009692	primary myelofibrosis	ICD10CM:D47.4	MONDO:equivalentTo	semapv:LexicalMatching	Osteomyelofibrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic idiopathic myelofibrosis	N		
MONDO:0005078	phyllodes tumor	ICD10CM:D48.6	MONDO:equivalentTo	semapv:LexicalMatching	Neoplasm of uncertain behavior of breast	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cystosarcoma phyllodes	N		
MONDO:0007686	gray platelet syndrome	ICD10CM:D69.1	MONDO:equivalentTo	semapv:LexicalMatching	Qualitative platelet defects	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	grey platelet syndrome	N		
MONDO:0008090	cyclic hematopoiesis	ICD10CM:D70.4	MONDO:equivalentTo	semapv:LexicalMatching	Cyclic neutropenia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	periodic neutropenia	N		
MONDO:0018305	chronic granulomatous disease	ICD10CM:D71	MONDO:equivalentTo	semapv:LexicalMatching	Functional disorders of polymorphonuclear neutrophils	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital dysphagocytosis	N		
MONDO:0010421	Bruton-type agammaglobulinemia	ICD10CM:D80.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Hereditary hypogammaglobulinemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	x-linked agammaglobulinemia	N		
MONDO:0015517	common variable immunodeficiency	ICD10CM:D80.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Nonfamilial hypogammaglobulinemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	common variable agammaglobulinemia	N		
MONDO:0020387	double outlet right ventricle with subpulmonary ventricular septal defect	ICD10CM:Q20.1	MONDO:equivalentTo	semapv:LexicalMatching	Double outlet right ventricle	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	taussig-bing syndrome	N		
MONDO:0002768	true hermaphroditism	ICD10CM:Q56.0	MONDO:equivalentTo	semapv:LexicalMatching	"Hermaphroditism, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ovotestis	N		
MONDO:0015988	multicystic dysplastic kidney	ICD10CM:Q61.4	MONDO:equivalentTo	semapv:LexicalMatching	Renal dysplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	multicystic renal dysplasia	N		
MONDO:0002457	Treacher-Collins syndrome	ICD10CM:Q75.4	MONDO:equivalentTo	semapv:LexicalMatching	Mandibulofacial dysostosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	franceschetti syndrome	N		
MONDO:0009943	Pyle disease	ICD10CM:Q78.5	MONDO:equivalentTo	semapv:LexicalMatching	Metaphyseal dysplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pyle's syndrome	N		
MONDO:0019287	ectodermal dysplasia syndrome	ICD10CM:Q82.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Ectodermal dysplasia (anhidrotic)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ectodermal dysplasia	N		
MONDO:0021061	neurofibromatosis	ICD10CM:Q85.02	MONDO:equivalentTo	semapv:LexicalMatching	"Neurofibromatosis, type 2"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acoustic neurofibromatosis	N		
MONDO:0005890	osteitis fibrosa	ICD10CM:E21.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Primary hyperparathyroidism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	osteitis fibrosa cystica generalisata	N		
MONDO:0006354	parathyroid hyperplasia	ICD10CM:E21.0	MONDO:equivalentTo	semapv:LexicalMatching	Primary hyperparathyroidism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hyperplasia of parathyroid	N		
MONDO:0007540	multiple endocrine neoplasia type 1	ICD10CM:E31.21	MONDO:equivalentTo	semapv:LexicalMatching	Multiple endocrine neoplasia [MEN] type I	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wermer's syndrome	N		
MONDO:0010703	ornithine carbamoyltransferase deficiency	ICD10CM:E72.4	MONDO:equivalentTo	semapv:LexicalMatching	Disorders of ornithine metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ornithine transcarbamylase deficiency	N		
MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2	ICD10CM:E74.810	MONDO:equivalentTo	semapv:LexicalMatching	Glucose transporter protein type 1 deficiency	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	"glut1 deficiency syndrome 2, childhood onset"	N		
MONDO:0019262	juvenile neuronal ceroid lipofuscinosis	ICD10CM:E75.4	MONDO:equivalentTo	semapv:LexicalMatching	Neuronal ceroid lipofuscinosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	spielmeyer-vogt disease	N		
MONDO:0019260	adult neuronal ceroid lipofuscinosis	ICD10CM:E75.4	MONDO:equivalentTo	semapv:LexicalMatching	Neuronal ceroid lipofuscinosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	kufs disease	N		
MONDO:0019262	juvenile neuronal ceroid lipofuscinosis	ICD10CM:E75.4	MONDO:equivalentTo	semapv:LexicalMatching	Neuronal ceroid lipofuscinosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	batten disease	N		
MONDO:0009659	mucopolysaccharidosis type 4A	ICD10CM:E76.210	MONDO:equivalentTo	semapv:LexicalMatching	Morquio A mucopolysaccharidoses	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	morquio syndrome a	N		
MONDO:0009660	mucopolysaccharidosis type 4B	ICD10CM:E76.211	MONDO:equivalentTo	semapv:LexicalMatching	Morquio B mucopolysaccharidoses	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	morquio syndrome b	N		
MONDO:0100340	Friedreich ataxia 1	ICD10CM:G11.11	MONDO:equivalentTo	semapv:LexicalMatching	Friedreich ataxia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	friedreich ataxia with retained reflexes	N		
MONDO:0000476	generalized dystonia	ICD10CM:G24.1	MONDO:equivalentTo	semapv:LexicalMatching	Genetic torsion dystonia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dystonia deformans progressiva	N		
MONDO:0044816	familial idiopathic torsion dystonia	ICD10CM:G24.1	MONDO:equivalentTo	semapv:LexicalMatching	Genetic torsion dystonia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	idiopathic familial dystonia	N		
MONDO:0007492	early-onset generalized limb-onset dystonia	ICD10CM:G24.1	MONDO:equivalentTo	semapv:LexicalMatching	Genetic torsion dystonia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dystonia musculorum deformans	N		
MONDO:0043219	migraine with brainstem aura	ICD10CM:G43.1	MONDO:equivalentTo	semapv:LexicalMatching	Migraine with aura	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	basilar migraine	N		
MONDO:0015626	Charcot-Marie-Tooth disease	ICD10CM:G60.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	peroneal muscular atrophy	N		
MONDO:0008056	myotonic dystrophy type 1	ICD10CM:G71.11	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Myotonic muscular dystrophy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dystrophia myotonica	N		
MONDO:0011266	myotonic dystrophy type 2	ICD10CM:G71.11	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Myotonic muscular dystrophy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	proximal myotonic myopathy	N		
MONDO:0008056	myotonic dystrophy type 1	ICD10CM:G71.11	MONDO:equivalentTo	semapv:LexicalMatching	Myotonic muscular dystrophy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	steinert disease	N		
MONDO:0008223	hypokalemic periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Periodic paralysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	familial periodic paralysis	N		
MONDO:0007665	"glaucoma 1, open angle, E"	ICD10CM:H40.11	MONDO:equivalentTo	semapv:LexicalMatching	Primary open-angle glaucoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic simple glaucoma	N		
MONDO:0010788	Leber hereditary optic neuropathy	ICD10CM:H47.22	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary optic atrophy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	leber's optic atrophy	N		
MONDO:0017147	idiopathic pulmonary arterial hypertension	ICD10CM:I27.0	MONDO:equivalentTo	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary pulmonary arterial hypertension	N		
MONDO:0024643	myocardial disorder	ICD10CM:I51.5	MONDO:equivalentTo	semapv:LexicalMatching	Myocardial degeneration	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	myocardial disease	N		
MONDO:0044033	posterior leukoencephalopathy syndrome	ICD10CM:I67.83	MONDO:equivalentTo	semapv:LexicalMatching	Posterior reversible encephalopathy syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pres	N		
MONDO:0002429	idiopathic interstitial pneumonia	ICD10CM:J84.112	MONDO:equivalentTo	semapv:LexicalMatching	Idiopathic pulmonary fibrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	idiopathic fibrosing alveolitis	N		
MONDO:0015613	dentin dysplasia	ICD10CM:K00.5	MONDO:equivalentTo	semapv:LexicalMatching	"Hereditary disturbances in tooth structure, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dentinal dysplasia	N		
MONDO:0003542	dental pulp calcification	ICD10CM:K04.2	MONDO:equivalentTo	semapv:LexicalMatching	Pulp degeneration	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pulpal calcifications	N		
MONDO:0006896	peptic esophagitis	ICD10CM:K21.00	MONDO:equivalentTo	semapv:LexicalMatching	"Gastro-esophageal reflux disease with esophagitis, without bleeding"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	reflux esophagitis	N		
MONDO:0016129	eosinophilic gastroenteritis	ICD10CM:K52.81	MONDO:equivalentTo	semapv:LexicalMatching	Eosinophilic gastritis or gastroenteritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	eosinophilic enteritis	N		
MONDO:0100163	COVID-19�associated multisystem inflammatory syndrome in children	ICD10CM:M35.81	MONDO:equivalentTo	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mis-c	N		
MONDO:0019168	pyomyositis	ICD10CM:M60.0	MONDO:equivalentTo	semapv:LexicalMatching	Infective myositis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tropical pyomyositis	N		
MONDO:0002350	familial nephrotic syndrome	ICD10CM:N04	MONDO:equivalentTo	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital nephrotic syndrome	N		
MONDO:0005240	kidney disorder	ICD10CM:N08	MONDO:equivalentTo	semapv:LexicalMatching	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephropathy	N		
MONDO:0005297	urethritis	ICD10CM:N34.1	MONDO:equivalentTo	semapv:LexicalMatching	Nonspecific urethritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nongonococcal urethritis	N		
MONDO:0006096	atypical endometrial hyperplasia	ICD10CM:N85.02	MONDO:equivalentTo	semapv:LexicalMatching	Endometrial intraepithelial neoplasia [EIN]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	endometrial hyperplasia with atypia	N		
