subject_id	predicate_id	object_id	subject_label	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0011038	MONDO:equivalentTo	GARD:1188	cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1171
MONDO:0011041	MONDO:equivalentTo	GARD:10526	ectodermal dysplasia with natal teeth, Turnpenny type	Ectodermal dysplasia with natal teeth, Turnpenny type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:69083
MONDO:0011045	MONDO:equivalentTo	GARD:3693	MMEP syndrome	MMEP syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3434
MONDO:0011046	MONDO:equivalentTo	GARD:4838	short stature, Brussels type	Short stature, Brussels type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2867
MONDO:0011047	MONDO:equivalentTo	GARD:1688	deafness-epiphyseal dysplasia-short stature syndrome	Deafness-epiphyseal dysplasia-short stature syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3218
MONDO:0011048	MONDO:equivalentTo	GARD:836	epilepsy-microcephaly-skeletal dysplasia syndrome	Epilepsy-microcephaly-skeletal dysplasia syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1948
MONDO:0011050	MONDO:equivalentTo	GARD:2098	microcephaly-cardiac defect-lung malsegmentation syndrome	Microcephaly-cardiac defect-lung malsegmentation syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2516
MONDO:0011054	MONDO:equivalentTo	GARD:16554	autosomal recessive amelia	Autosomal recessive amelia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1027
MONDO:0011055	MONDO:equivalentTo	GARD:1323	distal monosomy 10p	Distal monosomy 10p	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1580
MONDO:0011056	MONDO:equivalentTo	GARD:15328	Wilms tumor 4	Wilms tumor 4	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601363
MONDO:0011059	MONDO:equivalentTo	GARD:2454	holoprosencephaly-craniosynostosis syndrome	Holoprosencephaly-craniosynostosis syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2163
MONDO:0011060	MONDO:equivalentTo	GARD:16801	early-onset non-syndromic cataract	Early-onset non-syndromic cataract	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:91492
MONDO:0011062	MONDO:equivalentTo	GARD:4518	aprosencephaly cerebellar dysgenesis	Aprosencephaly cerebellar dysgenesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1126
MONDO:0011063	MONDO:equivalentTo	GARD:2682	hidrotic ectodermal dysplasia, Christianson-Fourie type	Hidrotic ectodermal dysplasia, Christianson-Fourie type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1808
MONDO:0011066	MONDO:equivalentTo	GARD:1253	Charcot-Marie-Tooth disease type 4B1	Charcot-Marie-Tooth disease type 4B1	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:99955
MONDO:0011075	MONDO:equivalentTo	GARD:10392	retinitis pigmentosa 18	Retinitis pigmentosa 18	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601414
MONDO:0011079	MONDO:equivalentTo	GARD:4703	rhizomelic dysplasia, Patterson-Lowry type	Rhizomelic dysplasia, Patterson-Lowry type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2831
MONDO:0011080	MONDO:equivalentTo	GARD:5170	progressive deafness with stapes fixation	Progressive deafness with stapes fixation	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3235
MONDO:0011081	MONDO:equivalentTo	GARD:1428	dislocation of the hip-dysmorphism syndrome	Dislocation of the hip-dysmorphism syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2412
MONDO:0011082	MONDO:equivalentTo	GARD:4031	oculoauriculofrontonasal syndrome	Oculoauriculofrontonasal syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:398156
MONDO:0011083	MONDO:equivalentTo	GARD:265	trichodental syndrome	Trichodental syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3351
MONDO:0011085	MONDO:equivalentTo	GARD:3973	Charcot-Marie-Tooth disease type 4D	Charcot-Marie-Tooth disease type 4D	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:99950
MONDO:0011090	MONDO:equivalentTo	GARD:8583	isolated hereditary congenital facial paralysis	Isolated hereditary congenital facial paralysis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:306527
MONDO:0011096	MONDO:equivalentTo	GARD:9640	autosomal agammaglobulinemia	Autosomal agammaglobulinemia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:33110
MONDO:0011098	MONDO:equivalentTo	GARD:15334	prostate cancer, hereditary, 1	Prostate cancer, hereditary, 1	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601518
MONDO:0011105	MONDO:equivalentTo	GARD:18166	alacrima, congenital, autosomal recessive	Alacrima, congenital, autosomal recessive	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601549
MONDO:0011106	MONDO:equivalentTo	GARD:17688	facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome	Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:412022
MONDO:0011109	MONDO:equivalentTo	GARD:17013	multiple epiphyseal dysplasia, Lowry type	Multiple epiphyseal dysplasia, Lowry type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:166016
MONDO:0011112	MONDO:equivalentTo	GARD:15336	Wilms tumor 5	Wilms tumor 5	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601583
MONDO:0011113	MONDO:equivalentTo	GARD:9201	Charcot-Marie-Tooth disease type 4C	Charcot-Marie-Tooth disease type 4C	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:99949
MONDO:0011114	MONDO:equivalentTo	GARD:10867	familial multiple trichoepithelioma	Familial multiple trichoepithelioma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:867
MONDO:0011116	MONDO:equivalentTo	GARD:3378	lung agenesis-heart defect-thumb anomalies syndrome	Lung agenesis-heart defect-thumb anomalies syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1120
MONDO:0011121	MONDO:equivalentTo	GARD:10544	paragangliomas 2	Paragangliomas 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601650
MONDO:0011124	MONDO:equivalentTo	GARD:17030	spondyloepimetaphyseal dysplasia-abnormal dentition syndrome	Spondyloepimetaphyseal dysplasia-abnormal dentition syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:168451
MONDO:0011125	MONDO:equivalentTo	GARD:5270	trichothiodystrophy 1, photosensitive	Trichothiodystrophy 1, photosensitive	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601675
MONDO:0011128	MONDO:equivalentTo	GARD:16556	Sheldon-hall syndrome	Sheldon-Hall syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1147
MONDO:0011133	MONDO:equivalentTo	GARD:5535	deaf blind hypopigmentation syndrome, Yemenite type	Deaf blind hypopigmentation syndrome, Yemenite type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3214
MONDO:0011134	MONDO:equivalentTo	GARD:5584	Curry-Jones syndrome	Curry-Jones syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1553
MONDO:0011136	MONDO:equivalentTo	GARD:8345	Quebec platelet disorder	Quebec platelet disorder	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:220436
MONDO:0011137	MONDO:equivalentTo	GARD:10398	retinitis pigmentosa 19	Retinitis pigmentosa 19	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601718
MONDO:0011143	MONDO:equivalentTo	GARD:10656	cone-rod dystrophy 6	Cone-rod dystrophy 6	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601777
MONDO:0011146	MONDO:equivalentTo	GARD:8421	tetrasomy 12p	Tetrasomy 12p	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:884
MONDO:0011150	MONDO:equivalentTo	GARD:4276	acroosteolysis-keloid-like lesions-premature aging syndrome	Acroosteolysis-keloid-like lesions-premature aging syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:363665
MONDO:0011151	MONDO:equivalentTo	GARD:15337	exudative vitreoretinopathy 4	Exudative vitreoretinopathy 4	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601813
MONDO:0011154	MONDO:equivalentTo	GARD:499	acrofacial dysostosis, Palagonia type	Acrofacial dysostosis, Palagonia type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:1787
MONDO:0011156	MONDO:equivalentTo	GARD:1288	progressive familial intrahepatic cholestasis type 2	Progressive familial intrahepatic cholestasis type 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:79304
MONDO:0011163	MONDO:equivalentTo	GARD:3367	malignant hyperthermia, susceptibility to, 5	Malignant hyperthermia, susceptibility to, 5	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601887
MONDO:0011164	MONDO:equivalentTo	GARD:3368	malignant hyperthermia, susceptibility to, 6	Malignant hyperthermia, susceptibility to, 6	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601888
MONDO:0011165	MONDO:equivalentTo	GARD:9914	glomerulopathy with fibronectin deposits 2	Glomerulopathy with fibronectin deposits 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601894
MONDO:0011166	MONDO:equivalentTo	GARD:284	lymphedema-atrial septal defects-facial changes syndrome	Lymphedema-atrial septal defects-facial changes syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:86915
MONDO:0011169	MONDO:equivalentTo	GARD:17306	keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:281201
MONDO:0011171	MONDO:equivalentTo	GARD:16679	odonto-tricho-ungual-digito-palmar syndrome	Odonto-tricho-ungual-digito-palmar syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:69082
MONDO:0011175	MONDO:equivalentTo	GARD:15340	Friedreich ataxia 2	Friedreich ataxia 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:601992
MONDO:0011177	MONDO:equivalentTo	GARD:18062	ectodermal dysplasia 4, hair/nail type	Ectodermal dysplasia 4, hair/nail type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602032
MONDO:0011178	MONDO:equivalentTo	GARD:8553	infantile convulsions and choreoathetosis	Infantile convulsions and choreoathetosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31709
MONDO:0011181	MONDO:equivalentTo	GARD:15341	fibrosis of extraocular muscles, congenital, 2	Fibrosis of extraocular muscles, congenital, 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602078
MONDO:0011185	MONDO:equivalentTo	GARD:9275	Thiel-Behnke corneal dystrophy	Thiel-Behnke corneal dystrophy	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:98960
MONDO:0011187	MONDO:equivalentTo	GARD:18173	polydactyly, postaxial, type A2	Polydactyly, postaxial, type a2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602085
MONDO:0011190	MONDO:equivalentTo	GARD:18182	nephronophthisis 2	Nephronophthisis 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602088
MONDO:0011193	MONDO:equivalentTo	GARD:15342	cone dystrophy 3	Cone dystrophy 3	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602093
MONDO:0011194	MONDO:equivalentTo	GARD:16507	Alzheimer disease 5	Alzheimer disease 5	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602096
MONDO:0011197	MONDO:equivalentTo	GARD:16731	hereditary thermosensitive neuropathy	Hereditary thermosensitive neuropathy	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:84093
MONDO:0011198	MONDO:equivalentTo	GARD:10618	spondyloepimetaphyseal dysplasia, Missouri type	Spondyloepimetaphyseal dysplasia, Missouri type	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:93356
MONDO:0011199	MONDO:equivalentTo	GARD:15344	nephropathy, progressive tubulointerstitial, with cholestatic liver disease	Nephropathy, progressive tubulointerstitial, with cholestatic liver disease	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602114
MONDO:0011202	MONDO:equivalentTo	GARD:9681	RHYNS syndrome	RHYNS syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:140976
MONDO:0011203	MONDO:equivalentTo	GARD:10090	Pierre Robin sequence with pectus excavatum and rib and scapular anomalies	Pierre robin sequence with pectus excavatum and rib and scapular anomalies	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602196
MONDO:0011207	MONDO:equivalentTo	GARD:18613	xanthomatosis, susceptibility to	Xanthomatosis, susceptibility to	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602247
MONDO:0011208	MONDO:equivalentTo	GARD:6249	malignant atrophic papulosis	Malignant atrophic papulosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:679
MONDO:0011211	MONDO:equivalentTo	GARD:8720	axial spondylometaphyseal dysplasia	Axial spondylometaphyseal dysplasia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:168549
MONDO:0011213	MONDO:equivalentTo	GARD:17885	Pierpont syndrome	Pierpont syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:487825
MONDO:0011214	MONDO:equivalentTo	GARD:1289	progressive familial intrahepatic cholestasis type 3	Progressive familial intrahepatic cholestasis type 3	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:79305
MONDO:0011215	MONDO:equivalentTo	GARD:3396	osteocraniostenosis	Osteocraniostenosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2763
MONDO:0011217	MONDO:equivalentTo	GARD:10283	desmosterolosis	Desmosterolosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:35107
MONDO:0011219	MONDO:equivalentTo	GARD:16903	Fried's tooth and nail syndrome	Fried's tooth and nail syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:99672
MONDO:0011220	MONDO:equivalentTo	GARD:8578	parkinson disease 3, autosomal dominant	Parkinson disease 3, autosomal dominant	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602404
MONDO:0011223	MONDO:equivalentTo	GARD:10502	amyotrophic lateral sclerosis type 4	Amyotrophic lateral sclerosis type 4	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:357043
MONDO:0011224	MONDO:equivalentTo	GARD:9697	monomelic amyotrophy	Monomelic amyotrophy	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:65684
MONDO:0011225	MONDO:equivalentTo	GARD:9987	severe combined immunodeficiency due to DCLRE1C deficiency	Severe combined immunodeficiency due to DCLRE1C deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:275
MONDO:0011227	MONDO:equivalentTo	GARD:17633	short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:397623
MONDO:0011229	MONDO:equivalentTo	GARD:2198	ethylmalonic encephalopathy	Ethylmalonic encephalopathy	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:51188
MONDO:0011232	MONDO:equivalentTo	GARD:10095	migraine, familial hemiplegic, 2	Migraine, familial hemiplegic, 2	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602481
MONDO:0011234	MONDO:equivalentTo	GARD:15346	auriculocondylar syndrome 1	Auriculocondylar syndrome 1	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602483
MONDO:0011235	MONDO:equivalentTo	GARD:4269	pelvic dysplasia-arthrogryposis of lower limbs syndrome	Pelvic dysplasia-arthrogryposis of lower limbs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:2840
MONDO:0011236	MONDO:equivalentTo	GARD:2818	hyperinsulinism due to glucokinase deficiency	Hyperinsulinism due to glucokinase deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:79299
MONDO:0011238	MONDO:equivalentTo	GARD:15347	chondrodysplasia punctata, brachytelephalangic, autosomal	Chondrodysplasia punctata, brachytelephalangic, autosomal	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	omim:602497
MONDO:0011239	MONDO:equivalentTo	GARD:17844	colobomatous macrophthalmia-microcornea syndrome	Colobomatous macrophthalmia-microcornea syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:468672
MONDO:0011240	MONDO:equivalentTo	GARD:6950	megalencephaly-capillary malformation-polymicrogyria syndrome	Megalencephaly-capillary malformation-polymicrogyria syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:60040
MONDO:0011243	MONDO:equivalentTo	GARD:16697	grange syndrome	Grange syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:79094
MONDO:0011244	MONDO:equivalentTo	GARD:6985	Marshall-Smith syndrome	Marshall-Smith syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:561
