subject_id	object_id	in_any_source	subject_label	object_label	in_icd10cm	in_ordo	in_ncit	in_icd10who	in_icd11foundation	in_omim	in_doid
MONDO:0020526	MONDO:0018872	True	acute megakaryoblastic leukemia in down syndrome	acute megakaryoblastic leukemia	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020527	MONDO:0020528	True	ectopic Cushing syndrome	ACTH-dependent Cushing syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0020528	MONDO:0006793	True	ACTH-dependent Cushing syndrome	hyperpituitarism	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020528	MONDO:0957431	True	ACTH-dependent Cushing syndrome	endogenous Cushing syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020529	MONDO:0957431	True	ACTH-independent Cushing syndrome	endogenous Cushing syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020530	MONDO:0019146	True	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	inherited susceptibility to mycobacterial diseases	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020531	MONDO:0017713	True	long chain acyl-CoA dehydrogenase deficiency	disorder of fatty acid oxidation and ketogenesis	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020532	MONDO:0000314	True	spirillary rat-bite fever	primary bacterial infectious disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020532	MONDO:0006941	True	spirillary rat-bite fever	rat-bite fever	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020533	MONDO:0000314	True	streptobacillary rat-bite fever	primary bacterial infectious disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020533	MONDO:0006941	True	streptobacillary rat-bite fever	rat-bite fever	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020538	MONDO:0018171	True	malignant dysgerminomatous germ cell tumor of ovary	malignant germ cell tumor of ovary	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020539	MONDO:0018201	True	extragonadal non-dysgerminomatous germ cell tumor	extragonadal germ cell tumor	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020540	MONDO:0021657	True	ovarian gynandroblastoma	ovarian sex cord-stromal tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020541	MONDO:0018172	True	maligant granulosa cell tumor of ovary	malignant sex cord stromal tumor of ovary	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020541	MONDO:0023283	True	maligant granulosa cell tumor of ovary	ovarian granulosa cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020542	MONDO:0018172	True	malignant Sertoli-Leydig cell tumor of ovary	malignant sex cord stromal tumor of ovary	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020543	MONDO:0018172	True	theca steroid-producing cell malignant tumor of ovary, not further specified	malignant sex cord stromal tumor of ovary	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020544	MONDO:0001881	True	streptococcal toxic-shock syndrome	toxic shock syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020545	MONDO:0001881	True	staphylococcal toxic-shock syndrome	toxic shock syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020545	MONDO:0017592	True	staphylococcal toxic-shock syndrome	staphylococcal toxemia	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020546	MONDO:0013730	True	acute graft versus host disease	graft versus host disease	SUPPORTED	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020547	MONDO:0013730	True	chronic graft versus host disease	graft versus host disease	SUPPORTED	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020549	MONDO:0006248	True	invasive hydatidiform mole	hydatidiform mole	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020549	MONDO:0018944	True	invasive hydatidiform mole	gestational trophoblastic neoplasm	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020550	MONDO:0001416	True	gestational choriocarcinoma	female reproductive organ cancer	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020550	MONDO:0005207	True	gestational choriocarcinoma	choriocarcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020550	MONDO:0018944	True	gestational choriocarcinoma	gestational trophoblastic neoplasm	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0020552	MONDO:0005207	True	placental site trophoblastic tumor	choriocarcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020552	MONDO:0018944	True	placental site trophoblastic tumor	gestational trophoblastic neoplasm	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0020553	MONDO:0015925	True	secondary pulmonary hemosiderosis	interstitial lung disease	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020554	MONDO:0020553	True	Heiner syndrome	secondary pulmonary hemosiderosis	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020555	MONDO:0011014	True	pleuropulmonary blastoma type 1	pleuropulmonary blastoma	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020556	MONDO:0011014	True	pleuropulmonary blastoma type 2	pleuropulmonary blastoma	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020557	MONDO:0011014	True	pleuropulmonary blastoma type 3	pleuropulmonary blastoma	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020558	MONDO:0018993	True	autosomal dominant Charcot-Marie-Tooth disease type 2K	Charcot-Marie-Tooth disease type 2	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020560	MONDO:0002728	True	atypical teratoid rhabdoid tumor	rhabdoid tumor	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0020561	MONDO:0005060	True	myxoid/round cell liposarcoma	liposarcoma	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020562	MONDO:0005060	True	pleomorphic liposarcoma	liposarcoma	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020563	MONDO:0005060	True	dedifferentiated liposarcoma	liposarcoma	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020568	MONDO:0019147	True	cutaneous myiasis	myiasis	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020571	MONDO:0019362	True	relapsing epidemic typhus	epidemic louse-borne typhus	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020572	MONDO:0019369	True	complex regional pain syndrome type 2	complex regional pain syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020574	MONDO:0003000	True	central nervous system nongerminomatous germ cell tumor	central nervous system germ cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020575	MONDO:0005477	True	polymorphic ventricular tachycardia	ventricular tachycardia	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020577	MONDO:0003751	True	childhood gonadal germ cell tumor	childhood germ cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020580	MONDO:0005040	True	germinomatous germ cell tumor	germ cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020581	MONDO:0006359	True	benign PEComa	neoplasm with perivascular epithelioid cell differentiation	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020581	MONDO:0044335	True	benign PEComa	benign soft tissue neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020582	MONDO:0021629	True	benign uterine ligament neoplasm	uterine ligament neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020588	MONDO:0006359	True	lung PEComa	neoplasm with perivascular epithelioid cell differentiation	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020588	MONDO:0021117	True	lung PEComa	lung neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020589	MONDO:0018201	True	cardiac germ cell tumor	extragonadal germ cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020589	MONDO:0021209	True	cardiac germ cell tumor	heart neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020593	MONDO:0024666	True	trichoblastoma	benign epithelial skin neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020596	MONDO:0004993	True	mucin-producing carcinoma	carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020602	MONDO:0003847	True	Simpson-Golabi-Behmel syndrome type 1	hereditary disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020604	MONDO:0000425	True	X-linked dominant disease	X-linked disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020605	MONDO:0000425	True	X-linked recessive disease	X-linked disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020607	MONDO:0008323	True	Liddle syndrome 1	Liddle syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0020628	MONDO:0020629	True	microcephaly, growth restriction, and increased sister chromatid exchange 2	microcephaly, growth restriction and increased sister chromatid exchange	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0020630	MONDO:0100062	True	developmental and epileptic encephalopathy 91	genetic developmental and epileptic encephalopathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0020631	MONDO:0100062	True	developmental and epileptic encephalopathy 92	genetic developmental and epileptic encephalopathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0020632	MONDO:0100062	True	developmental and epileptic encephalopathy 93	genetic developmental and epileptic encephalopathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0020633	MONDO:0004992	True	anaplastic cancer	cancer	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020634	MONDO:0016642	True	grade III meningioma	meningioma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020635	MONDO:0020633	True	anaplastic meningioma	anaplastic cancer	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020635	MONDO:0020634	True	anaplastic meningioma	grade III meningioma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020635	MONDO:0021322	True	anaplastic meningioma	malignant tumor of meninges	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020638	MONDO:0005012	True	superficial spreading melanoma	cutaneous melanoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020640	MONDO:0019956	True	autoimmune encephalitis	encephalitis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020641	MONDO:0005070	True	respiratory tract neoplasm	neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020641	MONDO:0005087	True	respiratory tract neoplasm	respiratory system disorder	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020644	MONDO:0003987	True	lung non-Hodgkin lymphoma	lung lymphoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020644	MONDO:0018908	True	lung non-Hodgkin lymphoma	non-Hodgkin lymphoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020646	MONDO:0005586	True	ocular adnexal lymphoma	head and neck neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020646	MONDO:0018908	True	ocular adnexal lymphoma	non-Hodgkin lymphoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020649	MONDO:0020656	True	warty carcinoma of the penis	human papillomavirus-related penile squamous cell carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020650	MONDO:0005040	True	germ cell tumor of the vulva	germ cell tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020650	MONDO:0021049	True	germ cell tumor of the vulva	vulvar neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020653	MONDO:0001704	True	vaginal adenocarcinoma	vaginal glandular neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020653	MONDO:0004970	True	vaginal adenocarcinoma	adenocarcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020653	MONDO:0015867	True	vaginal adenocarcinoma	vaginal carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020654	MONDO:0040679	True	renal pelvis/ureter urothelial carcinoma	urothelial carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020655	MONDO:0005306	True	juvenile ankylosing spondylitis	ankylosing spondylitis	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020656	MONDO:0018352	True	human papillomavirus-related penile squamous cell carcinoma	squamous cell carcinoma of penis	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020656	MONDO:0020657	True	human papillomavirus-related penile squamous cell carcinoma	human papillomavirus-related squamous cell carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020657	MONDO:0005096	True	human papillomavirus-related squamous cell carcinoma	squamous cell carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020658	MONDO:0004030	True	infiltrating ureter transitional cell carcinoma	ureter transitional cell carcinoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0020660	MONDO:0002631	True	osteoblastic osteosarcoma	conventional osteosarcoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020661	MONDO:0018078	True	undifferentiated round cell sarcoma	soft tissue sarcoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020662	MONDO:0016093	True	borderline ovarian serous tumor	borderline epithelial tumor of ovary	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020662	MONDO:0037255	True	borderline ovarian serous tumor	ovarian serous tumor	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020663	MONDO:0020664	True	malignant spindle cell neoplasm	spindle cell neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020664	MONDO:0005070	True	spindle cell neoplasm	neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020665	MONDO:0004992	True	high grade malignant neoplasm	cancer	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0020667	MONDO:0008803	True	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	Antley-Bixler syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
