mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0018029	congenital factor XIII deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	fibrin-stabilizing factor deficiency	fibrin-stabilizing factor deficiency				Orphanet:331	Congenital factor XIII deficiency		Orphanet:331	
MONDO:0018078	soft tissue sarcoma	oio:hasExactSynonym	oio:hasBroadSynonym	malignant soft tissue tumor	malignant soft tissue tumor				Orphanet:3394	Soft tissue sarcoma		Orphanet:3394	
MONDO:0018310	Langerhans cell histiocytosis	oio:hasExactSynonym	oio:hasRelatedSynonym	Lch	Lch				Orphanet:86823	Lissencephaly with cerebellar hypoplasia		OMIM:604856	
MONDO:0018326	transient neonatal myasthenia gravis	oio:hasExactSynonym	oio:hasBroadSynonym	neonatal myasthenia gravis	neonatal myasthenia gravis				Orphanet:391504	Transient neonatal myasthenia gravis		Orphanet:391504	
MONDO:0018432	lichen myxedematosus	oio:hasExactSynonym	oio:hasRelatedSynonym	papular mucinosis	papular mucinosis				Orphanet:86795	Localized lichen myxedematosus		https://www.dermnetnz.org/topics/lichen-myxoedematosus/	
MONDO:0018453	familial atypical multiple mole melanoma syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	melanoma-pancreatic cancer syndrome	melanoma-pancreatic cancer syndrome				Orphanet:404560	Familial atypical multiple mole melanoma syndrome		Orphanet:404560	
MONDO:0018458	familial hypocalciuric hypercalcemia	oio:hasExactSynonym	oio:hasRelatedSynonym	FBH	FBH				Orphanet:405	Familial hypocalciuric hypercalcemia	MONDO:ABBREVIATION	Orphanet:405, DOID:0060699	
MONDO:0018458	familial hypocalciuric hypercalcemia	oio:hasExactSynonym	oio:hasRelatedSynonym	FBHH	FBHH				Orphanet:405	Familial hypocalciuric hypercalcemia	MONDO:ABBREVIATION	Orphanet:405, DOID:0060699	
MONDO:0018458	familial hypocalciuric hypercalcemia	oio:hasExactSynonym	oio:hasRelatedSynonym	FHH	FHH				Orphanet:405	Familial hypocalciuric hypercalcemia	MONDO:ABBREVIATION	Orphanet:405, DOID:0060699	
MONDO:0018477	bilirubin encephalopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	kernicterus spectrum disorder	kernicterus spectrum disorder				Orphanet:529808	Chronic bilirubin encephalopathy		Orphanet:415286	
MONDO:0018523	pancreatic mucinous cystadenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	pancreatic mucinous cystadenocarcinoma	pancreatic mucinous cystadenocarcinoma				Orphanet:424053	Mucinous cystadenocarcinoma of the pancreas		Orphanet:424053	
MONDO:0018525	solid pseudopapillary carcinoma of pancreas	oio:hasExactSynonym	oio:hasBroadSynonym	solid pseudopapillary neoplasm of the pancreas	solid pseudopapillary neoplasm of the pancreas				Orphanet:424065	Solid pseudopapillary carcinoma of pancreas		Orphanet:424065	
MONDO:0018555	hypogonadotropic hypogonadism	oio:hasExactSynonym	oio:hasNarrowSynonym	isolated congenital gonadotropin deficiency	isolated congenital gonadotropin deficiency				Orphanet:238666	Isolated congenital hypogonadotropic hypogonadism		DOID:0090070	
MONDO:0018686	acquired Creutzfeldt-Jakob disease	oio:hasExactSynonym	oio:hasRelatedSynonym	sporadic CJD	sporadic CJD				Orphanet:204	Sporadic Creutzfeldt-Jakob disease		MESH:C538481	
MONDO:0018767	severe primary trimethylaminuria	oio:hasExactSynonym	oio:hasRelatedSynonym	TMAU	TMAU				Orphanet:468726	Severe primary trimethylaminuria	MONDO:ABBREVIATION	OMIM:602079, MONDO:Lexical	
MONDO:0018830	Kimura disease	oio:hasExactSynonym	oio:hasRelatedSynonym	angiolymphoid hyperplasia with eosinophilia	angiolymphoid hyperplasia with eosinophilia				Orphanet:675396	Epithelioid hemangioma		GARD:0006835	
MONDO:0018840	isolated congenital hepatic fibrosis	oio:hasExactSynonym	oio:hasBroadSynonym	isolated CHF	isolated CHF				Orphanet:485426	Isolated congenital hepatic fibrosis	MONDO:AMBIGUOUS	Orphanet:485426	
MONDO:0018882	vasculitis	oio:hasExactSynonym	oio:hasNarrowSynonym	systemic vasculitis	systemic vasculitis				Orphanet:52759	Vasculitis		Orphanet:52759	
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	lipoatrophic diabetes	lipoatrophic diabetes				Orphanet:528	Congenital generalized lipodystrophy		Orphanet:528	
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Lawrence-Seip syndrome	Lawrence-Seip syndrome				Orphanet:79086	Acquired generalized lipodystrophy		NCIT:C84594	
MONDO:0018914	hypotrichosis simplex	oio:hasExactSynonym	oio:hasNarrowSynonym	hereditary hypotrichosis simplex	hereditary hypotrichosis simplex				Orphanet:55654	Hypotrichosis simplex		Orphanet:55654	
MONDO:0018923	22q11.2 deletion syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	DiGeorge sequence	DiGeorge sequence				Orphanet:567	22q11.2 deletion syndrome		Orphanet:567	
MONDO:0018923	22q11.2 deletion syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	DiGeorge syndrome	DiGeorge syndrome				Orphanet:567	22q11.2 deletion syndrome		Orphanet:567	
MONDO:0018923	22q11.2 deletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	velocardiofacial syndrome	velocardiofacial syndrome				Orphanet:567	22q11.2 deletion syndrome		Orphanet:567	
MONDO:0018931	mucolipidosis type III, alpha/beta	oio:hasExactSynonym	oio:hasRelatedSynonym	ML 3 Alpha/Beta	ML 3 Alpha/Beta				Orphanet:423461	Mucolipidosis type III alpha/beta		OMIM:252600	
MONDO:0018937	mucopolysaccharidosis type 3	oio:hasExactSynonym	oio:hasNarrowSynonym	mucopolysaccharidosis type IIIA	mucopolysaccharidosis type IIIA				Orphanet:79269	Sanfilippo syndrome type A		DOID:12801	
MONDO:0018937	mucopolysaccharidosis type 3	oio:hasExactSynonym	oio:hasNarrowSynonym	mucopolysaccharidosis type IIIB	mucopolysaccharidosis type IIIB				Orphanet:79270	Sanfilippo syndrome type B		DOID:12801	
MONDO:0018938	mucopolysaccharidosis type 4	oio:hasExactSynonym	oio:hasNarrowSynonym	galactosamine-6-sulfatase deficiency	galactosamine-6-sulfatase deficiency				Orphanet:309297	Mucopolysaccharidosis type 4A		DOID:12804	
MONDO:0018938	mucopolysaccharidosis type 4	oio:hasExactSynonym	oio:hasNarrowSynonym	mucopolysaccharidosis type IVA	mucopolysaccharidosis type IVA				Orphanet:309297	Mucopolysaccharidosis type 4A		DOID:12804	
MONDO:0018938	mucopolysaccharidosis type 4	oio:hasExactSynonym	oio:hasNarrowSynonym	mucopolysaccharidosis type IVB	mucopolysaccharidosis type IVB				Orphanet:309310	Mucopolysaccharidosis type 4B		DOID:12804	
MONDO:0018944	gestational trophoblastic neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	molar pregnancy	molar pregnancy				Orphanet:99927	Hydatidiform mole		NCIT:C3110, DOID:3590	
MONDO:0018975	neurofibromatosis type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Von Recklinghausen disease	Von Recklinghausen disease				Orphanet:636	Neurofibromatosis type 1		Orphanet:636, OMIM:162200, NCIT:C3273	
MONDO:0018975	neurofibromatosis type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	neurofibromatosis type 1 microdeletion syndrome	neurofibromatosis type 1 microdeletion syndrome				Orphanet:97685	17q11 microdeletion syndrome		NCIT:C3273	
MONDO:0018996	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	oio:hasExactSynonym	oio:hasRelatedSynonym	SCAR1	SCAR1				Orphanet:64753	Spinocerebellar ataxia with axonal neuropathy type 2	MONDO:ABBREVIATION	Orphanet:64753, OMIM:606002, MONDO:Lexical	
MONDO:0019004	kidney Wilms tumor	oio:hasExactSynonym	oio:hasBroadSynonym	Wilms tumor	Wilms tumor				Orphanet:654	Nephroblastoma		Orphanet:654	
MONDO:0019052	inborn errors of metabolism	oio:hasExactSynonym	oio:hasRelatedSynonym	rare metabolic disease	rare metabolic disease				Orphanet:68367	Rare inborn errors of metabolism		Orphanet:68367	
MONDO:0019087	cholangiocarcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	bile duct cancer	bile duct cancer				Orphanet:70567	Cholangiocarcinoma		Orphanet:70567	
MONDO:0019154	androgen insensitivity syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	AIS	AIS				Orphanet:754	Androgen insensitivity syndrome	MONDO:ABBREVIATION	Orphanet:754, OMIM:300068, MONDO:Lexical	
MONDO:0019195	hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Hereditary inclusion body myopathy type 3	Hereditary inclusion body myopathy type 3				Orphanet:79091	Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome		GARD:0009494	
MONDO:0019202	myxofibrosarcoma	oio:hasExactSynonym	oio:hasRelatedSynonym	MFS	MFS				Orphanet:558	Marfan syndrome	MONDO:ABBREVIATION	ONCOTREE:MFS	
MONDO:0019234	peroxisome biogenesis disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	cerebrohepatorenal syndrome	cerebrohepatorenal syndrome				Orphanet:912	Zellweger syndrome		ORCID:0000-0002-6601-2165, https://ghr.nlm.nih.gov/condition/zellweger-spectrum-disorder	
MONDO:0019315	diffuse cutaneous mastocytosis	oio:hasExactSynonym	oio:hasBroadSynonym	DCM	DCM				Orphanet:79456	Diffuse cutaneous mastocytosis	MONDO:ABBREVIATION	Orphanet:79456	
MONDO:0019329	microcystic lymphatic malformation	oio:hasExactSynonym	oio:hasRelatedSynonym	capillary lymphangioma	capillary lymphangioma				Orphanet:79490	Microcystic lymphatic malformation		Orphanet:79490	
MONDO:0019369	complex regional pain syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	reflex sympathetic dystrophy	reflex sympathetic dystrophy				Orphanet:99995	Complex regional pain syndrome type 1		GARD:0004647	
MONDO:0019385	steroid-responsive encephalopathy associated with autoimmune thyroiditis	oio:hasExactSynonym	oio:hasRelatedSynonym	Hashimoto encephalitis	Hashimoto encephalitis				Orphanet:83601	Steroid-responsive encephalopathy associated with autoimmune thyroiditis		Orphanet:83601	
MONDO:0019404	perineurioma	oio:hasExactSynonym	oio:hasRelatedSynonym	soft tissue perineurioma	soft tissue perineurioma				Orphanet:100002	Extraneural perineurioma		NCIT:C6912, DOID:4697	
MONDO:0019490	progressive familial heart block	oio:hasExactSynonym	oio:hasNarrowSynonym	hereditary bundle branch defect	hereditary bundle branch defect				Orphanet:871	Familial progressive cardiac conduction defect		Orphanet:871, DOID:0111073	
MONDO:0019497	nonsyndromic genetic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	isolated genetic deafness	isolated genetic deafness				Orphanet:87884	Non-syndromic genetic deafness		Orphanet:87884	
MONDO:0019501	Usher syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	retinitis pigmentosa-deafness syndrome	retinitis pigmentosa-deafness syndrome				Orphanet:886	Usher syndrome		Orphanet:886	
MONDO:0019586	X-linked nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked isolated neurosensory deafness type DFN	X-linked isolated neurosensory deafness type DFN				Orphanet:90625	Rare X-linked non-syndromic sensorineural deafness type DFN		Orphanet:90625	
MONDO:0019586	X-linked nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked isolated sensorineural deafness type DFN	X-linked isolated sensorineural deafness type DFN				Orphanet:90625	Rare X-linked non-syndromic sensorineural deafness type DFN		Orphanet:90625	
MONDO:0019586	X-linked nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked non-syndromic neurosensory deafness type DFN	X-linked non-syndromic neurosensory deafness type DFN				Orphanet:90625	Rare X-linked non-syndromic sensorineural deafness type DFN		Orphanet:90625	
MONDO:0019587	autosomal dominant nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal dominant isolated neurosensory deafness type DFNA	autosomal dominant isolated neurosensory deafness type DFNA				Orphanet:90635	Rare autosomal dominant non-syndromic sensorineural deafness type DFNA		Orphanet:90635	
MONDO:0019587	autosomal dominant nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal dominant isolated sensorineural deafness type DFNA	autosomal dominant isolated sensorineural deafness type DFNA				Orphanet:90635	Rare autosomal dominant non-syndromic sensorineural deafness type DFNA		Orphanet:90635	
MONDO:0019587	autosomal dominant nonsyndromic hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal dominant non-syndromic neurosensory deafness type DFNA	autosomal dominant non-syndromic neurosensory deafness type DFNA				Orphanet:90635	Rare autosomal dominant non-syndromic sensorineural deafness type DFNA		Orphanet:90635	
MONDO:0019588	hearing loss, autosomal recessive	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal recessive isolated neurosensory deafness type DFNB	autosomal recessive isolated neurosensory deafness type DFNB				Orphanet:90636	Rare autosomal recessive non-syndromic sensorineural deafness type DFNB		Orphanet:90636	
MONDO:0019588	hearing loss, autosomal recessive	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal recessive isolated sensorineural deafness type DFNB	autosomal recessive isolated sensorineural deafness type DFNB				Orphanet:90636	Rare autosomal recessive non-syndromic sensorineural deafness type DFNB		Orphanet:90636	
MONDO:0019588	hearing loss, autosomal recessive	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal recessive non-syndromic neurosensory deafness type DFNB	autosomal recessive non-syndromic neurosensory deafness type DFNB				Orphanet:90636	Rare autosomal recessive non-syndromic sensorineural deafness type DFNB		Orphanet:90636	
MONDO:0019610	Zollinger-Ellison syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	gastrinoma	gastrinoma				Orphanet:913	Zollinger-Ellison syndrome		Orphanet:913	
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	oio:hasExactSynonym	oio:hasRelatedSynonym	annuloaortic ectasia	annuloaortic ectasia				Orphanet:229	Familial aortic dissection		Orphanet:229	
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	oio:hasExactSynonym	oio:hasRelatedSynonym	cystic medial necrosis of aorta	cystic medial necrosis of aorta				Orphanet:229	Familial aortic dissection		Orphanet:229	
MONDO:0019696	acromesomelic dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	acromesomelic dwarfism	acromesomelic dwarfism				Orphanet:968	Acromesomelic dysplasia, Hunter-Thompson type		GARD:0000006	
MONDO:0019740	acquired thrombotic thrombocytopenic purpura	oio:hasExactSynonym	oio:hasBroadSynonym	TTP	TTP				Orphanet:54057	Thrombotic thrombocytopenic purpura	MONDO:ABBREVIATION	GARD:0004607	
MONDO:0019795	acalvaria	oio:hasExactSynonym	oio:hasRelatedSynonym	primary acalvaria	primary acalvaria				Orphanet:945	Acalvaria		GARD:0000361	
MONDO:0019810	toxic epidermal necrolysis	oio:hasExactSynonym	oio:hasNarrowSynonym	Lyell syndrome	Lyell syndrome				Orphanet:537	Toxic epidermal necrolysis		NCIT:C79777	
MONDO:0019867	mosaic trisomy 8	oio:hasExactSynonym	oio:hasRelatedSynonym	Mosaic trisomy chromosome 8	Mosaic trisomy chromosome 8				Orphanet:96061	Mosaic trisomy 8		GARD:0005359	
MONDO:0019867	mosaic trisomy 8	oio:hasExactSynonym	oio:hasRelatedSynonym	trisomy 8 mosaicism	trisomy 8 mosaicism				Orphanet:96061	Mosaic trisomy 8		GARD:0005359	
MONDO:0019869	mosaic trisomy 22	oio:hasExactSynonym	oio:hasRelatedSynonym	Mosaic trisomy chromosome 22	Mosaic trisomy chromosome 22				Orphanet:96068	Mosaic trisomy 22		GARD:0006085	
MONDO:0019869	mosaic trisomy 22	oio:hasExactSynonym	oio:hasRelatedSynonym	trisomy 22 mosaicism	trisomy 22 mosaicism				Orphanet:96068	Mosaic trisomy 22		GARD:0006085	
MONDO:0019903	ring chromosome 2	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 2	Ring 2				Orphanet:96171	Ring chromosome 2 syndrome		GARD:0010837	
MONDO:0019904	ring chromosome 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 3	Ring 3				Orphanet:96172	Ring chromosome 3 syndrome		GARD:0010839	
MONDO:0019906	ring chromosome 11	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 11	Ring 11				Orphanet:96175	Ring chromosome 11 syndrome		GARD:0010846	
MONDO:0019907	ring chromosome 13	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 13	Ring 13				Orphanet:96176	Ring chromosome 13 syndrome		GARD:0006069	
MONDO:0019908	ring chromosome 15	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 15	Ring 15				Orphanet:96177	Ring chromosome 15 syndrome		GARD:0001328	
MONDO:0019909	ring chromosome 16	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 16	Ring 16				Orphanet:96178	Ring chromosome 16 syndrome		GARD:0010855	
MONDO:0019960	VIPoma	oio:hasExactSynonym	oio:hasRelatedSynonym	WDHA syndrome	WDHA syndrome				Orphanet:97282	VIPoma		Orphanet:97282	
MONDO:0019960	VIPoma	oio:hasExactSynonym	oio:hasRelatedSynonym	pancreatic cholera	pancreatic cholera				Orphanet:97282	VIPoma		Orphanet:97282, GARD:0003787	
MONDO:0019960	VIPoma	oio:hasExactSynonym	oio:hasRelatedSynonym	watery diarrhea-hypokalemia-achlorhydria syndrome	watery diarrhea-hypokalemia-achlorhydria syndrome				Orphanet:97282	VIPoma		Orphanet:97282	
MONDO:0020290	familial atrioventricular septal defect	oio:hasExactSynonym	oio:hasNarrowSynonym	atrioventricular canal defect	atrioventricular canal defect				Orphanet:98722	Atrioventricular septal defect		DOID:0050651	
MONDO:0020290	familial atrioventricular septal defect	oio:hasExactSynonym	oio:hasNarrowSynonym	AVSD	AVSD				Orphanet:98722	Atrioventricular septal defect	MONDO:ABBREVIATION	Orphanet:98722, DOID:0050651	
MONDO:0020310	familial focal epilepsy with variable foci	oio:hasExactSynonym	oio:hasRelatedSynonym	FFEVF	FFEVF				Orphanet:98820	Familial focal epilepsy with variable foci	MONDO:ABBREVIATION	Orphanet:98820, OMIM:604364, MONDO:Lexical	
MONDO:0020326	lymphomatoid papulosis	oio:hasExactSynonym	oio:hasRelatedSynonym	LYP	LYP				Orphanet:98842	Lymphomatoid papulosis	MONDO:ABBREVIATION	ONCOTREE:LYP	
MONDO:0020336	autosomal dominant Emery-Dreifuss muscular dystrophy	oio:hasExactSynonym	oio:hasNarrowSynonym	EDMD2	EDMD2				Orphanet:98853	Autosomal dominant Emery-Dreifuss muscular dystrophy	MONDO:ABBREVIATION	Orphanet:98853	
MONDO:0020490	mosaic trisomy 9	oio:hasExactSynonym	oio:hasRelatedSynonym	Mosaic trisomy chromosome 9	Mosaic trisomy chromosome 9				Orphanet:99776	Mosaic trisomy 9		GARD:0000043	
MONDO:0020490	mosaic trisomy 9	oio:hasExactSynonym	oio:hasRelatedSynonym	trisomy 9 mosaicism	trisomy 9 mosaicism				Orphanet:99776	Mosaic trisomy 9		GARD:0000043	
MONDO:0020511	precursor B-cell acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B-ALL	B-ALL				Orphanet:99860	Precursor B-cell acute lymphoblastic leukemia		Orphanet:99860	
MONDO:0020512	precursor T-cell acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	T-ALL	T-ALL				Orphanet:99861	Precursor T-cell acute lymphoblastic leukemia		Orphanet:99861	
MONDO:0020726	tubulointerstitial kidney disease, autosomal dominant, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	Mckd	Mckd				Orphanet:34149	Autosomal dominant tubulointerstitial kidney disease		OMIM:174000	
MONDO:0021005	faciodigitogenital syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	Aarskog syndrome	Aarskog syndrome				Orphanet:915	Aarskog-Scott syndrome			
MONDO:0021005	faciodigitogenital syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	faciogenital dysplasia	faciogenital dysplasia				Orphanet:915	Aarskog-Scott syndrome			
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal dominant limb-girdle muscular dystrophy type 1D	autosomal dominant limb-girdle muscular dystrophy type 1D				Orphanet:34516	DNAJB6-related limb-girdle muscular dystrophy D1		Orphanet:34516	
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 1D	limb-girdle muscular dystrophy type 1D				Orphanet:34516	DNAJB6-related limb-girdle muscular dystrophy D1		GARD:0012528	
MONDO:0023171	foix chavany Marie syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	bilateral anterior opercular syndrome	bilateral anterior opercular syndrome				Orphanet:2048	Foix-Chavany-Marie syndrome		MESH:C537069	
MONDO:0023171	foix chavany Marie syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	facio-pharyngo-glossal diplegia with automatic-voluntary movement dissociation	facio-pharyngo-glossal diplegia with automatic-voluntary movement dissociation				Orphanet:2048	Foix-Chavany-Marie syndrome		MESH:C537069, GARD:0002351	
MONDO:0023171	foix chavany Marie syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	facio-pharyngo-glosso-masticatory diplegia	facio-pharyngo-glosso-masticatory diplegia				Orphanet:2048	Foix-Chavany-Marie syndrome			
MONDO:0024457	neurodegeneration with brain iron accumulation 2A	oio:hasExactSynonym	oio:hasRelatedSynonym	INAD1	INAD1				Orphanet:35069	Infantile neuroaxonal dystrophy	MONDO:ABBREVIATION	Orphanet:35069, OMIM:256600	
MONDO:0024457	neurodegeneration with brain iron accumulation 2A	oio:hasExactSynonym	oio:hasBroadSynonym	Seitelberger disease	Seitelberger disease				Orphanet:35069	Infantile neuroaxonal dystrophy	MONDO:DEPRECATED	Orphanet:35069, OMIM:256600, DOID:0110735	
MONDO:0024503	digestive system neuroendocrine neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	GEP-NEN	GEP-NEN				Orphanet:100092	Gastroenteropancreatic neuroendocrine neoplasm		Orphanet:100092	
MONDO:0024548	peeling skin syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	PSS1	PSS1				Orphanet:263553	Peeling skin syndrome type B	MONDO:ABBREVIATION	OMIM:270300	
MONDO:0024548	peeling skin syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	deciduous skin	deciduous skin				Orphanet:817	Peeling skin syndrome		OMIM:270300	
MONDO:0024548	peeling skin syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	PSS	PSS				Orphanet:817	Peeling skin syndrome	MONDO:ABBREVIATION	OMIM:270300	
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Duncan disease	Duncan disease				Orphanet:2442	X-linked lymphoproliferative disease		OMIM:308240	
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Purtilo syndrome	Purtilo syndrome				Orphanet:2442	X-linked lymphoproliferative disease		OMIM:308240	
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Xlp	Xlp				Orphanet:2442	X-linked lymphoproliferative disease		OMIM:308240	
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	XLP1	XLP1				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency	MONDO:ABBREVIATION	OMIM:308240	
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Lyp	Lyp				Orphanet:98842	Lymphomatoid papulosis		OMIM:308240	
MONDO:0024557	ataxia-telangiectasia-like disorder 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Atld	Atld				Orphanet:251347	Ataxia-telangiectasia-like disorder		OMIM:604391	
MONDO:0024559	aortic aneurysm, familial thoracic 1	oio:hasExactSynonym	oio:hasRelatedSynonym	annuloaortic ectasia	annuloaortic ectasia				Orphanet:229	Familial aortic dissection		OMIM:607086	
MONDO:0024686	tenosynovial giant cell tumor, diffuse type	oio:hasExactSynonym	oio:hasNarrowSynonym	diffuse-type GCT	diffuse-type GCT				Orphanet:66627	Tenosynovial giant cell tumor		Orphanet:66627	
MONDO:0024686	tenosynovial giant cell tumor, diffuse type	oio:hasExactSynonym	oio:hasNarrowSynonym	diffuse-type giant cell tumor	diffuse-type giant cell tumor				Orphanet:66627	Tenosynovial giant cell tumor		Orphanet:66627	
MONDO:0025514	livedoid vasculopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	livedo reticularis with summer ulcerations	livedo reticularis with summer ulcerations				Orphanet:542643	Livedoid vasculopathy		GARD:0012784	
MONDO:0031446	hypercholanemia, familial 1	oio:hasExactSynonym	oio:hasBroadSynonym	hereditary hypercholanemia	hereditary hypercholanemia				Orphanet:238475	Familial hypercholanemia		Orphanet:238475	
MONDO:0032600	Snijders Blok-Campeau syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SNIJDERS BLOK-CAMPEAU SYNDROME	SNIJDERS BLOK-CAMPEAU SYNDROME				Orphanet:599082	CHD3-related developmental delay-speech delay-intellectual disability-abnormalities of vision-facial dysmorphism syndrome		OMIM:618205	
MONDO:0032726	combined oxidative phosphorylation deficiency 39	oio:hasExactSynonym	oio:hasRelatedSynonym	COXPD39	COXPD39				Orphanet:565624	Combined oxidative phosphorylation defect type 39	MONDO:ABBREVIATION	OMIM:618397	
MONDO:0032830	snijders blok-fisher syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SNIJDERS BLOK-FISHER SYNDROME	SNIJDERS BLOK-FISHER SYNDROME				Orphanet:656135	Intellectual disability-cupped ears syndrome		OMIM:618604	
MONDO:0032882	Heyn-Sproul-Jackson syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HEYN-SPROUL-JACKSON SYNDROME	HEYN-SPROUL-JACKSON SYNDROME				Orphanet:658595	DNMT3A-related microcephalic dwarfism		OMIM:618724	
MONDO:0032882	Heyn-Sproul-Jackson syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HESJAS	HESJAS				Orphanet:658595	DNMT3A-related microcephalic dwarfism	MONDO:ABBREVIATION	OMIM:618724	
MONDO:0032886	Liang-Wang syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	LIANG-WANG SYNDROME	LIANG-WANG SYNDROME				Orphanet:664438	Gingival fibromatosis-aortic root dilatation-facial dysmorphism-intellectual disability syndrome		OMIM:618729	
MONDO:0033043	spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	SPAX8	SPAX8				Orphanet:527497	NKX6-2-related autosomal recessive hypomyelinating leukodystrophy	MONDO:ABBREVIATION	OMIM:617560	
MONDO:0033282	multiple mitochondrial dysfunctions syndrome 5	oio:hasExactSynonym	oio:hasRelatedSynonym	MMDS5	MMDS5				Orphanet:569274	Multiple mitochondrial dysfunctions syndrome type 5	MONDO:ABBREVIATION	OMIM:617613	
MONDO:0033480	spinocerebellar ataxia 45	oio:hasExactSynonym	oio:hasRelatedSynonym	SCA45	SCA45				Orphanet:589527	Spinocerebellar ataxia type 45	MONDO:ABBREVIATION	OMIM:617769	
