subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0018352	MONDO:0006360	squamous cell carcinoma of penis	penile carcinoma	True
MONDO:0957405	MONDO:0017955	granulomatous autoinflammatory syndrome of childhood	granulomatous autoinflammatory syndrome	True
MONDO:0012609	MONDO:0015140	Alzheimer disease 12	early-onset autosomal dominant Alzheimer disease	True
MONDO:0012196	MONDO:0021944	autosomal dominant auditory neuropathy 1	auditory neuropathy	True
MONDO:0001122	MONDO:0005842	chronic maxillary sinusitis	maxillary sinusitis	True
MONDO:0033682	MONDO:0019694	skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	spondylodysplastic dysplasia	True
MONDO:0018123	MONDO:0016565	intellectual disability-obesity-brain malformations-facial dysmorphism syndrome	syndromic genetic obesity	True
MONDO:0015482	MONDO:0024623	otomandibular dysplasia	otorhinolaryngologic disease	True
MONDO:0100250	MONDO:0100249	46,XX sex reversal 1	46,XX testicular disorder of sex development	True
MONDO:0010755	MONDO:0017329	vesicoureteral reflux, X-linked	familial vesicoureteral reflux	True
MONDO:0018504	MONDO:0005617	undifferentiated carcinoma of stomach	undifferentiated carcinoma	True
MONDO:0007461	MONDO:0015161	short stature-valvular heart disease-characteristic facies syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0033613	MONDO:0016215	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	spastic quadriplegic cerebral palsy	True
MONDO:0003839	MONDO:0002991	ovarian mucinous adenocarcinofibroma	adenocarcinofibroma	True
MONDO:0004967	MONDO:0018908	acute lymphoblastic leukemia	non-Hodgkin lymphoma	True
MONDO:0004852	MONDO:0024295	gonococcal keratitis	skin disease caused by bacterial infection	True
MONDO:0016579	MONDO:0015962	dominant hypophosphatemia with nephrolithiasis or osteoporosis	inherited renal tubular disease	True
MONDO:0009074	MONDO:0020022	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	central nervous system malformation	True
MONDO:0010702	MONDO:0002254	orofaciodigital syndrome I	syndromic disease	True
MONDO:0006045	MONDO:0000548	ovarian clear cell adenocarcinoma	ovarian clear cell cancer	True
MONDO:0009560	MONDO:0015160	oculotrichoanal syndrome		True
MONDO:0013319	MONDO:0003847	chromosome 4Q32.1-q32.2 triplication syndrome	hereditary disease	True
MONDO:0005752	MONDO:0005227	epidural abscess	abscess	True
MONDO:0016323	MONDO:0012580	chronic respiratory distress with surfactant metabolism deficiency	hereditary pulmonary alveolar proteinosis	True
MONDO:0008296	MONDO:0015104	familial porphyria cutanea tarda	porphyria cutanea tarda	True
MONDO:0014468	MONDO:0020345	congenital myasthenic syndrome 7	presynaptic congenital myasthenic syndrome	True
MONDO:0001614	MONDO:0001082	intra-abdominal lymph node mast cell malignancy	lymph node cancer	True
MONDO:0008732	MONDO:0010264	adrenal hypoplasia, cytomegalic type	X-linked adrenal hypoplasia congenita	True
MONDO:0005109	MONDO:0022034	HIV infectious disease	lentivirus infection	True
MONDO:0011287	MONDO:0015338	craniosynostosis-anal anomalies-porokeratosis syndrome	syndromic craniosynostosis	True
MONDO:0019270	MONDO:0019268	erythrokeratoderma	epidermal disease	True
MONDO:0014481	MONDO:0017411	inflammatory skin and bowel disease, neonatal, 2	neonatal inflammatory skin and bowel disease	True
MONDO:0010961	MONDO:0016553	obesity due to prohormone convertase I deficiency	isolated congenital hypogonadotropic hypogonadism	True
MONDO:0013208	MONDO:0021095	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome	parkinsonian disorder	True
MONDO:0008025	MONDO:0015352	neuronopathy, distal hereditary motor, type 2A	distal hereditary motor neuropathy type 2	True
MONDO:0009103	MONDO:0005711	diaphragmatic hernia 2	congenital diaphragmatic hernia	True
MONDO:0019760	MONDO:0015167	terminal transverse defects of arm	amniotic band syndrome	True
MONDO:0009421	MONDO:0003847	hypogonadism, male	hereditary disease	True
MONDO:0018942	MONDO:0016105	macrophagic myofasciitis	acquired skeletal muscle disease	True
MONDO:0008673	MONDO:0019287	acrofacial dysostosis, Weyers type	ectodermal dysplasia syndrome	True
MONDO:0004326	MONDO:0002537	sphenoid sinus inverted papilloma	inverted papilloma	True
MONDO:0019720	MONDO:0005240	non-syndromic renal or urinary tract malformation	kidney disorder	True
MONDO:0002718	MONDO:0020574	central nervous system teratoma	central nervous system nongerminomatous germ cell tumor	True
MONDO:0016282	MONDO:0005212	rhabdomyosarcoma of the cervix uteri	rhabdomyosarcoma	True
MONDO:0009335	MONDO:0020573	hemolytic uremic syndrome, atypical, susceptibility to, 1	inherited disease susceptibility	True
MONDO:0016169	MONDO:0015923	chronic acquired demyelinating polyneuropathy	acquired peripheral neuropathy	True
MONDO:0017058	MONDO:0018778	autosomal recessive intermediate Charcot-Marie-Tooth disease	intermediate Charcot-Marie-Tooth disease	True
MONDO:0007058	MONDO:0015929	Acropectorovertebral dysplasia	thoracic malformation	True
MONDO:0011941	MONDO:0000070	mycobacterium tuberculosis, susceptibility to, 1		True
MONDO:0003737	MONDO:0003124	malignant testicular Leydig cell tumor	testicular Leydig cell tumor	True
MONDO:0015395	MONDO:0015504	congenital subglottic stenosis	larynx anomaly	True
MONDO:0012023	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 49	autosomal dominant nonsyndromic hearing loss	True
MONDO:0031009	MONDO:0100326	Glanzmann thrombasthenia 2	Glanzmann thrombasthenia	True
MONDO:0007698	MONDO:0015846	hand-foot-genital syndrome	syndromic uterovaginal malformation	True
MONDO:0004296	MONDO:0006143	cervical lymphoepithelioma-like carcinoma	cervical squamous cell carcinoma	True
MONDO:0009847	MONDO:0003847	pericardial effusion, chronic	hereditary disease	True
MONDO:0018315	MONDO:0005298	X-linked osteoporosis with fractures	osteoporosis	True
MONDO:0008964	MONDO:0015178	congenital secretory chloride diarrhea 1	congenital intestinal transport defect	True
MONDO:0006191	MONDO:0005461	endometrial clear cell adenocarcinoma	endometrium adenocarcinoma	True
MONDO:0018747	MONDO:0019337	acquired epidermolysis bullosa	autoimmune bullous skin disease	True
MONDO:0016938	MONDO:0700025	partial trisomy of chromosome 20		True
MONDO:0009162	MONDO:0018770	Ellis-van Creveld syndrome	Jeune syndrome	True
MONDO:0006348	MONDO:0005893	pancreatic small cell neuroendocrine carcinoma	pancreatic endocrine carcinoma	True
MONDO:0009691	MONDO:0000607	mycosis fungoides	primary cutaneous T-cell non-Hodgkin lymphoma	True
MONDO:0018510	MONDO:0004251	small intestine neuroendocrine neoplasm	small intestine neoplasm	True
MONDO:0013873	MONDO:0002254	IMAGe syndrome	syndromic disease	True
MONDO:0002637	MONDO:0005833	histiocytosis	lymphatic system disorder	True
MONDO:0012376	MONDO:0019588	autosomal recessive nonsyndromic hearing loss 55	hearing loss, autosomal recessive	True
MONDO:0019168	MONDO:0016127	pyomyositis	bacterial myositis	True
MONDO:0004991	MONDO:0005061	minimally invasive lung adenocarcinoma	lung adenocarcinoma	True
MONDO:0001797	MONDO:0000314	chancroid	primary bacterial infectious disease	True
MONDO:0024558	MONDO:0800095	radioulnar synostosis with amegakaryocytic thrombocytopenia 1	syndrome with synostosis or other joint formation defect	True
MONDO:0032933	MONDO:0003847	chromosome 1p36.33 duplication syndrome, atad3 gene cluster, autosomal dominant	hereditary disease	True
MONDO:0017756	MONDO:0019219	disorder of pterin metabolism	inborn disorder of neurotransmitter metabolism and transport	True
MONDO:0003480	MONDO:0003002	pineal region dysgerminoma	dysgerminoma	True
MONDO:0018065	MONDO:0015337	isolated trigonocephaly	isolated craniosynostosis	True
MONDO:0013725	MONDO:0018630	colorectal cancer, hereditary nonpolyposis, type 7	hereditary nonpolyposis colon cancer	True
MONDO:0017268	MONDO:0017265	acral self-healing collodion baby	autosomal recessive congenital ichthyosis	True
MONDO:0044764	MONDO:0000629	benign choroid plexus neoplasm	cardiovascular organ benign neoplasm	True
MONDO:0016706	MONDO:0002682	chordoid glioma of the third ventricle	cerebral ventricle cancer	True
MONDO:0016461	MONDO:0016956	5q35 microduplication syndrome	partial trisomy of the long arm of chromosome 5	True
MONDO:0006131	MONDO:0016726	cerebellar liponeurocytoma	neuronal tumor	True
MONDO:0030448	MONDO:0021094	immunodeficiency 86	immunodeficiency disease	True
MONDO:0018772	MONDO:0021147	Joubert syndrome	disorder of development or morphogenesis	True
MONDO:0013390	MONDO:0016198	autosomal recessive limb-girdle muscular dystrophy type 2Q	qualitative or quantitative defects of plectin	True
MONDO:0005761	MONDO:0016075	filarial elephantiasis	filariasis	True
MONDO:0003850	MONDO:0006145	clivus chondroid chordoma	chondroid chordoma	True
MONDO:0007764	MONDO:0800084	autosomal dominant osteosclerosis, Worth type	primary bone dysplasia with increased bone density	True
MONDO:0009937	MONDO:0003847	pulmonary venoocclusive disease	hereditary disease	True
MONDO:0011273	MONDO:0019289	H syndrome	hyperpigmentation of the skin	True
MONDO:0004604	MONDO:0009348	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	classic Hodgkin lymphoma	True
MONDO:0025377	MONDO:0024990	African swine fever	swine disease	True
MONDO:0002382	MONDO:0006854	benign mesenchymoma	mesenchymoma	True
MONDO:0007804	MONDO:0015160	Pallister-Hall syndrome		True
MONDO:0004504	MONDO:0004197	penile urethral cancer	male urethral cancer	True
MONDO:0008633	MONDO:0000426	Muckle-Wells syndrome	autosomal dominant disease	True
MONDO:0001365	MONDO:0003276	necrosis of ear ossicle	middle ear disorder	True
MONDO:0011906	MONDO:0018841	congenital bile acid synthesis defect 1	congenital bile acid synthesis defect	True
MONDO:0019530	MONDO:0021002	non-syndromic syndactyly	syndactyly	True
MONDO:0012733	MONDO:0019118	autosomal recessive bestrophinopathy	inherited retinal dystrophy	True
MONDO:0007275	MONDO:0020127	carpal tunnel syndrome	hereditary peripheral neuropathy	True
MONDO:0005298	MONDO:0800064	osteoporosis		True
MONDO:0014856	MONDO:0000732	combined oxidative phosphorylation defect type 30	combined oxidative phosphorylation deficiency	True
MONDO:0011098	MONDO:0023122	prostate cancer, hereditary, 1	familial prostate carcinoma	True
MONDO:0019127	MONDO:0020122	polymyositis	acquired idiopathic inflammatory myopathy	True
MONDO:0010209	MONDO:0018106	xanthinuria type I	hereditary xanthinuria	True
MONDO:0003766	MONDO:0002786	thalamic cancer	diencephalic cancer	True
MONDO:0034186	MONDO:0006025	autosomal recessive extra-oral halitosis	autosomal recessive disease	True
MONDO:0024410	MONDO:0024389	infection caused by Bifidobacterium	anaerobic bacteria infectious disease	True
MONDO:0022405	MONDO:0022410	retinal ciliopathy due to mutation in nephronophthisis gene	retinal ciliopathy	True
MONDO:0005217	MONDO:0003847	familial cardiomyopathy	hereditary disease	True
MONDO:0004114	MONDO:0000402	urinary bladder small cell neuroendocrine carcinoma	small cell carcinoma	True
MONDO:0009677	MONDO:0015152	autosomal recessive limb-girdle muscular dystrophy type 2C	autosomal recessive limb-girdle muscular dystrophy	True
MONDO:0004143	MONDO:0016642	psammomatous meningioma	meningioma	True
MONDO:0044919	MONDO:0002367	malignant renal pelvis neoplasm	kidney cancer	True
MONDO:0004983	MONDO:0003847	spermatogenic failure	hereditary disease	True
MONDO:0019929	MONDO:0017975	49,XXXXY syndrome	sex chromosome disorder of sex development	True
MONDO:0009661	MONDO:0002254	mucopolysaccharidosis type 6	syndromic disease	True
MONDO:0009974	MONDO:0015144	familial hemophagocytic lymphohistiocytosis type 1	brain inflammatory disease	True
MONDO:0007943	MONDO:0018237	Nager acrofacial dysostosis	acrofacial dysostosis	True
MONDO:0017791	MONDO:0019019	high bone mass osteogenesis imperfecta	osteogenesis imperfecta	True
MONDO:0006155	MONDO:0015067	colon neuroendocrine tumor G1	neuroendocrine tumor of the colon, well differentiated, low or intermediate grade tumor	True
MONDO:0015871	MONDO:0000620	benign breast phyllodes tumor	breast benign neoplasm	True
MONDO:0011990	MONDO:0016027	seizures, benign familial neonatal, 3	benign neonatal seizures	True
MONDO:0004016	MONDO:0004015	pineal region mature teratoma	pineal region teratoma	True
MONDO:0005664	MONDO:0000314	bartonellosis	primary bacterial infectious disease	True
MONDO:0011659	MONDO:0018677	heterotaxy, visceral, 3, autosomal	visceral heterotaxy	True
MONDO:0017762	MONDO:0017761	disorder of copper metabolism	disorder of mineral absorption and transport	True
MONDO:0016819	MONDO:0015770	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	congenital hypogonadotropic hypogonadism	True
MONDO:0009204	MONDO:0019054	lethal faciocardiomelic dysplasia	congenital limb malformation	True
MONDO:0030507	MONDO:0004983	spermatogenic failure 61	spermatogenic failure	True
MONDO:0002167	MONDO:0006519	rectum malignant melanoma	rectal cancer	True
MONDO:0008305	MONDO:0015846	Currarino triad	syndromic uterovaginal malformation	True
MONDO:0001061	MONDO:0001056	pylorus cancer	gastric cancer	True
MONDO:0018435	MONDO:0018874	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	acute myeloid leukemia	True
MONDO:0011414	MONDO:0000942	Peters anomaly	corneal disorder	True
MONDO:0024512	MONDO:0020573	spondyloarthropathy, susceptibility to	inherited disease susceptibility	True
MONDO:0017097	MONDO:0017095	isolated focal cortical dysplasia type Ib	isolated focal cortical dysplasia type I	True
MONDO:0006774	MONDO:0005039	habitual spontaneous abortion	reproductive system disorder	True
MONDO:0007354	MONDO:0001834	coloboma of optic nerve	visual pathway disorder	True
MONDO:0005528	MONDO:0019052	inborn vitamin metabolic disorder	inborn errors of metabolism	True
MONDO:0016244	MONDO:0003832	atypical hemolytic-uremic syndrome	complement deficiency	True
MONDO:0007123	MONDO:0020156	ankyloblepharon filiforme adnatum-cleft palate syndrome	syndromic ankyloblepharon	True
MONDO:0005227	MONDO:0005550	abscess	infectious disease	True
MONDO:0011327	MONDO:0024237	neuronal intranuclear inclusion disease	inherited neurodegenerative disorder	True
MONDO:0021003	MONDO:0018454	polydactyly	dysostosis of genetic origin	True
MONDO:0033044	MONDO:0018921	Meckel syndrome 13	Meckel syndrome	True
MONDO:0010973	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 5	autosomal dominant nonsyndromic hearing loss	True
MONDO:0013994	MONDO:0016364	Joubert syndrome 20	Joubert syndrome with ocular defect	True
MONDO:0009387	MONDO:0037748	familial lipoprotein lipase deficiency	hyperlipoproteinemia	True
MONDO:0010334	MONDO:0044807	severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome	inherited dystonia	True
MONDO:0016042	MONDO:0019832	late-onset isolated ACTH deficiency	acquired pituitary hormone deficiency	True
MONDO:0014689	MONDO:0800075	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome		True
MONDO:0001808	MONDO:0002654	chronic subinvolution of uterus	uterine disorder	True
MONDO:0020465	MONDO:0003382	congenital eyelid retraction	eyelid disorder	True
MONDO:0007826	MONDO:0003847	incisors, shovel-shaped	hereditary disease	True
MONDO:0005491	MONDO:0004994	Chagas cardiomyopathy	cardiomyopathy	True
MONDO:0012326	MONDO:0019588	autosomal recessive nonsyndromic hearing loss 42	hearing loss, autosomal recessive	True
MONDO:0014227	MONDO:0000426	hypopigmentation-punctate palmoplantar keratoderma syndrome	autosomal dominant disease	True
MONDO:0002183	MONDO:0003900	enthesopathy	connective tissue disorder	True
MONDO:0000952	MONDO:0024311	cancer of long bone of lower limb	cancer affecting bone of limb skeleton	True
MONDO:0016860	MONDO:0016904	familial adenomatous polyposis due to 5q22.2 microdeletion	partial deletion of the long arm of chromosome 5	True
MONDO:0000890	MONDO:0100120	Zika virus congenital syndrome	vector-borne disease	True
MONDO:0003401	MONDO:0003750	central nervous system endodermal sinus tumor	childhood central nervous system germ cell tumor	True
MONDO:0009007	MONDO:0021147	Jalili syndrome	disorder of development or morphogenesis	True
MONDO:0010131	MONDO:0009043	thyroid hormone resistance, generalized, autosomal recessive		True
MONDO:0011050	MONDO:0015161	microcephaly-cardiac defect-lung malsegmentation syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0012282	MONDO:0018454	Al-Gazali syndrome	dysostosis of genetic origin	True
MONDO:0018131	MONDO:0016908	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	partial monosomy of the long arm of chromosome 9	True
MONDO:0009820	MONDO:0020247	osteoporosis-pseudoglioma syndrome	congenital vitreoretinal dysplasia	True
MONDO:0018230	MONDO:0003847	skeletal dysplasia	hereditary disease	True
MONDO:0003032	MONDO:0040676	superior vena cava angiosarcoma	great vessel cancer	True
