term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:353308	Pyruvate carboxylase deficiency, infantile type	True	False	True	True
Orphanet:353320	Pyruvate carboxylase deficiency, benign type	True	False	True	True
Orphanet:2561	Pyramidal molars-abnormal upper lip syndrome	True	False	True	True
Orphanet:324927	Pyogenic autoinflammatory syndrome	True	False	True	True
Orphanet:3003	Pyknoachondrogenesis	True	False	True	True
Orphanet:538866	Pustular pyoderma gangrenosum	True	False	True	True
Orphanet:320335	Pure or complex hereditary spastic paraplegia	True	False	True	True
Orphanet:320346	Pure or complex autosomal recessive spastic paraplegia	True	False	True	True
Orphanet:320342	Pure or complex autosomal dominant spastic paraplegia	True	False	True	True
Orphanet:320350	Pure or complex X-linked spastic paraplegia	True	False	True	True
Orphanet:102012	Pure hereditary spastic paraplegia	True	False	True	True
Orphanet:69084	Pure hair and nail ectodermal dysplasia	True	False	True	True
Orphanet:307967	Punctate palmoplantar keratoderma	True	False	True	True
Orphanet:98984	Pulverulent cataract	True	False	True	True
Orphanet:431353	Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis	True	False	True	True
Orphanet:101206	Pulmonary valve agenesis-tetralogy of Fallot-absence of ductus arteriosus syndrome	True	False	True	True
Orphanet:99048	Pulmonary valve agenesis-intact ventricular septum-persistent ductus arteriosus syndrome	True	False	True	True
Orphanet:982	Pulmonary valve agenesis	True	False	True	True
Orphanet:275844	Pulmonary hypertension with unclear multifactorial mechanism	True	False	True	True
Orphanet:275837	Pulmonary hypertension owing to lung disease and/or hypoxia	True	False	True	True
Orphanet:1208	Pulmonary atresia-intact ventricular septum syndrome	True	False	True	True
Orphanet:1207	Pulmonary atresia with ventricular septal defect	True	False	True	True
Orphanet:98719	Pulmonary artery or pulmonary branch anomaly	True	False	True	True
Orphanet:99083	Pulmonary artery hypoplasia	True	False	True	True
Orphanet:99049	Pulmonary artery coming from patent ductus arteriosus	True	False	True	True
Orphanet:2038	Pulmonary arteriovenous malformation	True	False	True	True
Orphanet:275823	Pulmonary arterial hypertension associated with schistosomiasis	True	False	True	True
Orphanet:275813	Pulmonary arterial hypertension associated with portal hypertension	True	False	True	True
Orphanet:275798	Pulmonary arterial hypertension associated with connective tissue disease	True	False	True	True
Orphanet:275803	Pulmonary arterial hypertension associated with congenital heart disease	True	False	True	True
Orphanet:275828	Pulmonary arterial hypertension associated with chronic hemolytic anemia	True	False	True	True
Orphanet:275791	Pulmonary arterial hypertension associated with another disease	True	False	True	True
Orphanet:275808	Pulmonary arterial hypertension associated with HIV infection	True	False	True	True
Orphanet:182090	Pulmonary arterial hypertension	True	False	True	True
Orphanet:984	Pulmonary agenesis	True	False	True	True
Orphanet:2997	Ptosis-vocal cord paralysis syndrome	True	False	True	True
Orphanet:228396	Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	True	False	True	True
Orphanet:238766	Ptosis-syndactyly-learning difficulties syndrome	True	False	True	True
Orphanet:2999	Ptosis-strabismus-ectopic pupils syndrome	True	False	True	True
Orphanet:2988	Pterygium colli-intellectual disability-digital anomalies syndrome	True	False	True	True
Orphanet:1578	Pterin-4 alpha-carbinolamine dehydratase deficiency	True	False	True	True
Orphanet:71519	Psychogenic movement disorders	True	False	True	True
Orphanet:280794	Pseudoxanthomatous diffuse cutaneous mastocytosis	True	False	True	True
Orphanet:180079	Pseudounicornuate uterus	True	False	True	True
Orphanet:2985	Pseudoprogeria syndrome	True	False	True	True
Orphanet:519339	Pseudopapilledema	True	False	True	True
Orphanet:2976	Pseudoleprechaunism syndrome, Patterson type	True	False	True	True
Orphanet:457062	Pseudohypoparathyroidism without Albright hereditary osteodystrophy	True	False	True	True
Orphanet:457059	Pseudohypoparathyroidism with Albright hereditary osteodystrophy	True	False	True	True
Orphanet:97593	Pseudohypoparathyroidism	True	False	True	True
Orphanet:300530	Pseudohypoaldosteronism type 2E	True	False	True	True
Orphanet:300525	Pseudohypoaldosteronism type 2D	True	False	True	True
Orphanet:88940	Pseudohypoaldosteronism type 2C	True	False	True	True
Orphanet:88939	Pseudohypoaldosteronism type 2B	True	False	True	True
Orphanet:88938	Pseudohypoaldosteronism type 2A	True	False	True	True
Orphanet:444916	Pseudohypoaldosteronism	True	False	True	True
Orphanet:85174	Pseudodiastrophic dysplasia	True	False	True	True
Orphanet:221120	Pseudoaminopterin syndrome	True	False	True	True
Orphanet:314459	Pseudo-Meigs syndrome	True	False	True	True
Orphanet:2970	Prune belly syndrome	True	False	True	True
Orphanet:3390	Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	True	False	True	True
Orphanet:3250	Proximal symphalangism	True	False	True	True
Orphanet:83420	Proximal spinal muscular atrophy type 4	True	False	True	True
Orphanet:83419	Proximal spinal muscular atrophy type 3	True	False	True	True
Orphanet:83418	Proximal spinal muscular atrophy type 2	True	False	True	True
Orphanet:83330	Proximal spinal muscular atrophy type 1	True	False	True	True
Orphanet:1762	Proximal Xq28 duplication syndrome	True	False	True	True
Orphanet:370079	Proximal 16p11.2 microduplication syndrome	True	False	True	True
Orphanet:261197	Proximal 16p11.2 microdeletion syndrome	True	False	True	True
Orphanet:251598	Protoplasmic astrocytoma	True	False	True	True
Orphanet:744	Proteus syndrome	True	False	True	True
Orphanet:485358	Propylthiouracil embryofetopathy	True	False	True	True
Orphanet:2083	Prominent glabella-microcephaly-hypogenitalism syndrome	True	False	True	True
Orphanet:240094	Progressive supranuclear palsy-pure akinesia with gait freezing syndrome	True	False	True	True
Orphanet:240112	Progressive supranuclear palsy-progressive non-fluent aphasia syndrome	True	False	True	True
Orphanet:240085	Progressive supranuclear palsy-parkinsonism syndrome	True	False	True	True
Orphanet:240103	Progressive supranuclear palsy-corticobasal syndrome	True	False	True	True
Orphanet:457395	Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome	True	False	True	True
Orphanet:2762	Progressive osseous heteroplasia	True	False	True	True
Orphanet:2062	Progressive non-infectious anterior vertebral fusion	True	False	True	True
Orphanet:530298	Progressive myoclonic epilepsy with neuroserpin inclusion bodies	True	False	True	True
Orphanet:263516	Progressive myoclonic epilepsy type 3	True	False	True	True
Orphanet:308	Progressive myoclonic epilepsy type 1	True	False	True	True
Orphanet:98261	Progressive myoclonic epilepsy	True	False	True	True
Orphanet:206644	Progressive muscular dystrophy	True	False	True	True
Orphanet:477814	Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome	True	False	True	True
Orphanet:480476	Progressive familial intrahepatic cholestasis type 5	True	False	True	True
Orphanet:480483	Progressive familial intrahepatic cholestasis type 4	True	False	True	True
Orphanet:79305	Progressive familial intrahepatic cholestasis type 3	True	False	True	True
Orphanet:79304	Progressive familial intrahepatic cholestasis type 2	True	False	True	True
Orphanet:79306	Progressive familial intrahepatic cholestasis type 1	True	False	True	True
Orphanet:520820	Progressive external ophthalmoplegia	True	False	True	True
Orphanet:438266	Progressive encephalomyelitis with rigidity and myoclonus	True	False	True	True
Orphanet:530303	Progressive dementia with neuroserpin inclusion bodies	True	False	True	True
Orphanet:3235	Progressive deafness with stapes fixation	True	False	True	True
Orphanet:56965	Progressive bulbar paralysis of childhood	True	False	True	True
Orphanet:2963	Progeroid syndrome, Petty type	True	False	True	True
Orphanet:139033	Progeroid syndrome	True	False	True	True
Orphanet:2959	Progeria-short stature-pigmented nevi syndrome	True	False	True	True
Orphanet:141099	Proboscis lateralis	True	False	True	True
Orphanet:854	Primitive portal vein thrombosis	True	False	True	True
Orphanet:268861	Primary tethered cord syndrome	True	False	True	True
Orphanet:314701	Primary systemic amyloidosis	True	False	True	True
Orphanet:99856	Primary syringomyelia	True	False	True	True
Orphanet:365563	Primary short bowel syndrome	True	False	True	True
Orphanet:314822	Primary renal tubular acidosis	True	False	True	True
Orphanet:371040	Primary qualitative or quantitative defects of alpha-dystroglycan	True	False	True	True
Orphanet:2257	Primary pulmonary hypoplasia	True	False	True	True
Orphanet:75567	Primary progressive freezing gait	True	False	True	True
Orphanet:95432	Primary progressive aphasia	True	False	True	True
Orphanet:439737	Primary polyarteritis nodosa	True	False	True	True
Orphanet:100021	Primary plasmacytoma of the bone	True	False	True	True
Orphanet:168803	Primary peritoneal tumor	True	False	True	True
Orphanet:93449	Primary osteolysis	True	False	True	True
Orphanet:182058	Primary orthostatic hypotension	True	False	True	True
Orphanet:521236	Primary orthostatic disorder	True	False	True	True
Orphanet:279911	Primary organ-specific lymphoma	True	False	True	True
Orphanet:306750	Primary myoclonus	True	False	True	True
Orphanet:252028	Primary melanocytic tumor of central nervous system	True	False	True	True
Orphanet:238642	Primary megaureter, adult-onset form	True	False	True	True
Orphanet:168807	Primary malignant peritoneal tumor	True	False	True	True
Orphanet:568041	Primary lymphedema without systemic or visceral involvement	True	False	True	True
Orphanet:568044	Primary lymphedema with systemic or visceral involvement	True	False	True	True
Orphanet:77240	Primary lymphedema	True	False	True	True
Orphanet:314709	Primary localized amyloidosis	True	False	True	True
Orphanet:90970	Primary lipodystrophy	True	False	True	True
Orphanet:137926	Primary laryngeal lymphangioma	True	False	True	True
Orphanet:100049	Primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies	True	False	True	True
Orphanet:264683	Primary interstitial lung disease specific to childhood due to alveolar vascular disorder	True	False	True	True
Orphanet:264670	Primary interstitial lung disease specific to childhood due to alveolar structure disorder	True	False	True	True
Orphanet:264665	Primary interstitial lung disease specific to childhood	True	False	True	True
Orphanet:264740	Primary interstitial lung disease specific to adulthood	True	False	True	True
Orphanet:264935	Primary interstitial lung disease in childhood and adulthood due to alveolar vascular disorder	True	False	True	True
Orphanet:264930	Primary interstitial lung disease in childhood and adulthood due to alveolar structure disorder	True	False	True	True
Orphanet:264762	Primary interstitial lung disease in childhood and adulthood	True	False	True	True
Orphanet:431156	Primary immunodeficiency with predisposition to severe viral infection	True	False	True	True
Orphanet:101988	Primary immunodeficiency due to a defect in innate immunity	True	False	True	True
Orphanet:179006	Primary immunodeficiency due to a defect in adaptive immunity	True	False	True	True
Orphanet:101997	Primary immunodeficiency	True	False	True	True
Orphanet:95506	Primary hypophysitis	True	False	True	True
Orphanet:31043	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement	True	False	True	True
Orphanet:2196	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	True	False	True	True
Orphanet:248095	Primary hypertrophic osteoarthropathy	True	False	True	True
Orphanet:93600	Primary hyperoxaluria type 3	True	False	True	True
Orphanet:93599	Primary hyperoxaluria type 2	True	False	True	True
Orphanet:93598	Primary hyperoxaluria type 1	True	False	True	True
Orphanet:251995	Primary germ cell tumor of central nervous system	True	False	True	True
Orphanet:402029	Primary eosinophilic gastrointestinal disease	True	False	True	True
Orphanet:156005	Primary early-onset glaucoma	True	False	True	True
Orphanet:671	Primary cutis verticis gyrata	True	False	True	True
Orphanet:542	Primary cutaneous lymphoma	True	False	True	True
Orphanet:137807	Primary cutaneous amyloidosis	True	False	True	True
Orphanet:171901	Primary cutaneous T-cell lymphoma	True	False	True	True
Orphanet:541	Primary cutaneous CD30+ T-cell lymphoproliferative disease	True	False	True	True
Orphanet:178563	Primary cutaneous B-cell lymphoma	True	False	True	True
Orphanet:95714	Primary congenital hypothyroidism without thyroid developmental anomaly	True	False	True	True
Orphanet:226295	Primary congenital hypothyroidism	True	False	True	True
Orphanet:98861	Primary ciliary dyskinesia, Kartagener type	True	False	True	True
Orphanet:364531	Primary bone dysplasia with progressive ossification of skin, skeletal muscle, fascia, tendons and ligaments	True	False	True	True
Orphanet:93441	Primary bone dysplasia with multiple joint dislocations	True	False	True	True
Orphanet:364536	Primary bone dysplasia with micromelia	True	False	True	True
Orphanet:93444	Primary bone dysplasia with increased bone density	True	False	True	True
Orphanet:93450	Primary bone dysplasia with disorganized development of skeletal components	True	False	True	True
Orphanet:93447	Primary bone dysplasia with defective bone mineralization	True	False	True	True
