mondo_id	ordo_id	subset	mondo_label	ordo_label
MONDO:0011252	Orphanet:93352	http://purl.obolibrary.org/obo/mondo#ordo_disease	spondyloepimetaphyseal dysplasia, Shohat type	Spondyloepimetaphyseal dysplasia, Shohat type
MONDO:0011253	Orphanet:1524	http://purl.obolibrary.org/obo/mondo#ordo_disease	craniomicromelic syndrome	Craniomicromelic syndrome
MONDO:0011255	Orphanet:357158	http://purl.obolibrary.org/obo/mondo#ordo_disease	mandibulofacial dysostosis-macroblepharon-macrostomia syndrome	Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome
MONDO:0011257	Orphanet:79319	http://purl.obolibrary.org/obo/mondo#ordo_disease	MPI-congenital disorder of glycosylation	MPI-CDG
MONDO:0011261	Orphanet:163649	http://purl.obolibrary.org/obo/mondo#ordo_disease	spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and intellectual disability	Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome
MONDO:0011262	Orphanet:1323	http://purl.obolibrary.org/obo/mondo#ordo_disease	camptodactyly, myopia, and fibrosis of the medial rectus muscle of eye	Camptodactyly-joint contractures-facial skeletal defects syndrome
MONDO:0011264	Orphanet:98806	http://purl.obolibrary.org/obo/mondo#ordo_disease	torsion dystonia 6	Primary dystonia, DYT6 type
MONDO:0011266	Orphanet:606	http://purl.obolibrary.org/obo/mondo#ordo_disease	myotonic dystrophy type 2	Proximal myotonic myopathy
MONDO:0011273	Orphanet:168569	http://purl.obolibrary.org/obo/mondo#ordo_disease	H syndrome	H syndrome
MONDO:0011274	Orphanet:53271	http://purl.obolibrary.org/obo/mondo#ordo_disease	Muenke syndrome	Muenke syndrome
MONDO:0011275	Orphanet:40	http://purl.obolibrary.org/obo/mondo#ordo_disease	acromesomelic dysplasia 1, Maroteaux type	Acromesomelic dysplasia, Maroteaux type
MONDO:0011287	Orphanet:85199	http://purl.obolibrary.org/obo/mondo#ordo_disease	craniosynostosis-anal anomalies-porokeratosis syndrome	Craniosynostosis-anal anomalies-porokeratosis syndrome
MONDO:0011291	Orphanet:79320	http://purl.obolibrary.org/obo/mondo#ordo_disease	ALG6-congenital disorder of glycosylation 1C	ALG6-CDG
MONDO:0011299	Orphanet:157941	http://purl.obolibrary.org/obo/mondo#ordo_disease	Huntington disease-like 1	Huntington disease-like 1
MONDO:0011301	Orphanet:94089	http://purl.obolibrary.org/obo/mondo#ordo_disease	pseudohypoparathyroidism type 1B	Pseudohypoparathyroidism type 1B
MONDO:0011308	Orphanet:53693	http://purl.obolibrary.org/obo/mondo#ordo_disease	GRACILE syndrome	GRACILE syndrome
MONDO:0011309	Orphanet:99819	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial gestational hyperthyroidism	Familial gestational hyperthyroidism
MONDO:0011320	Orphanet:3268	http://purl.obolibrary.org/obo/mondo#ordo_disease	radioulnar synostosis-microcephaly-scoliosis syndrome	Radioulnar synostosis-microcephaly-scoliosis syndrome
MONDO:0011327	Orphanet:2289	http://purl.obolibrary.org/obo/mondo#ordo_disease	neuronal intranuclear inclusion disease	Neuronal intranuclear inclusion disease
MONDO:0011330	Orphanet:98761	http://purl.obolibrary.org/obo/mondo#ordo_disease	spinocerebellar ataxia type 10	Spinocerebellar ataxia type 10
MONDO:0011331	Orphanet:264688	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital chylothorax	Congenital chylothorax
MONDO:0011334	Orphanet:69085	http://purl.obolibrary.org/obo/mondo#ordo_disease	limb-mammary syndrome	Limb-mammary syndrome
MONDO:0011335	Orphanet:93360	http://purl.obolibrary.org/obo/mondo#ordo_disease	spondyloepimetaphyseal dysplasia with multiple dislocations	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type
MONDO:0011338	Orphanet:39041	http://purl.obolibrary.org/obo/mondo#ordo_disease	Omenn syndrome	Omenn syndrome
MONDO:0011339	Orphanet:100989	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 8	Autosomal dominant spastic paraplegia type 8
MONDO:0011340	Orphanet:141127	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital tracheal stenosis	Congenital tracheal stenosis
MONDO:0011342	Orphanet:238459	http://purl.obolibrary.org/obo/mondo#ordo_disease	SLC35A1-congenital disorder of glycosylation	SLC35A1-CDG
MONDO:0011346	Orphanet:93602	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	xanthinuria type II	Xanthinuria type II
MONDO:0011348	Orphanet:2913	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	non-syndromic polydactyly	Non-syndromic polydactyly
MONDO:0011359	Orphanet:1827	http://purl.obolibrary.org/obo/mondo#ordo_disease	acromelic frontonasal dysostosis	Acromelic frontonasal dysplasia
MONDO:0011362	Orphanet:178464	http://purl.obolibrary.org/obo/mondo#ordo_disease	myopathy, myofibrillar, 9, with early respiratory failure	Hereditary myopathy with early respiratory failure
MONDO:0011365	Orphanet:3047	http://purl.obolibrary.org/obo/mondo#ordo_disease	blepharophimosis - intellectual disability syndrome, SBBYS type	Blepharophimosis-intellectual disability syndrome, SBBYS type
MONDO:0011381	Orphanet:231226	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	dominant beta-thalassemia	Dominant beta-thalassemia
MONDO:0011382	Orphanet:232	http://purl.obolibrary.org/obo/mondo#ordo_disease	sickle cell anemia	Sickle cell anemia
MONDO:0011391	Orphanet:2478	http://purl.obolibrary.org/obo/mondo#ordo_disease	megalencephalic leukoencephalopathy with subcortical cysts	Megalencephalic leukoencephalopathy with subcortical cysts
MONDO:0011396	Orphanet:79395	http://purl.obolibrary.org/obo/mondo#ordo_disease	loricrin keratoderma	Keratoderma hereditarium mutilans with ichthyosis
MONDO:0011397	Orphanet:314404	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal dominant cerebellar ataxia, deafness and narcolepsy	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome
MONDO:0011398	Orphanet:89843	http://purl.obolibrary.org/obo/mondo#ordo_disease	dystrophic epidermolysis bullosa pruriginosa	Dystrophic epidermolysis bullosa pruriginosa
MONDO:0011399	Orphanet:846	http://purl.obolibrary.org/obo/mondo#ordo_disease	alpha thalassemia	Alpha-thalassemia
MONDO:0011402	Orphanet:48431	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital cataracts-facial dysmorphism-neuropathy syndrome	Congenital cataracts-facial dysmorphism-neuropathy syndrome
MONDO:0011405	Orphanet:221046	http://purl.obolibrary.org/obo/mondo#ordo_disease	poikiloderma with neutropenia	Poikiloderma with neutropenia
MONDO:0011408	Orphanet:100991	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 10	Autosomal dominant spastic paraplegia type 10
MONDO:0011411	Orphanet:314597	http://purl.obolibrary.org/obo/mondo#ordo_disease	Chudley-McCullough syndrome	Chudley-McCullough syndrome
MONDO:0011412	Orphanet:85110	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial encephalopathy with neuroserpin inclusion bodies	Familial encephalopathy with neuroserpin inclusion bodies
MONDO:0011414	Orphanet:708	http://purl.obolibrary.org/obo/mondo#ordo_disease	Peters anomaly	Peters anomaly
MONDO:0011417	Orphanet:225123	http://purl.obolibrary.org/obo/mondo#ordo_disease	hemochromatosis type 3	TFR2-related hemochromatosis
MONDO:0011420	Orphanet:314802	http://purl.obolibrary.org/obo/mondo#ordo_disease	short stature due to partial GHR deficiency	Short stature due to partial GHR deficiency
MONDO:0011422	Orphanet:93607	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	autosomal recessive proximal renal tubular acidosis	Autosomal recessive proximal renal tubular acidosis
MONDO:0011423	Orphanet:119	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive limb-girdle muscular dystrophy type 2E	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4
MONDO:0011424	Orphanet:139411	http://purl.obolibrary.org/obo/mondo#ordo_disease	Carney triad	Carney triad
MONDO:0011426	Orphanet:48818	http://purl.obolibrary.org/obo/mondo#ordo_disease	aceruloplasminemia	Aceruloplasminemia
MONDO:0011429	Orphanet:92	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	juvenile idiopathic arthritis	Juvenile idiopathic arthritis
MONDO:0011430	Orphanet:98984	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	pulverulent cataract	Pulverulent cataract
MONDO:0011432	Orphanet:293725	http://purl.obolibrary.org/obo/mondo#ordo_disease	blepharophimosis - intellectual disability syndrome, Verloes type	Blepharophimosis-intellectual disability syndrome, Verloes type
MONDO:0011436	Orphanet:98920	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive distal spinal muscular atrophy 1	Spinal muscular atrophy with respiratory distress type 1
MONDO:0011439	Orphanet:98762	http://purl.obolibrary.org/obo/mondo#ordo_disease	spinocerebellar ataxia type 12	Spinocerebellar ataxia type 12
MONDO:0011441	Orphanet:99995	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	complex regional pain syndrome type 1	Complex regional pain syndrome type 1
MONDO:0011445	Orphanet:2822	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 11	Autosomal recessive spastic paraplegia type 11
MONDO:0011448	Orphanet:79083	http://purl.obolibrary.org/obo/mondo#ordo_disease	PPARG-related familial partial lipodystrophy	PPARG-related familial partial lipodystrophy
MONDO:0011449	Orphanet:309334	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Salla disease	Salla disease
MONDO:0011454	Orphanet:228190	http://purl.obolibrary.org/obo/mondo#ordo_disease	patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome
MONDO:0011462	Orphanet:69126	http://purl.obolibrary.org/obo/mondo#ordo_disease	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	PAPA syndrome
MONDO:0011463	Orphanet:538096	http://purl.obolibrary.org/obo/mondo#ordo_disease	polyneuropathy, lethal neonatal, axonal sensorimotor, autosomal recessive	Autosomal recessive lethal neonatal axonal sensorimotor polyneuropathy
MONDO:0011464	Orphanet:98767	http://purl.obolibrary.org/obo/mondo#ordo_disease	spinocerebellar ataxia type 11	Spinocerebellar ataxia type 11
MONDO:0011466	Orphanet:603	http://purl.obolibrary.org/obo/mondo#ordo_disease	distal myopathy, Welander type	Distal myopathy, Welander type
MONDO:0011468	Orphanet:90117	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary motor and sensory neuropathy, Okinawa type	Hereditary motor and sensory neuropathy, Okinawa type
MONDO:0011472	Orphanet:158668	http://purl.obolibrary.org/obo/mondo#ordo_disease	epidermolysis bullosa simplex due to plakophilin deficiency	Ectodermal dysplasia-skin fragility syndrome
MONDO:0011475	Orphanet:99956	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 4B2	Charcot-Marie-Tooth disease type 4B2
MONDO:0011476	Orphanet:34592	http://purl.obolibrary.org/obo/mondo#ordo_disease	MHC class I deficiency	Immunodeficiency by defective expression of MHC class I
MONDO:0011479	Orphanet:443236	http://purl.obolibrary.org/obo/mondo#ordo_disease	postural orthostatic tachycardia syndrome	Postural orthostatic tachycardia syndrome due to NET deficiency
MONDO:0011481	Orphanet:1541	http://purl.obolibrary.org/obo/mondo#ordo_disease	craniosynostosis 2	Craniosynostosis, Boston type
MONDO:0011486	Orphanet:98893	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital muscular dystrophy 1B	Congenital muscular dystrophy type 1B
MONDO:0011487	Orphanet:157946	http://purl.obolibrary.org/obo/mondo#ordo_disease	Huntington disease-like 3	Huntington disease-like 3
MONDO:0011489	Orphanet:100993	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 12	Autosomal dominant spastic paraplegia type 12
MONDO:0011490	Orphanet:171700	http://purl.obolibrary.org/obo/mondo#ordo_disease	diffuse panbronchiolitis	Diffuse panbronchiolitis
MONDO:0011493	Orphanet:90654	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Stickler syndrome type 2	Stickler syndrome type 2
MONDO:0011496	Orphanet:93279	http://purl.obolibrary.org/obo/mondo#ordo_disease	mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis
MONDO:0011497	Orphanet:168583	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	hereditary North American Indian childhood cirrhosis	Hereditary North American Indian childhood cirrhosis
MONDO:0011500	Orphanet:64755	http://purl.obolibrary.org/obo/mondo#ordo_disease	Becker nevus syndrome	Becker nevus syndrome
MONDO:0011501	Orphanet:166277	http://purl.obolibrary.org/obo/mondo#ordo_disease	wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia
MONDO:0011504	Orphanet:443162	http://purl.obolibrary.org/obo/mondo#ordo_disease	NDE1-related microhydranencephaly	NDE1-related microhydranencephaly
MONDO:0011506	Orphanet:352582	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial infantile myoclonic epilepsy	Familial infantile myoclonic epilepsy
MONDO:0011510	Orphanet:97297	http://purl.obolibrary.org/obo/mondo#ordo_disease	Bohring-Opitz syndrome	Bohring-Opitz syndrome
MONDO:0011512	Orphanet:79493	http://purl.obolibrary.org/obo/mondo#ordo_disease	Brooke-Spiegler syndrome	Brooke-Spiegler syndrome
MONDO:0011514	Orphanet:1209	http://purl.obolibrary.org/obo/mondo#ordo_disease	tricuspid atresia	Tricuspid atresia
MONDO:0011517	Orphanet:88660	http://purl.obolibrary.org/obo/mondo#ordo_disease	pseudohyperaldosteronism type 2	Hypertension due to gain-of-function mutations in the mineralocorticoid receptor
MONDO:0011518	Orphanet:319182	http://purl.obolibrary.org/obo/mondo#ordo_disease	Wiedemann-Steiner syndrome	Wiedemann-Steiner syndrome
MONDO:0011522	Orphanet:100995	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 14	Autosomal recessive spastic paraplegia type 14
MONDO:0011524	Orphanet:275523	http://purl.obolibrary.org/obo/mondo#ordo_disease	Dianzani autoimmune lymphoproliferative disease	Dianzani autoimmune lymphoproliferative disease
MONDO:0011527	Orphanet:99951	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 4E	Charcot-Marie-Tooth disease type 4E
MONDO:0011528	Orphanet:101089	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	hyper-IgM syndrome type 2	Hyper-IgM syndrome type 2
MONDO:0011529	Orphanet:98768	http://purl.obolibrary.org/obo/mondo#ordo_disease	spinocerebellar ataxia type 13	Spinocerebellar ataxia type 13
MONDO:0011530	Orphanet:85170	http://purl.obolibrary.org/obo/mondo#ordo_disease	mesomelic dysplasia, Savarirayan type	Mesomelic dysplasia, Savarirayan type
MONDO:0011532	Orphanet:100994	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spastic paraplegia 13	Autosomal dominant spastic paraplegia type 13
MONDO:0011533	Orphanet:363417	http://purl.obolibrary.org/obo/mondo#ordo_disease	temtamy preaxial brachydactyly syndrome	Temtamy preaxial brachydactyly syndrome
MONDO:0011534	Orphanet:99953	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 4G	Charcot-Marie-Tooth disease type 4G
MONDO:0011537	Orphanet:210548	http://purl.obolibrary.org/obo/mondo#ordo_disease	macrocephaly-autism syndrome	Macrocephaly-intellectual disability-autism syndrome
MONDO:0011539	Orphanet:98902	http://purl.obolibrary.org/obo/mondo#ordo_disease	nemaline myopathy 5	Amish nemaline myopathy
MONDO:0011540	Orphanet:98763	http://purl.obolibrary.org/obo/mondo#ordo_disease	spinocerebellar ataxia type 14	Spinocerebellar ataxia type 14
MONDO:0011541	Orphanet:217622	http://purl.obolibrary.org/obo/mondo#ordo_disease	dilated cardiomyopathy 1J	Sensorineural deafness with dilated cardiomyopathy
MONDO:0011551	Orphanet:101150	http://purl.obolibrary.org/obo/mondo#ordo_disease	TH-deficient dopa-responsive dystonia	Autosomal recessive dopa-responsive dystonia
MONDO:0011555	Orphanet:71289	http://purl.obolibrary.org/obo/mondo#ordo_disease	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome
MONDO:0011559	Orphanet:99961	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	benign recurrent intrahepatic cholestasis type 2	Benign recurrent intrahepatic cholestasis type 2
MONDO:0011569	Orphanet:98856	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 2B1	Charcot-Marie-Tooth disease type 2B1
MONDO:0011570	Orphanet:101101	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 2B2	Charcot-Marie-Tooth disease type 2B2
MONDO:0011575	Orphanet:66625	http://purl.obolibrary.org/obo/mondo#ordo_disease	cerebrooculonasal syndrome	Cerebrooculonasal syndrome
MONDO:0011576	Orphanet:404	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial hyperaldosteronism type II	Familial hyperaldosteronism type II
MONDO:0011578	Orphanet:97290	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial papillary thyroid carcinoma with renal papillary neoplasia	Familial papillary thyroid carcinoma with renal papillary neoplasia
MONDO:0011579	Orphanet:67042	http://purl.obolibrary.org/obo/mondo#ordo_disease	late-onset retinal degeneration	Late-onset retinal degeneration
MONDO:0011581	Orphanet:65282	http://purl.obolibrary.org/obo/mondo#ordo_disease	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Carvajal syndrome
MONDO:0011582	Orphanet:401869	http://purl.obolibrary.org/obo/mondo#ordo_disease	multiple mitochondrial dysfunctions syndrome 1	Multiple mitochondrial dysfunctions syndrome type 1
MONDO:0011584	Orphanet:319462	http://purl.obolibrary.org/obo/mondo#ordo_disease	Fanconi anemia complementation group D1	Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutations
MONDO:0011585	Orphanet:139552	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive distal spinal muscular atrophy 2	Distal hereditary motor neuropathy, Jerash type
MONDO:0011595	Orphanet:79144	http://purl.obolibrary.org/obo/mondo#ordo_disease	nonsyndromic congenital nail disorder 7	Isolated congenital onychodysplasia
MONDO:0011599	Orphanet:179	http://purl.obolibrary.org/obo/mondo#ordo_disease	birdshot chorioretinopathy	Birdshot chorioretinopathy
MONDO:0011601	Orphanet:247598	http://purl.obolibrary.org/obo/mondo#ordo_disease	neonatal intrahepatic cholestasis due to citrin deficiency	Neonatal intrahepatic cholestasis due to citrin deficiency
